HSCode,ShipmentOrigin,dist
58,70,1.335327485709318
93,56,1.3265563217656953
7,14,1.3766605236700602
65,53,1.3313317873648234
76,83,1.3178044578858785
45,4,1.3394427473457264
88,65,1.30524257676942
34,101,1.3729310613125563
20,95,1.3675220046591545
43,41,1.3145860280575496
10,37,1.3326600956331407
46,77,1.3035121073480695
58,51,1.3541719120528017
74,50,1.3648193191204752
88,95,1.345602460205555
39,41,1.3406877890229225
32,1,1.3173063293631588
88,76,1.3254486843943596
3,47,1.3846511393785477
10,77,1.3289165858711516
39,50,1.3646589904757482
93,85,1.3321423147405898
58,78,1.3476725172783648
4,57,1.3309920634409147
93,72,1.3302304606352533
61,14,1.3492646209363426
52,20,1.3553234423909868
63,95,1.3588472647326333
88,113,1.3313882276415825
39,112,1.3675760037398763
93,8,1.326781842325415
49,32,1.3012882149113076
16,100,1.3030983435788326
7,64,1.3790873427476202
65,96,1.349206997879914
22,25,1.2938188564564501
52,44,1.3304552755185537
44,78,1.3254110158554144
86,57,1.327884621119925
20,45,1.3293825358684574
7,12,1.3294186440429516
92,26,1.3276116709624017
54,9,1.3225953099983079
54,31,1.3406032478170735
20,40,1.3494544859443391
42,84,1.3506834161068713
82,109,1.3650335807885443
91,27,1.3349002354911395
50,47,1.369655809232167
26,23,1.3372725498463427
88,66,1.3384824224880763
40,7,1.33673589729837
90,37,1.3214037056480135
20,41,1.33763665306781
89,74,1.3185018098780088
10,59,1.3392537864191192
24,95,1.3556703510028976
92,90,1.3156583745564734
65,10,1.3285496862871307
76,109,1.3513264166457313
65,113,1.3411058112978935
50,90,1.3342957768057073
44,108,1.3097368106245995
65,108,1.3247057242052895
20,102,1.34523064323834
43,44,1.334994634879487
15,50,1.3647317992789405
27,21,1.3823842097605978
14,55,1.376283973455429
58,45,1.3305138195199626
91,96,1.3369628406528915
85,109,1.3541231075567859
89,105,1.316022344997951
67,50,1.3688839759145464
33,30,1.350769117474556
24,78,1.3391738403588533
57,80,1.3353185019056713
80,57,1.3304004201906667
65,44,1.3464646999325072
81,109,1.3426405337772198
65,6,1.329848897244249
50,40,1.3469443911952632
50,84,1.3605138925569398
33,36,1.3300752567925624
10,25,1.326701926865748
50,39,1.3522138900256582
12,30,1.3305734261604292
61,79,1.3224260423864638
65,24,1.335159634905202
89,95,1.335555449128151
65,45,1.3291857615113258
63,74,1.3435378574899264
39,95,1.3662526437214442
36,108,1.3239562729639667
8,20,1.359710035579545
50,77,1.33375888637134
20,55,1.376087260033403
93,6,1.3222838821155685
7,80,1.3581740308020795
40,84,1.3577983719961983
54,106,1.3222420364618301
54,55,1.355175213090011
62,102,1.3291202842124872
82,112,1.3711638365473067
92,62,1.333517958010946
96,60,1.3457458024578435
23,36,1.3187359457037278
38,14,1.3796923628875188
61,90,1.3138766033308846
39,92,1.3510622499244553
43,37,1.355134792625904
84,57,1.3281654795365674
39,85,1.345844650907176
40,50,1.364067040916
65,110,1.340211926826409
34,108,1.337331220773714
26,77,1.3330748139747552
54,102,1.3277535787118333
6,86,1.28087916970253
63,113,1.3429474351661546
54,20,1.348363685820784
58,40,1.3456685521772929
26,4,1.3541007041931152
65,99,1.3536381870508194
20,99,1.36140374054334
58,25,1.331169686413237
34,109,1.365569288709334
65,81,1.3475873188248702
96,11,1.3122437575033732
56,21,1.3779752680233546
20,71,1.353481431624719
26,10,1.3313965169446809
15,51,1.358908654323646
93,69,1.3258672207593918
93,61,1.3260217915688242
63,51,1.351144848923598
93,46,1.3334494861108916
51,21,1.3770693019032478
87,40,1.354292104286807
95,113,1.3043017033487558
20,4,1.3571931395147527
16,64,1.3645265975168772
92,43,1.3217986513461386
50,78,1.3477170967629977
93,76,1.326466162289892
75,112,1.3425277033155518
25,100,1.3031819567217358
75,14,1.3424492156399148
14,98,1.3091296085289545
63,90,1.33205904971276
50,70,1.3354348263570242
10,101,1.3499371585037028
54,53,1.3246515281498432
92,46,1.330445188496794
58,36,1.3328839963568109
42,33,1.3307703376880713
5,20,1.361396182860647
32,45,1.3210034567330564
92,0,1.3232610725930758
27,31,1.3375006658690316
26,7,1.3393018442605222
92,83,1.3317333779164724
65,68,1.3247221112251282
39,97,1.3313439477767264
32,70,1.3255752921104431
34,20,1.3649419035230363
37,77,1.2934260198048182
94,4,1.3298934160598688
34,74,1.345044448373041
89,12,1.3222299462982587
26,71,1.3488676473498344
63,37,1.3477653837097543
92,32,1.3182619820748056
32,3,1.3407458242561137
62,40,1.3394708572221654
41,96,1.3601860137922424
33,95,1.362276291341654
32,28,1.3317681636129106
39,16,1.3420927641647202
93,107,1.3279283930148398
47,86,1.3023911927427565
40,112,1.36779022722372
28,96,1.3474152290395327
32,22,1.3306011499038763
94,62,1.3274501583405904
40,70,1.333425095570939
26,99,1.3578744131539549
46,20,1.3550157014812743
20,50,1.3672023490071297
56,112,1.3673739582300186
33,7,1.337771016572203
15,64,1.3684580294149262
14,78,1.340205375637327
67,101,1.378123622919832
54,30,1.3456306611852986
75,109,1.3376637336664967
36,37,1.3424212304609162
14,90,1.3260023537358003
43,40,1.3547775255782264
45,33,1.3239963118519102
33,102,1.3403923059148448
82,55,1.384501142161233
20,66,1.3540016561746597
22,23,1.3084152518505496
54,50,1.3498541268387012
89,28,1.3119395204952784
92,11,1.3120862224272318
40,61,1.332984140941075
26,3,1.348338077643088
96,51,1.3251362963180457
46,114,1.3091261005029082
20,23,1.3380111361662526
6,20,1.3613558411598206
20,90,1.3350304297304578
24,30,1.342101164162159
10,96,1.34644008507686
65,71,1.3483432728265012
14,99,1.354174481571785
89,93,1.3161468069468225
54,110,1.3346543301429068
13,10,1.3300468676856585
64,55,1.3683345722300666
34,10,1.3345277101865836
7,50,1.3762136463608061
67,47,1.381777711212635
14,20,1.3608281293085642
5,61,1.3019995726644993
92,34,1.3205814361572266
63,30,1.3532388167721885
45,105,1.3224505164793559
33,81,1.3496800897909063
65,84,1.352906916822706
94,113,1.319852345756122
32,44,1.3415558716016156
16,109,1.3544107154011726
58,81,1.3528427934007985
82,40,1.3510859715087074
65,30,1.3518179282546043
10,47,1.3543081958112972
39,62,1.3595294460122074
7,1,1.3150776055242335
43,110,1.320324334715094
64,7,1.3122133474264825
26,53,1.331644628463047
26,30,1.3536292963794299
65,36,1.3298128779445375
7,66,1.345857357872384
44,57,1.3165432667093617
83,109,1.3534638163234507
94,7,1.3169137516192027
32,51,1.3447563158614295
96,5,1.3204663321375847
92,84,1.3391358756593295
45,83,1.3299210481345654
20,44,1.3515615750636374
91,10,1.3173836509564094
63,100,1.32954717533929
52,109,1.360073427536658
44,79,1.3133418293935912
65,106,1.3276478328875132
13,14,1.3838776903493064
94,42,1.3200355193444662
92,57,1.321220422429698
76,112,1.357936717569828
31,52,1.302240255687918
19,39,1.3229048193565436
38,84,1.3656521724270922
88,100,1.3173705850328719
57,10,1.3060872612654097
58,41,1.3376609137547868
14,67,1.318556788776602
62,55,1.3642916141876154
94,22,1.3145080304571561
92,30,1.339126213320664
19,64,1.3770559972950391
50,110,1.341121578855174
10,105,1.3353975742523159
91,79,1.3224626875349454
32,90,1.324299010980342
19,59,1.3247032463321895
26,110,1.342074999984886
45,48,1.3279782230300563
4,78,1.330139949651701
93,26,1.3316816144755907
24,50,1.3570525305611747
14,112,1.3696160263248853
47,64,1.3510438746639661
12,20,1.3603930632982935
6,109,1.3642918318510056
47,40,1.3265144750475883
33,101,1.367038480937481
60,61,1.291788323117154
96,18,1.3452761368493416
90,79,1.3159340407167162
68,101,1.3661663372601782
26,1,1.3241006173193455
24,110,1.3287220794175352
31,40,1.3573804093258721
16,28,1.320321878651157
44,63,1.320747692670141
71,22,1.3036514539271593
20,11,1.3264972556914603
94,12,1.3236652543502194
45,46,1.3276886184300696
92,106,1.3175304478832655
33,64,1.3678258625524384
88,18,1.3477938404040677
45,73,1.31390088477305
20,39,1.3509941782270158
57,44,1.3223348637111485
93,52,1.3130588552781515
23,44,1.3379124110298497
54,7,1.331224619277886
88,75,1.33212796492236
93,5,1.326584834073271
15,60,1.349809033530099
69,112,1.3650490944939
44,70,1.3122068856443678
42,78,1.3389492062851787
39,66,1.3541597644133228
73,57,1.3279718511870928
94,63,1.3238543256052904
54,25,1.3230597344892365
47,3,1.3262818808268224
10,81,1.3448670946859889
49,51,1.3677258033837592
32,108,1.3251840195485525
91,105,1.3284927516111307
24,66,1.3416377764993481
18,18,1.3696125852210181
63,108,1.3364236982805389
58,31,1.3504547157457896
33,108,1.3325780435864414
93,38,1.329229154757091
6,40,1.3499194170747484
90,75,1.319853276014328
20,12,1.3452523119215454
86,95,1.3503146379121713
91,92,1.3346625513264112
35,30,1.3272665602354599
58,95,1.3645760611231839
32,74,1.337547660672239
27,4,1.3401190462921346
90,62,1.328725028783083
89,18,1.3388700195189034
38,20,1.3756447253482682
22,108,1.334093318986041
63,46,1.3450851727809225
57,20,1.346093109143632
96,7,1.3231870702334814
65,78,1.3445962167211942
91,75,1.3292213774153165
39,39,1.3548489332731282
94,59,1.3239747456141882
62,70,1.3320518476622445
13,55,1.3985498419829778
83,99,1.348128782319171
71,101,1.371545448899269
65,100,1.3236382135323115
50,99,1.3605849737567561
58,71,1.3511936744408948
84,50,1.365787260234356
21,24,1.2955574526318483
33,74,1.3435611952112854
93,82,1.323532059788704
17,83,1.3186713409210955
48,112,1.3666545440043723
33,50,1.3647732798542296
11,44,1.3289134284215314
54,83,1.338483186970864
94,24,1.3154267998678344
96,6,1.3171541105423654
15,37,1.3436366713472776
40,37,1.3446039049220937
65,73,1.3305185362696648
77,47,1.3793949772204672
22,40,1.3559817437614714
48,47,1.373839913734368
37,101,1.3774388246238232
52,95,1.3528877729550004
39,67,1.333843701652118
27,96,1.356205865740776
38,42,1.3347107898443937
71,109,1.359843909740448
65,85,1.3405943736433983
40,96,1.3556836172938347
47,4,1.3311157056263514
39,86,1.333221853843757
34,78,1.3489666557205575
26,81,1.3517392638937704
14,108,1.3320845546965887
92,59,1.3309389842408044
47,30,1.3307125577703118
46,27,1.324702499500875
89,40,1.3161401910973447
75,85,1.3053943504180228
88,106,1.322302011506898
67,40,1.3494985976389475
23,95,1.362019683766578
75,62,1.325658387371472
28,22,1.3069799348179783
59,21,1.3790024848920959
33,84,1.358177446095007
78,83,1.3197429648467474
26,35,1.3301339990326337
74,95,1.352169284064855
50,52,1.321373344532081
32,61,1.3272989754165923
19,55,1.3890326810734612
90,24,1.3162308122430528
53,4,1.3310812722359384
64,63,1.3102774686579193
46,102,1.3299972180809294
7,70,1.3340123174712062
94,88,1.3216503635048866
58,74,1.3468129153230362
93,11,1.3157906894172942
10,112,1.3529285825788975
45,100,1.3105627159987177
62,20,1.3589919270681483
65,74,1.3394847405808312
23,101,1.3717636891773768
26,40,1.3422388072524751
54,71,1.3417929460244653
40,31,1.3475822361984424
92,1,1.311000325850078
89,63,1.3200168694768633
33,31,1.347449907766921
92,87,1.3210981637239456
70,95,1.3385110975941643
40,80,1.3579757175009166
30,14,1.3795733515705382
66,14,1.374060075197901
61,55,1.3592136555484362
24,18,1.361233429717166
86,64,1.3697171583771706
40,3,1.3463060217244285
86,40,1.3512195061360086
42,100,1.3189519771507807
40,74,1.3432083747216634
89,57,1.3149775021842547
42,80,1.348771850711533
12,23,1.3168864444430386
6,80,1.344818110444716
51,14,1.3684521242976189
96,113,1.32668440629329
85,96,1.3469540891902787
42,75,1.3313391996281487
40,75,1.3366793037525244
39,83,1.3495339996048383
76,47,1.3657502861959594
2,40,1.3441593199968338
88,44,1.3379983827471733
20,59,1.3474796644545026
31,55,1.388660722545215
58,52,1.3207653452243124
24,112,1.3598170197967971
77,95,1.346715843837176
61,95,1.34296479927642
15,108,1.3283561365013676
90,50,1.334430422234748
45,53,1.3143347916858537
92,38,1.3249326444097929
90,85,1.320931306907109
28,21,1.3702509286148208
46,110,1.313986886292696
7,68,1.2961737918002265
93,0,1.3271819523402624
45,110,1.3249523171356745
88,104,1.3287950637085097
36,100,1.2964667853500162
88,29,1.3303785962717873
90,20,1.337610985185685
20,49,1.3273249742175852
94,74,1.319893445287432
26,98,1.3231040367058344
89,4,1.3302281914012772
94,65,1.2953668641192573
15,31,1.338199051895312
34,77,1.3293672042865572
89,75,1.3160636350512505
50,50,1.3630303402564354
38,47,1.3906361332961492
45,16,1.3226898392396313
93,16,1.3290491657597678
24,75,1.3291742908103126
5,109,1.3659844132406371
26,46,1.3440215467874492
14,109,1.3614618959171432
44,16,1.3136934680598122
38,59,1.348034665587225
90,70,1.314856730401516
33,33,1.336233286652714
42,110,1.3322876649243491
88,46,1.3343186123030526
40,1,1.3210502373320716
38,40,1.3625834296856607
34,1,1.3233320520542162
12,21,1.379111229309014
23,105,1.3280112835179483
13,96,1.3655258693865366
39,10,1.3370178641219224
92,61,1.3223951246057237
45,57,1.3300629119787897
45,102,1.3226782573120934
40,48,1.342772291707141
41,70,1.3349921684712172
93,1,1.3131660159145082
23,18,1.3671093694865704
45,43,1.3158305521522249
58,50,1.3653496876358986
14,75,1.3300158674163478
20,112,1.3730927248086249
84,95,1.350562221320745
20,25,1.3305818026087113
20,37,1.3486937337688036
15,59,1.3304233450492444
45,11,1.3095245116523333
15,90,1.3203694433239954
54,3,1.3402083037155015
90,4,1.3367793267326695
33,61,1.332788952759334
55,21,1.383762287242072
48,51,1.3574514389038086
30,55,1.393644439322608
88,78,1.33709993319852
22,14,1.3777199877159936
28,78,1.3288804910012655
81,112,1.3478139524481125
92,105,1.3262267570410455
6,14,1.3743070321423667
58,83,1.3466264440545015
45,96,1.3420325347355433
35,80,1.3531861071075713
79,109,1.3582567663065024
93,45,1.3207589494330543
63,85,1.34128571833883
19,14,1.3772007705909866
25,14,1.37678917071649
81,60,1.3440936830426966
58,16,1.3391619910752135
10,98,1.3195860396538461
26,17,1.3331375909703118
24,64,1.3591356133776051
46,101,1.3679313803357738
7,61,1.316122437694243
86,3,1.3301141038537025
5,14,1.3746226110628672
83,40,1.3408490025571413
31,80,1.3607767455812012
84,109,1.3619648212833064
89,22,1.3133364564606123
15,99,1.3483901368287792
39,17,1.337117038667202
61,46,1.3282031108226096
50,80,1.3602581207773514
71,50,1.363654107919761
54,46,1.3362437092832156
