ShipmentDestination,ShipmentOrigin,dist
45,82,1.280035451054573
21,41,1.294907030250345
32,3,1.2943797249879156
54,30,1.280839000429426
28,101,1.3209947124123573
116,63,1.2906979428870338
17,106,1.2875266426375933
45,51,1.2725812143513135
32,71,1.2836896745221955
39,47,1.285321822123868
35,100,1.2794304745537894
41,108,1.3021638100700719
110,50,1.3170897790363856
51,57,1.2597970781581742
81,13,1.3070169516972132
106,101,1.3304092373166765
23,78,1.2873680304203714
89,72,1.2995965310505457
11,83,1.290357320968594
121,40,1.2694772045527185
115,75,1.2958816630499703
21,95,1.2859794178179331
97,40,1.2791094173278128
17,105,1.298372014292649
59,56,1.2982514979583877
82,28,1.2887317857572012
18,21,1.3398311638406344
54,106,1.283714972436428
59,17,1.2810497134923935
83,31,1.2716533711978368
21,99,1.2758980797869819
78,57,1.2983595964365773
18,50,1.3084865095359939
78,47,1.2951131667941809
50,64,1.2713987667645728
88,96,1.27229293435812
54,51,1.2815722588981902
24,112,1.2896942826254028
83,97,1.2907316493136543
4,24,1.295791670680046
115,30,1.2815977452056748
2,18,1.3134904620902879
35,22,1.2892131613833564
102,78,1.3003256837172168
104,101,1.2752918659576349
92,22,1.2980958968400955
41,48,1.2869535450424467
78,14,1.2914469710418157
99,10,1.2740788225616728
88,12,1.281860965703215
105,65,1.3076175712049007
68,18,1.3171718886920385
23,0,1.2984515673347883
11,108,1.2999328475977694
83,10,1.2725089490413666
115,70,1.2878993174859457
11,51,1.2789848915168218
21,52,1.3049421576516969
41,59,1.2923501676746778
36,36,1.2982958651014738
4,1,1.303827126111303
14,101,1.2718411460518837
88,65,1.3094008384006364
117,101,1.3215775016163076
105,55,1.2884817996195383
23,36,1.299040138721466
88,7,1.3072280090834414
32,70,1.3071184647934777
116,1,1.312711093042578
50,41,1.3102301891360963
117,47,1.328615780387606
115,90,1.2782638573220797
89,37,1.2788644039205141
92,44,1.2892236816031593
89,65,1.3023938605827945
41,10,1.2819593729717391
51,78,1.2641489974090032
83,4,1.270772096301828
78,27,1.2976073494979314
115,17,1.2822308912873268
92,18,1.2568127374563898
83,96,1.2666378074458666
10,21,1.3413378319569997
24,96,1.2845755833134587
32,62,1.2895938009023666
36,15,1.3069461839539664
99,40,1.2731741869023867
9,113,1.2739769624812263
12,85,1.284485120858465
71,64,1.321217164929424
59,79,1.2770746414150511
36,25,1.3036366498896055
50,40,1.2781151682138443
99,78,1.2815265229770116
21,106,1.2818426660129003
92,106,1.287061646580696
10,14,1.3278626224824361
50,80,1.2722795839820589
115,65,1.3053851766245705
72,39,1.2647199822323663
4,33,1.2910784419093813
9,0,1.2791592649051122
116,32,1.3036298038704055
89,27,1.2846013914261545
83,27,1.2853334844112396
14,102,1.283255202429635
78,102,1.313537352851459
62,79,1.3180518160973276
78,84,1.3050713666847773
9,74,1.2760001761572701
82,75,1.2969059284244264
34,109,1.3437920244676727
92,6,1.2962748536041804
4,13,1.3011749950902802
19,21,1.3547250373022897
45,96,1.279908429299082
58,41,1.2889956742791193
88,59,1.2927360364368983
35,95,1.279939251286643
99,80,1.265158983213561
63,42,1.2992587355630738
25,104,1.29473563177245
9,55,1.2488819073353494
35,107,1.2940317945820945
36,91,1.2988090749297823
59,36,1.2938223225729806
21,110,1.2936299123934336
105,70,1.3107284477778844
81,16,1.2986865980284554
22,112,1.3167458868452482
45,10,1.2700991332530975
23,34,1.2963344752788544
41,24,1.2976673793579852
0,84,1.297927103404488
30,21,1.3411006075995309
17,32,1.2959886395505495
113,79,1.2794624247721262
50,10,1.2876778841018677
35,48,1.2775350638798304
70,50,1.2646103846241854
35,10,1.2688659642423903
113,108,1.2951731724398476
36,74,1.2900442512972015
104,40,1.2769892194441386
71,32,1.2717141615492957
17,85,1.2958983864103044
21,111,1.2934453657695226
35,105,1.2904984408191271
35,106,1.2795883906739098
66,101,1.3324741529566901
108,79,1.3247610766972815
4,68,1.3042698885713304
21,17,1.2775171154311724
104,10,1.2808901028973716
4,3,1.2914079204201698
0,51,1.2856697924435139
36,113,1.2906413546630315
83,60,1.2730254828929901
88,42,1.3008366008954388
102,1,1.3083554234222643
4,52,1.309758223593235
103,96,1.3014816442571049
22,31,1.2900960333645344
89,83,1.288982632969107
100,10,1.281276332480567
59,111,1.2962736849273955
83,28,1.279444883976664
54,99,1.2889600321650505
106,64,1.3171982892921992
36,12,1.2812477265085493
17,17,1.2846568333251136
60,37,1.2916755296755582
115,48,1.28151769723211
70,102,1.2863852216729097
63,81,1.2955375585172857
0,50,1.2820877970329352
100,62,1.2851447143724986
25,103,1.2856910420315606
81,74,1.2940929446901595
109,64,1.2659354646291052
113,44,1.285737764622484
59,84,1.284051735486303
63,108,1.297456193715334
10,101,1.3297189133507865
98,105,1.286046536905425
36,46,1.2851522639393806
78,44,1.3059420290270023
52,93,1.2621988537056106
92,10,1.2774331825120109
51,60,1.2611490392259188
81,2,1.2977544931428773
1,81,1.2950237435953957
115,22,1.2942927458456583
36,3,1.2939620087189334
78,101,1.2885418559557624
36,42,1.3027269914746284
2,90,1.2881627434897902
21,46,1.277301943727902
23,109,1.2857900975005967
36,67,1.3022190449493272
35,7,1.2989067690713065
101,57,1.3084634829844748
59,92,1.2899293069328581
50,108,1.3040484743458884
58,79,1.291213037180049
21,79,1.2806665088449205
41,17,1.2846440385494913
95,47,1.3518619941813605
75,55,1.320648186973163
100,103,1.2910777415548051
99,110,1.2953560267175948
35,71,1.2701805361679621
116,16,1.3020122934665
121,51,1.2580508765365397
51,14,1.2591187139706952
65,47,1.3064869224492992
100,102,1.2935058123299055
109,102,1.2925052547029086
103,112,1.299655498404588
18,109,1.3374401405453682
88,39,1.2809486974562918
81,57,1.286027800823961
82,10,1.2809406646660395
88,13,1.3030999736594302
100,60,1.2832422256469727
35,4,1.2680155783891678
110,101,1.3341567729200636
25,63,1.277510670678956
70,10,1.2562042836632048
78,40,1.2926787888365132
112,62,1.3010520339012146
83,78,1.2810445268239294
111,50,1.3289558004055704
92,90,1.2805503872888429
60,18,1.26472361073164
17,78,1.2863037501062666
92,66,1.2806234381028585
83,52,1.3064447662660055
81,100,1.2926844209432602
121,62,1.2578253309641565
100,99,1.2830981292894907
116,113,1.2992947431547301
23,3,1.2945894135960512
99,24,1.2890604149018015
60,109,1.2955930394985313
4,17,1.2846541894333703
41,110,1.2977364595447267
58,37,1.2978512974722045
83,84,1.2812045072870595
54,64,1.2755280174314976
50,27,1.3007513965879167
90,21,1.315097367124898
78,109,1.3132510012281793
36,13,1.3044477057244097
17,56,1.302841386624745
35,77,1.2973486121211733
121,53,1.2689222704086984
50,22,1.3053286969661713
58,40,1.2741692321641105
18,101,1.3284084051847458
35,83,1.2852954055581773
41,4,1.2832954132131167
114,95,1.3164151997438498
0,62,1.2834546938538551
17,46,1.2846282880221094
90,28,1.2752053277300937
35,31,1.2700075890336717
63,60,1.2814817460519927
17,77,1.3047316840716772
105,28,1.297451792018754
7,101,1.337340170783656
63,84,1.2932759880620455
81,27,1.2936457342335157
17,12,1.2806955469506127
99,76,1.2898582081709589
23,106,1.287581884435245
45,50,1.259987894977842
89,113,1.2856784558721952
92,41,1.3006557470985822
45,57,1.2721836215683393
39,50,1.273940585553646
17,61,1.2887563120041574
100,63,1.2803157333816801
109,55,1.2661848249179977
89,95,1.28078958605017
88,113,1.2920456092272485
100,57,1.2851210566503661
92,8,1.2941628311361586
85,62,1.30150127943073
50,102,1.3056486664073808
17,113,1.2897382729819842
83,23,1.2760604811566216
81,12,1.2855791385684694
53,64,1.3246435182435172
35,27,1.2799177819064684
104,4,1.2752042646918977
112,105,1.3101584283368928
120,21,1.3509375240121568
2,21,1.3488521512065614
18,57,1.293101467258696
35,81,1.283901100712163
83,1,1.2982600097145354
116,81,1.3019160266433443
17,26,1.3027719035744667
104,57,1.2903107745306832
51,51,1.2559399184371745
48,64,1.319853198315416
59,27,1.2870640456676483
60,112,1.2691943704017572
17,97,1.2944127363818032
25,1,1.2973511793783732
7,47,1.3439399557454246
99,37,1.291717281298978
105,90,1.2878800577351026
63,1,1.305449013199125
85,31,1.2987712579114097
53,57,1.3073199151882104
116,18,1.2651294033442224
21,102,1.2892484026295798
25,28,1.2821987186159407
86,4,1.2827257380953856
116,96,1.2819505472268378
58,81,1.289984539417284
71,96,1.3124695122241974
60,90,1.2578558091606413
35,79,1.27299657783338
25,50,1.2594038950545448
61,61,1.264704026680972
121,23,1.2522195620196206
36,90,1.2797992091093744
23,13,1.3042754546872206
35,91,1.2882941365242004
13,47,1.3435398957559042
58,31,1.2773350179195404
103,14,1.3040996130023683
39,102,1.2901757875723499
88,46,1.2842709081513541
82,25,1.2978025738682066
89,108,1.2880209971751486
41,95,1.3026789325688566
69,101,1.3436841773135322
7,3,1.2871862256101199
17,30,1.2845224546534675
97,96,1.281003983957427
41,90,1.2896405373300825
121,14,1.2624160828334945
11,74,1.2859262004494667
115,41,1.2996003063661712
114,21,1.3461560990129198
114,57,1.3024901295346873
36,110,1.3025973385998182
50,57,1.2906746843031474
114,55,1.3291966766119003
59,3,1.2909494478787695
85,80,1.289434244590146
116,65,1.3166745746774333
82,96,1.2783306166529655
43,18,1.304624117910862
60,48,1.248961909541062
115,11,1.2974848252321993
116,27,1.297457568347454
89,96,1.2678510089005743
65,65,1.2818577268293925
6,28,1.2953916979687554
78,22,1.304277662453907
21,92,1.2889013503279005
32,41,1.3018217555114202
116,106,1.2960528220449175
4,85,1.2953834618840898
11,58,1.279687718621322
57,40,1.3248281595962388
116,41,1.308958878474576
100,75,1.2975176029971667
83,30,1.280837520956993
58,86,1.2846762942416328
21,25,1.2952897144215447
28,64,1.3093740759151322
11,79,1.2905057950743608
85,108,1.3233861939183302
17,66,1.2811131009033747
14,112,1.2649302376168114
50,60,1.289982401898929
109,11,1.2800785122173173
41,96,1.2806252794606345
116,92,1.3010340460709162
14,105,1.2636252407516753
12,14,1.2995289548167162
89,58,1.2906217159969466
35,113,1.2836304434708186
4,66,1.2784030863216944
45,69,1.2758478671312332
83,41,1.2965187685830253
9,65,1.291725177850042
99,22,1.2909344179289681
60,51,1.2702765371650457
51,95,1.266074781439134
81,80,1.2645492010882922
83,99,1.2740641800420625
113,102,1.2889328226447105
85,84,1.312596068318401
81,43,1.3063006262694086
113,20,1.280752182006836
59,99,1.2771977367145675
105,78,1.2955815557922636
115,110,1.2971091781343733
14,3,1.255723852132048
105,43,1.29328268127782
39,40,1.2780938212360655
4,22,1.2972438441855567
100,65,1.3063289618917875
24,95,1.2914291371458344
89,28,1.2798411047884397
50,109,1.298295680965696
81,53,1.3086571437971932
59,53,1.3012677878141403
105,101,1.2992536963096686
32,90,1.2862827256321907
25,55,1.2483291966574532
116,59,1.2991781500833375
81,106,1.2918512129357882
24,47,1.3069508054426737
92,78,1.2857245824166708
36,71,1.2786357285720962
50,50,1.2695021565471376
17,45,1.29653080872127
105,71,1.2924684690577644
103,47,1.308087388851813
52,51,1.3023794825587953
36,0,1.29930322936603
48,21,1.348624431661197
63,31,1.2780243796961648
62,47,1.344959780573845
19,28,1.3243229852191039
70,105,1.2653807817093496
16,112,1.3119735717773438
19,108,1.35210762492248
17,18,1.2549544700554438
6,1,1.2999665550887585
63,77,1.3059509886162621
0,34,1.2819689639977045
9,1,1.2920324270214354
107,60,1.2753907633679253
23,74,1.289697375680719
92,12,1.2799328757183892
52,105,1.2848119882068463
99,60,1.2779696392161506
116,0,1.305542201335941
82,110,1.2892458971057619
100,20,1.2852716445922852
119,21,1.3594133428164892
99,75,1.2957884520292282
85,3,1.3083267797316824
32,55,1.2731748239270277
35,44,1.281011117356164
9,97,1.2773126981088094
82,16,1.2957106275217873
100,96,1.2820611149072647
4,50,1.250235375549112
14,50,1.2621166035532951
32,100,1.296253431056227
107,95,1.3003204357145088
59,28,1.2782903164625168
116,58,1.3048500722008092
63,30,1.2853368797472544
121,16,1.2630182898470335
112,65,1.3131524068968636
121,102,1.280610305922372
121,99,1.273625744772809
94,101,1.3224206598741668
66,57,1.297405264207295
88,95,1.2881564157349723
63,62,1.2896172989692007
63,74,1.296688001602888
50,17,1.2910435838358743
99,99,1.2807693151491029
23,100,1.2914918778198106
103,64,1.2975169920495577
41,105,1.3015968294015952
109,52,1.2944815158843994
32,108,1.3088739870914392
29,102,1.3221190380198615
58,51,1.280651987663337
88,31,1.2783909227166856
92,70,1.291824602655002
88,0,1.298392762030874
102,30,1.280950581388814
97,108,1.3049426930291312
35,90,1.2726005060332162
98,47,1.3189819572227341
59,4,1.270093566605023
59,65,1.3057682663202286
4,46,1.2830189296177454
11,71,1.2791233456560545
60,64,1.2697863488325052
17,11,1.2995730808803014
35,82,1.2959032846348626
63,51,1.2713930888899736
68,114,1.2769067327358894
92,99,1.279025589781148
60,108,1.2931078396338438
4,57,1.2817648500204086
54,96,1.2872035130858421
88,90,1.2803787275084428
102,21,1.3507490498679025
114,96,1.308878977383886
25,66,1.277478345802852
11,109,1.3000474731837
50,70,1.3042838807616914
21,90,1.2765107325145177
21,12,1.274730567421232
63,52,1.3117639528853553
87,101,1.32569256318467
11,81,1.2886400371789932
83,25,1.2971457402620996
10,96,1.3071385526231356
83,46,1.279680764036519
11,60,1.2800394083772386
83,105,1.2931573987007141
31,21,1.3492083208901542
115,12,1.2767540259020669
54,102,1.3014476554734367
17,90,1.2803186614598547
14,109,1.292651899691139
68,45,1.2735579748238837
12,109,1.3176976112382752
115,42,1.2993451399462563
17,36,1.2981075420975685
104,75,1.2970561619315828
83,12,1.275572549019541
14,30,1.2429533212312631
25,96,1.2746092091713632
57,57,1.3083726721150535
115,31,1.2735800040619714
88,16,1.2962182989077908
103,75,1.3061096307688527
35,3,1.285091618342059
102,20,1.327415173607213
18,90,1.2707471975258418
58,105,1.2917832297139935
35,63,1.2760486964668547
50,81,1.2995276642697198
63,82,1.3056367944393839
100,79,1.2853968079601015
51,34,1.2625863307288714
25,11,1.2944791093468666
104,84,1.2913208263260978
92,97,1.2939542595829283
108,96,1.3190473137157304
19,90,1.309329983911344
17,22,1.298636878175395
97,14,1.2705701642802782
32,79,1.2978547615930438
92,30,1.2839691894395011
108,101,1.3384495877793856
23,59,1.2938057269368852
107,47,1.3049610065562385
29,21,1.3392233805997031
35,84,1.2776713882173811
65,51,1.2969692439905234
17,13,1.3024560085364751
87,21,1.3380802465336663
87,57,1.3032864789877618
5,47,1.3436665747846877
83,7,1.301676566047328
63,5,1.302346437637295
59,95,1.284990708742823
88,71,1.2773080223373003
12,64,1.2881133928894997
54,80,1.2696535321218627
108,57,1.3148761242628098
97,34,1.2897100108010429
100,92,1.2925728176321303
81,46,1.2884872843112265
92,11,1.2988596963030952
45,52,1.2902842057602746
32,102,1.3069598560354538
4,28,1.2820819722754615
45,90,1.2698138728737831
45,102,1.2910497380154473
35,68,1.2969367163521903
81,34,1.2985431190047945
103,70,1.3195090452209115
29,112,1.313898038651262
74,95,1.3239378077643258
58,50,1.2719426900148392
96,51,1.3301289666976248
98,64,1.2997933894761704
121,41,1.273603041257177
4,67,1.3006615457790238
23,30,1.2860614726586002
113,103,1.281318066375596
25,10,1.2780841205801283
81,22,1.3020307134304727
6,110,1.2846275065094233
83,35,1.296816138284547
0,20,1.2949958188193185
70,40,1.2733060808054038
112,20,1.306924696479525
23,22,1.299967655113765
47,78,1.2923000267307674
4,78,1.28508426461901
88,98,1.3024391132806028
64,51,1.332975980426584
95,64,1.3281474901097161
82,95,1.2991097165005547
35,85,1.2881312647036143
71,20,1.3274257741868496
81,45,1.3004144430160522
25,99,1.281720478619848
58,47,1.2850636600383691
99,28,1.2829031433377946
45,55,1.2676944200481688
4,23,1.2816440973963057
4,75,1.2995146619422095
112,101,1.305319412478379
63,47,1.2757599635847978
9,16,1.2785937903182847
100,48,1.282290267092841
116,71,1.285782587315355
0,12,1.2710811399987765
50,100,1.2991867235728674
36,63,1.2849184381110328
9,108,1.2886380478739738
36,16,1.2966691010764666
21,36,1.2916987580912453
21,32,1.291289557303701
58,4,1.2736219915428333
54,81,1.2998810591442245
11,20,1.289285108447075
105,102,1.3130026033946447
99,108,1.295954629778862
83,90,1.2744903681533677
54,20,1.2937359362840652
12,90,1.28597014184509
104,106,1.2800081340329987
94,108,1.322043435914176
91,109,1.3478164566414697
17,25,1.301597263131823
51,100,1.2633719497493334
116,73,1.3096589179975646
12,100,1.2961441768067223
39,3,1.269775875444923
107,55,1.2921359609546406
116,4,1.2829590439796448
55,109,1.3474985297237123
105,20,1.3024835724915778
63,33,1.2914414959294456
116,9,1.3169284180871077
99,5,1.2906364521809988
37,14,1.328938504414899
42,18,1.3228932555232729
4,41,1.3004308768681117
40,21,1.3457765643085753
45,100,1.278416007757187
89,63,1.2757727642144476
63,114,1.300401562558753
9,40,1.2625816698585237
100,11,1.2988275683351926
0,70,1.3010721164090293
89,75,1.294083062027182
26,109,1.3482250890561513
62,21,1.3503265572445733
113,36,1.289751603135041
85,25,1.3086450302175112
11,37,1.2942703941038676
58,100,1.281287801585027
88,34,1.29572970526559
24,62,1.2736290187707968
32,57,1.2943355680576392
59,78,1.2821400782891683
45,79,1.2815921774932317
116,2,1.300928393644946
17,63,1.2824286839791708
67,21,1.3506015943629401
10,95,1.3175846572433199
116,75,1.3064345781292235
110,51,1.3313518421990531
48,51,1.3315198346972466
31,47,1.343531279691628
81,99,1.2843632187162126
120,101,1.3373436416898454
17,38,1.3054007664322853
53,21,1.3537315726280212
98,101,1.3137865529528685
41,47,1.2861510959586926
86,57,1.302853498607874
85,37,1.3169356142835957
92,27,1.2884896195360593
4,30,1.2831212452479772
45,84,1.284679889678955
54,60,1.288403611098017
100,74,1.2904022304075105
85,109,1.3218187397079808
97,37,1.2978026803050722
4,74,1.2883075773715973
37,108,1.327168760555131
46,108,1.330907581107957
36,30,1.2863653440560614
116,85,1.3038779592939787
115,7,1.3043546389256204
2,109,1.3459459149411745
109,108,1.2981664751257216
58,80,1.262625407161457
63,112,1.2688492142728396
45,3,1.2795198453324181
81,7,1.3103278800845146
23,97,1.297406061419419
107,101,1.2975025733134575
88,89,1.2974160366824694
114,101,1.3343785916055952
45,14,1.2736065547381128
56,95,1.3261199370026588
59,12,1.2762705151523863
24,40,1.2913814429193735
51,40,1.25626014066594
112,44,1.3029798886605672
35,12,1.2731573837144035
121,95,1.270498126745224
85,79,1.305891815572977
25,95,1.2884043476411275
90,47,1.3110312915274076
12,55,1.2923202397567886
82,108,1.3022859756435667
83,59,1.2863741336124284
9,78,1.277457356452942
35,69,1.2993150289569582
83,72,1.3020945979016167
107,51,1.2953348463135106
83,75,1.2946983788694655
100,109,1.2944272724645478
63,18,1.2635174319148064
4,7,1.3070459131683623
108,21,1.3505871615239553
33,44,1.2997452542185783
118,14,1.335164344736508
109,57,1.2769666154469763
98,112,1.2993506890322482
11,31,1.2819265680653709
83,45,1.2918558567762375
116,82,1.3114853650331497
112,37,1.3260092394692558
108,112,1.3270368384463447
25,81,1.2939346124018942
101,109,1.3496928268245287
0,11,1.2871292371835028
106,90,1.2821927914795066
25,65,1.3017765336803027
17,16,1.2947996982506342
92,82,1.3019738931741034
79,114,1.263625687719988
63,61,1.2915268407336302
50,99,1.2899246960878372
9,57,1.2715722205383437
88,67,1.3015298481498445
14,48,1.2368226216307707
116,86,1.3091191803770406
21,85,1.2911284693649836
23,1,1.3066879117063113
105,108,1.3183790573051997
116,66,1.2888893538287707
45,80,1.2558127045631409
66,3,1.2718146501907281
100,18,1.2658314843262946
104,60,1.2835044690540858
60,81,1.275750579578536
35,46,1.2765565237828664
78,79,1.2988311903817313
115,106,1.2846094529543604
88,85,1.2967110840337617
113,83,1.288655443915299
119,47,1.3536102239574705
105,35,1.2863730554069792
78,110,1.3082068413496017
81,11,1.303942218955074
50,110,1.3106693838323866
98,102,1.3124722884302693
113,75,1.289776818028518
81,30,1.2881473249622755
78,20,1.3042505625635386
50,79,1.2946891891104835
51,59,1.2643368073872157
104,108,1.3051257910473006
83,74,1.2856886950986726
89,0,1.2909474873117037
82,70,1.2970882462603706
58,96,1.2813149099903447
89,30,1.2779444227261203
32,99,1.291839485988021
117,64,1.3147421926259995
102,71,1.2958127238920756
25,75,1.2960897268993514
115,59,1.2871097783957208
85,44,1.3100410061223167
63,110,1.3009632410747665
21,7,1.3018578950847899
63,100,1.2940164793814932
54,10,1.285448927964483
75,22,1.288632639683783
116,48,1.293052861733096
92,74,1.2889407724142075
115,81,1.2875857363854135
85,10,1.3014207929372787
60,44,1.278551613645894
116,69,1.3134385459125042
46,40,1.3220460792737347
41,50,1.2734231586967195
63,101,1.2690942750445433
104,18,1.2662458281431879
60,14,1.2761000815080479
89,7,1.3004082143306732
15,51,1.3225948831864767
113,16,1.282759694116456
63,75,1.3028949413980757
112,82,1.3049908322947366
115,35,1.2985243680221694
113,71,1.274158546967166
8,102,1.3047178186742323
59,90,1.2769962495991163
85,7,1.3235814539449555
71,50,1.3196016528776713
121,58,1.2593742587736674
97,44,1.2887959299342973
113,55,1.2558366635016032
52,96,1.2924088292888232
39,4,1.260344603231975
118,21,1.3500458151102066
121,65,1.2754095164792878
24,50,1.2871080597064324
89,110,1.2955576138836997
51,65,1.2755332509321826
78,37,1.3111232402069228
79,113,1.2754239651507564
89,85,1.289812486086573
115,67,1.2980528569647245
17,93,1.2974254488945007
21,74,1.286309115588665
35,52,1.3043095607842718
104,78,1.2905360460281372
83,104,1.2952800361173493
10,47,1.3362897911242075
4,29,1.3056322879024915
84,49,1.2506234581981386
116,74,1.2980116329022817
90,112,1.2886978169637067
92,52,1.3112711321030344
3,21,1.354549263204847
113,10,1.275027226124491
105,50,1.2966283203235693
50,34,1.3027005451066154
102,110,1.2936070719733834
0,101,1.2893336436578207
14,95,1.2731147397841727
113,65,1.2970969948385442
82,82,1.2955393620899744
102,60,1.303873177085604
65,102,1.3097576589456625
17,3,1.2934234961867332
89,44,1.2825620578868049
12,3,1.2937958778015204
100,31,1.2812697270086832
58,102,1.2999452985823154
115,3,1.2907350808382034
17,0,1.2972252113478524
36,8,1.297121245946203
85,65,1.320218643971852
99,23,1.2736714333295822
37,21,1.3429295995405741
39,48,1.2496209719351359
88,77,1.3064060807228088
9,63,1.2646308647734779
85,78,1.3049665285008294
83,73,1.298144358609404
32,20,1.2935279565198081
41,1,1.3041721997516496
58,75,1.2893531019134181
86,101,1.3380531817674637
28,90,1.277872649354062
92,54,1.300873255091054
100,71,1.280710012785026
5,101,1.3369649286781038
85,90,1.2973892188497953
88,63,1.2828457642878806
90,18,1.2853043994733266
6,57,1.3019636417073863
19,64,1.3345372421400887
82,85,1.2929139307567052
59,10,1.2735959312745504
88,74,1.2910246774554253
106,109,1.3429679774812289
21,82,1.2971680292061396
50,37,1.2992682989154543
70,109,1.2963793187269144
51,83,1.272480380322252
83,0,1.2929879799485207
5,112,1.3216606080532074
58,48,1.271471754248653
19,14,1.345980930541243
88,4,1.2767631251897131
52,112,1.295563317835331
81,0,1.3018439529197556
116,29,1.3128663700606142
95,21,1.3576552484716689
89,89,1.290484529520784
57,21,1.3495634921959467
88,106,1.2894393844263894
75,33,1.2768289899187428
115,16,1.293032098029341
80,112,1.320886207478387
19,55,1.342549809387752
3,101,1.3421971712793623
0,10,1.2789885220783097
109,90,1.271120204457215
100,4,1.2795013700212752
108,40,1.3308193534612656
92,63,1.2818553107125419
50,95,1.3037904075213842
81,93,1.3019164321678025
117,112,1.3148405781414891
31,109,1.3460521016802107
21,48,1.2799645513296127
17,67,1.3001145709838187
59,100,1.2864358127117157
35,18,1.2485665647046906
104,30,1.2794938986854894
21,67,1.2938207856246404
87,102,1.323701187968254
109,75,1.2848489837987083
113,28,1.282981961965561
4,79,1.2802546929035867
83,33,1.2886849311845643
89,16,1.2886820882558823
39,10,1.2656638217823846
63,53,1.3055638713496072
1,28,1.3004722158823694
58,84,1.290096494768347
63,10,1.2827236205339432
28,81,1.294578850668456
99,57,1.2879390152437347
60,20,1.2860256156751089
88,104,1.2997962981462479
8,90,1.2689935602247715
45,104,1.2727051632744926
71,79,1.3231633816446577
41,79,1.2980297803878784
89,84,1.2816989363304205
50,65,1.3156498936670167
25,82,1.297312353338514
82,3,1.2930185603243964
