HSCode,PortOfLading,dist
64,94,1.3185710247073854
10,192,1.268120068524565
20,158,1.3100183489067214
34,27,1.2783154823950358
10,123,1.2445337599409478
46,88,1.2848759006176675
7,122,1.3025946808712823
10,223,1.2441137342580728
94,166,1.2790269681385584
32,90,1.2812719249299593
45,126,1.2731581298368317
5,27,1.3078194601195199
26,138,1.2623845961477076
14,11,1.2630022838711739
88,122,1.2872413492628507
42,202,1.263790634061609
5,183,1.2221105572368418
63,36,1.2388653010129929
58,9,1.2729362781558717
20,9,1.2868288574474198
65,195,1.2302499027656657
36,223,1.2489399932590979
38,246,1.3084402744259154
91,32,1.2406117729842663
65,233,1.2577209105449063
42,25,1.2526493929326534
65,28,1.2284834658993142
10,180,1.240844933216327
58,188,1.2781875537974494
96,59,1.2474418303796224
82,109,1.3111816772392817
81,152,1.3195103662354606
65,237,1.273681562926088
32,214,1.24997929962618
93,83,1.2524859383702278
10,183,1.2630432450345583
42,130,1.2535305619239807
81,100,1.2518785074353218
48,40,1.2211669450625777
13,202,1.299942563687052
7,208,1.246026667633227
32,200,1.2870307032551085
20,179,1.239115095298205
32,9,1.2818665259650774
75,219,1.288182971732957
43,32,1.2835515694958823
20,187,1.2315600514411926
64,221,1.3044148704835348
78,219,1.2989567954625403
93,106,1.2494562377354927
10,199,1.2515051098806518
50,236,1.2812290761087621
61,126,1.2898320853710175
26,215,1.2656162796275956
4,169,1.3226243257522583
10,131,1.2874241088117873
20,234,1.2697682976722717
39,79,1.2163154759577341
46,20,1.2732233692492758
7,25,1.2243022471666336
44,234,1.2468211246388299
67,32,1.2767032640320914
75,20,1.275860852428845
44,132,1.2416902400021042
83,100,1.2280277686991863
45,61,1.2114946049238955
43,174,1.2927604211228234
96,165,1.2490626946091652
74,48,1.322850159236363
31,114,1.3155910181147712
5,211,1.2759276649781637
85,64,1.3009729427950723
90,130,1.224523263185152
83,247,1.2721248854483878
45,157,1.2595879132194179
61,9,1.2953729842390334
10,70,1.2219208353864295
92,189,1.2718360626271792
65,15,1.260648115937199
10,64,1.2806938546044486
39,98,1.255105051611151
45,188,1.2772674688271113
49,106,1.1913338397363467
7,48,1.3004081760134016
10,122,1.29665287903377
63,141,1.2680525641356195
70,216,1.2495114686233657
20,8,1.268919366811003
92,132,1.2451948850814785
79,221,1.3041174071175712
89,132,1.2376132072614772
33,138,1.2573567877656646
58,109,1.2813071182795934
63,83,1.238334427454642
33,112,1.2484288864902087
40,56,1.237788897539888
57,141,1.291360086628369
63,32,1.262448316173894
33,9,1.2709733982171332
62,136,1.2922438574688775
54,148,1.274015638445105
94,165,1.2566848564893007
4,218,1.3148387266056878
94,44,1.241653493472508
92,214,1.2589309175631829
94,204,1.2503500006028585
83,20,1.2719625192029136
19,221,1.3167003308023726
94,185,1.2653310900287968
50,34,1.2333083184702056
89,129,1.2734009729964393
65,181,1.2378923312893935
96,237,1.2725021189876966
42,83,1.2467167462621416
65,83,1.244637196617467
58,216,1.2231707626155444
65,140,1.2501903011330537
19,42,1.3389323268617903
23,221,1.3060526166643416
3,11,1.2628738667283739
65,30,1.2391118149140052
54,77,1.2404540787850107
79,20,1.2756931270871843
77,74,1.3211766864572252
88,44,1.2333930427474635
45,68,1.2300176221345152
64,73,1.2647131447281157
90,107,1.2461559548974037
24,158,1.3038519780550684
7,114,1.3151882397277015
40,48,1.2819771191903524
75,221,1.2976575174501963
67,88,1.295039828334536
64,64,1.3064280088458742
14,53,1.292079430605684
89,185,1.2552260586193629
10,105,1.279797086758273
92,193,1.2567275358097894
52,180,1.2083505722028869
52,88,1.2988393200295312
32,125,1.2949987926653452
6,88,1.3049977655921663
42,244,1.295028948358127
61,124,1.2759713275091988
94,219,1.277644321322441
42,166,1.2826658583113126
33,127,1.2922143297536033
94,57,1.2252844502883298
31,216,1.2223724531275886
82,162,1.2865490445068903
65,148,1.2730084189346857
20,244,1.3056654248918806
58,8,1.2546824908017047
20,19,1.2419548971312386
92,89,1.245737561956048
82,17,1.1863193724836623
92,69,1.2870324971154332
82,219,1.288694087948118
60,86,1.1728710742401225
33,214,1.2374598998576403
89,14,1.2315012110131127
92,217,1.226348410227469
70,158,1.3261629002434867
39,185,1.2547286130887056
96,82,1.2422602022332805
90,141,1.248429259551423
88,57,1.2193898319133691
58,192,1.2592570957328593
36,188,1.3004744414772307
88,155,1.2972623083208288
31,140,1.2272546171609844
15,127,1.3279250817639487
26,117,1.2149234818560737
91,55,1.2538267757211412
93,242,1.257005914779646
10,117,1.223892922380141
44,157,1.2660720768783773
26,154,1.2652742532747132
31,42,1.3246549261467797
16,223,1.2439323381653853
40,141,1.2710815370082855
44,72,1.2646291990365301
15,96,1.302498698234558
88,247,1.274150709355516
93,239,1.2448993922610367
61,122,1.302105613052845
44,89,1.2363611598099982
93,156,1.2472614509585713
92,112,1.2604279039161546
71,37,1.2309630114052976
7,72,1.2713172978588514
52,152,1.3232496167932237
92,13,1.2564687614462204
44,107,1.2525429177497114
90,113,1.2682847902178764
71,20,1.3043349853583746
45,192,1.256013658429895
22,141,1.304009001169886
63,6,1.2218491320631333
34,107,1.250519213931901
81,69,1.3036769982427359
24,188,1.2898787962538856
27,164,1.2142823189496994
88,37,1.243896611666839
89,229,1.2604804220775674
88,7,1.2554025830967086
88,107,1.2554554492235184
45,32,1.2517369847212518
10,98,1.2701506109109946
57,191,1.2353355187390531
92,73,1.2675981372594833
83,228,1.2762839858021056
86,74,1.3045916450875146
39,117,1.2094221316677118
93,11,1.2465523853898048
23,88,1.291086116007396
34,56,1.2477535722511155
86,112,1.2469627814633506
84,129,1.2993563200746263
78,235,1.3247756851570947
63,234,1.247780228299754
23,169,1.3128138397421156
15,141,1.292788143668856
21,218,1.3188661485910416
69,221,1.3184617481061391
39,151,1.2506758969809328
62,53,1.274846331349441
45,154,1.2583564072847366
57,88,1.2955840804747172
35,48,1.3112331969397408
90,74,1.2732217008514064
42,51,1.2427397287849868
58,208,1.2521587618227517
65,239,1.2365860034312521
63,124,1.266872308083943
39,190,1.2326224566703397
61,157,1.2743501628616027
73,132,1.2369667642882891
44,117,1.2157973083002227
23,96,1.297969859625612
71,202,1.320581270115716
24,12,1.2328732450093542
47,154,1.2513840890356474
58,174,1.2638447231480054
42,87,1.2676548138260841
83,55,1.2426762442503656
33,34,1.2331071920426828
93,3,1.2275521912212883
49,78,1.2065087115125996
94,23,1.2752440717137818
32,223,1.2453938569274865
24,7,1.252388680619853
92,3,1.2258409381444966
91,121,1.232852041721344
65,119,1.2517272680997849
47,84,1.2184503568070275
56,27,1.320273518562317
89,9,1.27008690339114
18,237,1.3390657944338662
10,34,1.2484175658651762
40,236,1.289385552917208
93,38,1.2519874844167913
20,194,1.2686431652733259
58,117,1.210150026849338
16,235,1.303697066647666
14,64,1.3071909823587962
93,175,1.257954441010952
39,243,1.2757955619267054
83,243,1.2991269273417336
6,32,1.2907821301903044
20,28,1.2247436850198679
47,148,1.276544866551246
86,48,1.298213616013527
65,7,1.2561501860618591
50,174,1.2571108490228653
92,106,1.247716551380498
93,172,1.2544429219727005
27,246,1.326499445097787
94,3,1.226859443821013
41,96,1.2890632833753313
14,85,1.2330093287995882
44,220,1.2673591460500444
83,61,1.202413032097476
94,16,1.2300130227314574
72,114,1.3318397402763367
35,208,1.2459027048732554
40,188,1.2872309748615538
75,126,1.295442952641419
51,20,1.2864526893411363
65,150,1.221516037625926
39,222,1.2352786231786013
5,130,1.287696436047554
34,200,1.2894912351455008
85,17,1.1923444441386633
50,188,1.2789079121180944
54,158,1.2901554426976614
54,35,1.2307306357792445
93,128,1.2540597346212183
38,11,1.2461038146700179
22,126,1.3132042033331734
62,32,1.262829130249364
63,192,1.2655016545738493
57,51,1.2309277915129704
93,4,1.2461233304015227
15,152,1.3213232713086265
81,50,1.2412777010883604
40,7,1.254858442715236
20,217,1.2409617900848389
26,143,1.2499839450631822
62,202,1.26260863670281
33,185,1.257886758872441
16,105,1.2531323922531945
10,155,1.3101607199226106
83,42,1.3176522957427161
71,127,1.353187974010195
26,5,1.2679981184857232
54,39,1.2245696756456579
9,188,1.3125846173082079
58,231,1.2650186153394836
20,64,1.299466569508825
40,42,1.3032414008464133
91,141,1.2439601054149014
92,122,1.2900887615978718
20,223,1.253858205197113
40,45,1.251742737101657
75,73,1.268160231411457
45,69,1.2726672057594572
21,31,1.1999121771327086
64,152,1.3187436589172907
88,0,1.290283018457038
6,130,1.290885016322136
91,26,1.2426312762379115
94,239,1.2474564500153065
4,240,1.1973625658346074
44,5,1.2717815118708782
33,90,1.2738066209214074
17,96,1.2946163905518395
65,143,1.2492770275899343
94,220,1.2727139187710625
81,5,1.2978824174829893
39,112,1.2498321448053633
95,59,1.2348985624100481
16,148,1.2942271349685532
94,112,1.2657931606684412
81,237,1.3147233703306742
33,158,1.2927952387503214
11,194,1.2499753215483256
94,49,1.2711926294224603
81,173,1.2636870369315147
43,27,1.2990097893135888
43,39,1.1944053552246519
54,96,1.2863010678972517
89,122,1.2824519416317344
89,49,1.2549019817795073
63,166,1.280369428119489
94,50,1.2448513768613338
75,235,1.301816076040268
6,53,1.305281828556742
35,151,1.2650160267949104
65,4,1.2353280037641525
32,151,1.262007927255971
45,4,1.2207367978990078
43,119,1.257801349141768
96,155,1.2974940303912652
15,202,1.291532039642334
65,220,1.2691229927752699
79,42,1.3307717250926154
92,151,1.2571114370865482
38,222,1.2295326877917563
22,109,1.322689237339156
57,194,1.2598399903093065
24,64,1.2928127752883094
70,238,1.2501568522836481
34,109,1.2949537209102087
37,127,1.3481802237885339
81,12,1.2351958570735795
40,34,1.2380538758422648
32,208,1.2605599079813277
50,119,1.2417195056165968
23,141,1.2869723407285554
39,129,1.2807826612676894
47,151,1.2511955107163106
57,243,1.3137180847781045
88,14,1.23982259764203
91,124,1.2659184294087547
24,199,1.2367696410843305
10,94,1.2810805748615945
44,99,1.2294191207204546
40,114,1.297020109636443
27,214,1.205054076122386
88,125,1.27079918554851
4,234,1.2722205051353999
67,166,1.2889379252280508
86,165,1.2130790292119076
65,222,1.2378739964749133
68,169,1.337224127990859
12,27,1.295073111142431
96,75,1.1898123025894165
24,206,1.2224785946309566
47,32,1.2530472693698747
27,64,1.3057390451431274
14,223,1.257659406534263
75,234,1.2659751836742674
34,99,1.226994303720338
26,96,1.2941401515688216
23,69,1.2944817691376167
63,129,1.2795110972864288
94,90,1.2743294478527136
62,234,1.2477747638310706
22,5,1.3038980492523737
96,158,1.2844933564109462
94,37,1.2512312061818582
10,179,1.2436711782855647
27,5,1.2878579178026743
32,66,1.2364395361925875
54,124,1.274325672004904
38,53,1.2743306479283742
40,140,1.2455219418874808
63,53,1.2738426583153861
81,7,1.2687219945447785
89,99,1.2305270236517702
40,202,1.2684056556650571
52,53,1.3002041237694877
54,206,1.2273546276347977
79,74,1.3076706166778291
39,148,1.276373422571591
92,134,1.2783264134611403
58,13,1.2373468029711927
47,164,1.21569462120533
28,152,1.3279330815587724
93,134,1.2790972396199192
92,147,1.2443428321608476
93,100,1.2541020783994878
70,53,1.3107905238866806
58,34,1.2368790352983134
51,86,1.1795785246150834
26,74,1.2967243152005332
59,218,1.325389911021505
63,122,1.2904324792325497
78,49,1.256136895689581
26,225,1.2384929840586014
92,37,1.249126998574606
45,92,1.2425389396292823
32,166,1.2811239351119315
10,0,1.3032085320779256
57,27,1.2931596636772156
10,119,1.2528815705861365
23,119,1.2585802610431398
39,34,1.2363991042865174
88,72,1.2512418547911304
52,228,1.2925122656992503
92,8,1.2662177586794965
69,235,1.3238425531557627
45,13,1.2334428416298968
19,94,1.3275181310517448
10,136,1.2824396480407034
92,135,1.2675266888524805
89,239,1.2314363733998366
94,134,1.2845355036635218
27,152,1.3168048560619354
50,55,1.2492835223674774
90,50,1.22538350825198
53,42,1.3507884783404214
90,115,1.2181316229814132
81,33,1.2269823790660925
0,141,1.2948744871786662
19,239,1.195954383750047
78,48,1.3177638032606669
65,103,1.248320534825325
7,202,1.2884837687015533
50,57,1.2189560074891364
58,180,1.2276199499943428
76,55,1.2376518664615495
13,229,1.2352761530450411
88,210,1.2565719102110182
61,203,1.2287423270089286
62,152,1.2943957256419318
39,89,1.2381440486226762
22,230,1.3251012648854936
23,127,1.3241468220949173
43,185,1.2822165505162306
89,166,1.2685757517548544
10,234,1.254906713962555
94,125,1.282531110835927
54,30,1.2321591800344842
42,56,1.2510660029947758
92,208,1.2635320595332555
48,5,1.3024920927626746
57,193,1.2328300417533942
58,96,1.2892788733754839
24,156,1.2385824981278606
34,165,1.239314364535468
45,49,1.2511407371078218
30,9,1.2975124173930712
33,119,1.246205354907683
48,20,1.2890544086694717
96,230,1.2759204230138235
40,158,1.3044271054012435
66,9,1.2908351421356201
82,112,1.2503352612257004
10,51,1.2439764314996344
89,88,1.2555985136755876
27,96,1.284308203629085
10,187,1.233259379863739
10,208,1.2631360640350198
45,199,1.2343028970062733
50,56,1.2342475727200508
61,148,1.2970319677676474
93,227,1.2525495503629958
45,96,1.2851788401603699
85,109,1.3048208057880402
86,42,1.3287592764411653
94,234,1.24611646682024
50,0,1.2948246449232101
89,234,1.2382017821073532
12,229,1.2449470018701894
51,166,1.2914635326181139
83,173,1.2430729387061936
26,217,1.2323136287076133
54,26,1.2411371059715748
81,155,1.3168006097631795
85,236,1.3076147607394628
50,228,1.2720296084880829
91,202,1.2377895659634046
11,30,1.212319168927414
94,11,1.2569179290107317
79,78,1.231144624629191
42,89,1.2535694167017937
15,158,1.3206739255360194
62,27,1.2667549401521683
74,99,1.2043534511966365
58,184,1.2336433971566814
67,211,1.2682368084788322
44,165,1.241613931953907
84,159,1.2450956712876047
2,188,1.3070454278162547
88,195,1.2329845199627536
27,221,1.3045430949756078
90,71,1.2295683080862676
31,94,1.3145828992128372
12,103,1.229858831103359
58,143,1.2460307074444634
20,246,1.3162168392113276
24,243,1.2917268254927226
48,72,1.2883211512650763
90,158,1.2773611055953162
57,9,1.2916645418320383
22,48,1.3197039046457835
34,152,1.307104425770896
92,119,1.2561925952988011
89,220,1.2594833597540855
92,175,1.2554586700030737
61,150,1.222727355148111
35,152,1.3269395530223846
49,48,1.300342925957271
94,25,1.2587622004960264
15,151,1.2701596580445766
89,18,1.2578259536198206
96,123,1.239629000957523
40,244,1.3005433018718446
28,218,1.313686700803893
46,53,1.285156169107982
33,223,1.2358904049864836
94,71,1.251739498760019
96,239,1.2381101176142693
69,169,1.325216838291713
90,53,1.2554736781333173
38,130,1.2573775361691202
20,198,1.2459414888705527
45,136,1.2870912605098315
90,90,1.2598355449736118
27,130,1.2742291997585977
54,11,1.2455767935940198
94,140,1.2587732673356575
10,148,1.2784040463822228
93,62,1.2724026473505157
10,25,1.250717812084726
54,219,1.2780854148524148
32,64,1.2889389949185508
49,32,1.2754995886768614
75,174,1.290432585137231
44,162,1.2934588087456567
29,136,1.3447317544903075
92,4,1.2435748406818934
40,25,1.2410758530188883
7,151,1.2634984425136022
34,156,1.242017782160214
21,48,1.3124013990163803
88,237,1.2663656185780252
16,72,1.2680362601365363
58,228,1.2737050844090325
50,158,1.2923772441489356
96,73,1.2651799874646323
89,33,1.2222401850989886
90,223,1.2365091831556387
64,88,1.2968030987041337
45,138,1.2545453810266085
62,104,1.2378004342317581
23,34,1.2379195892385073
42,34,1.2491645722516946
76,112,1.2605317767177309
15,56,1.2432324896965707
24,186,1.2513806053570338
74,27,1.3120833465031214
86,221,1.3041598136935915
45,20,1.2577961960009165
81,41,1.2415911805416857
94,177,1.281254812010697
14,20,1.2818810514041357
14,237,1.3101139494350977
92,49,1.2654168313103062
48,119,1.268470724911562
50,25,1.238033720159105
89,32,1.2481570382203375
42,148,1.2877995435680663
96,100,1.2451241516641207
63,72,1.2679603259478296
10,86,1.236320463674409
58,194,1.2575027676565307
33,194,1.2517716778176171
31,218,1.3044736725943429
42,156,1.2443662504000323
88,192,1.26212964579463
73,218,1.324725674731391
44,178,1.2631435617804527
88,239,1.2386372243719441
15,75,1.211545662156173
12,48,1.3100877127477102
93,241,1.2603253025029386
24,90,1.2892153752701623
90,174,1.247301401038255
12,88,1.2965074202844076
93,231,1.2697282933763094
26,238,1.2336916391338622
81,113,1.3178469049079078
95,169,1.320991935474532
42,59,1.2555959182126182
13,188,1.3048918864556722
10,13,1.252274161470788
41,246,1.3295781293085642
50,219,1.2831508751426424
2,141,1.2995311745575495
89,90,1.2687702679208346
62,239,1.233255893524204
91,125,1.2796797954610415
35,51,1.216260894135173
94,19,1.2476840391755104
34,239,1.2297149619885854
40,64,1.2949584765093667
81,49,1.2855377404817514
39,230,1.2837447194116456
45,6,1.2179096221391643
81,61,1.2251461382423128
78,64,1.3210074050085885
93,19,1.2414649708994798
67,244,1.32285210277353
88,19,1.2381721405046326
86,220,1.2641843179506915
31,19,1.2148353292473726
96,7,1.2593047555003847
45,166,1.2707596119892384
45,132,1.2400011513382196
63,23,1.2771412756826197
57,238,1.2398056669959001
42,191,1.2572181629283088
42,94,1.2940526562077659
12,19,1.2243183090218477
41,202,1.2896349472658974
93,208,1.2631162779039837
63,239,1.2282209585287742
23,237,1.3122489154338837
45,101,1.2102107959799469
58,158,1.2982086230601584
90,135,1.2465378572898251
75,4,1.2267641419810908
70,114,1.3275521440165383
39,19,1.2302910137389387
96,36,1.2433256271428295
44,229,1.2658859959670477
47,145,1.2096269370189734
34,8,1.2664013744464941
96,4,1.23871726755585
39,96,1.283794675554548
81,158,1.3185669832995959
86,235,1.308129859822137
14,51,1.2368719018995762
71,109,1.3350482157298498
44,59,1.2452256381511688
10,97,1.249834022883858
54,228,1.2680936413151878
24,51,1.2359487443630184
27,169,1.3125263431242533
20,239,1.239472959190607
34,119,1.2623484998143144
62,100,1.243164065693106
90,234,1.232717966128673
40,113,1.3043324095862252
15,218,1.3113265080111367
84,20,1.2824315513883318
44,9,1.2764989885368518
10,229,1.273840539822621
94,18,1.2764243728348188
42,245,1.2391436589615685
20,215,1.2782517774695796
45,47,1.2312463537590312
84,228,1.2877541674034936
54,231,1.2648715073508876
10,243,1.2795493602752686
44,239,1.2327499171452863
37,48,1.3251872403281075
61,88,1.2891491970845632
44,151,1.2580343043165547
90,109,1.2708513662219048
40,186,1.2504767748926366
50,202,1.2583811613065856
63,4,1.2250163472656692
55,218,1.326602224792753
33,130,1.2447506082909447
62,72,1.2685531111700195
10,147,1.2448569610714912
10,194,1.2666954887764794
26,109,1.2808172575065069
50,19,1.228002822824887
82,235,1.309250376054219
61,75,1.2073171130780662
20,138,1.276801078713366
48,221,1.3153490892478399
33,159,1.2463289658938135
92,61,1.2316485433007724
83,109,1.3022115613733019
34,246,1.3145775837557656
33,56,1.236944854259491
90,88,1.2527516718421663
30,136,1.3411725397620882
13,27,1.2993937070880617
4,46,1.211540225893259
10,95,1.2349449726087707
45,124,1.2708417837108885
22,8,1.2636132761836052
96,209,1.2418836025255067
83,81,1.203935314701604
28,53,1.3012456489460809
7,81,1.1777446045806366
92,237,1.2691707887819834
65,95,1.2300754796181406
94,26,1.2538880775017398
36,109,1.3095985118831908
76,230,1.3271272437913078
92,224,1.2565709450947387
10,209,1.2481847128697805
54,155,1.300849389018757
92,120,1.2621983039591993
74,244,1.3363704511097498
33,219,1.2849658663783754
88,214,1.2532058517036992
88,47,1.2440066789942128
14,186,1.2508161876882826
41,75,1.1994775453848499
35,42,1.337909317442349
93,81,1.2366068874086653
63,41,1.230756314271795
45,46,1.229188919333475
31,103,1.2187728844583035
34,211,1.2745645365544729
79,81,1.200011641452355
62,188,1.286150016954967
86,17,1.1857638300529547
93,85,1.2423962354660034
82,81,1.1845103496951717
83,233,1.262143790189709
54,190,1.2370122570012296
7,127,1.323785079377038
26,103,1.2431349754333496
88,75,1.1999471714454037
41,169,1.3142413667270116
19,5,1.3001681012766702
75,228,1.283134360398565
83,230,1.3036157978432519
74,20,1.2975963865007674
70,12,1.2155823872557707
93,28,1.2386396953037806
25,185,1.2902188652328082
86,148,1.3055395100797926
50,78,1.2400104157360536
24,174,1.2702745294996671
45,195,1.217883872134345
10,47,1.2524938522172826
65,45,1.2582156392080444
93,30,1.246875676659069
14,229,1.2649989758751221
57,166,1.2948877311178617
10,143,1.2563275630984987
50,6,1.2226266876927443
70,174,1.3017686158418655
10,73,1.2786104785544532
33,114,1.2857799870627267
33,71,1.2319845328373569
7,27,1.2913000924246651
7,19,1.2253550780670983
89,53,1.2605360725096293
29,148,1.3220194620745522
74,112,1.2568519988230296
15,27,1.2949515623705727
74,243,1.329475381544658
14,125,1.3001390365617616
83,112,1.2554179302283697
72,94,1.3374203890562057
96,39,1.2316811441310815
86,154,1.2521633396723442
17,169,1.3292895300047738
91,122,1.2860420944967441
32,185,1.2692671354327882
32,161,1.244555065408349
5,166,1.298372596502304
38,88,1.2740151562861033
83,202,1.2797190759863173
15,103,1.2402641331510884
88,238,1.238504834473133
58,219,1.2887234347207206
57,185,1.28219436109066
81,162,1.3101792888981956
6,189,1.2852273732423782
47,85,1.2129915819636412
89,112,1.2538646826786655
84,55,1.2337601887328284
85,112,1.2492864759904998
41,127,1.3269686209303992
39,25,1.2377623646919216
24,36,1.2385159757520472
10,71,1.248377954321248
81,165,1.2560927676303046
32,113,1.300961128302983
63,136,1.2928381732531957
15,5,1.2950856951730592
91,96,1.2810789910810334
20,226,1.2307677173188754
26,89,1.2507115102240018
31,166,1.282624329839434
18,107,1.22602222434112
58,157,1.2769005977149521
31,202,1.2869494429656438
46,112,1.243072283055101
34,236,1.3007920575993401
90,91,1.2337026099807449
61,192,1.2754239280308997
93,115,1.244590891259057
92,245,1.2439426167735033
40,154,1.2657343638794762
64,244,1.3147149235010147
19,112,1.243191507245813
7,169,1.3130345770290919
10,23,1.2840318264705795
71,221,1.3345216406243188
54,192,1.2597896227879184
48,9,1.3016087710857391
