HSCode,PortOfUnlading,dist
96,9,1.1404388121196203
6,53,1.1312922005142485
45,59,1.1150842702814512
25,6,1.1267225061144148
73,51,1.1405545771121979
15,29,1.1153327471443586
31,50,1.1417855003050394
48,53,1.1318821257778577
51,17,1.1419967583247594
87,8,1.1382947425757135
45,0,1.1331834154469627
24,31,1.1430369905595268
16,51,1.1545135538492883
93,61,1.1613989472389221
25,46,1.1335569354040282
85,53,1.142390862107277
93,33,1.1628113697682108
46,50,1.155181959271431
93,32,1.160704301936286
49,31,1.1277540238308055
5,17,1.1341199853590556
67,44,1.1462161572916167
83,50,1.152244393314634
81,61,1.100971883927871
10,58,1.137387307094676
24,56,1.1343056415872914
54,27,1.1289332769811153
78,63,1.1451077876346452
47,50,1.1624793921198164
22,63,1.1420301896120821
4,20,1.1129169315099716
37,34,1.1135750285216741
27,56,1.1104423060481037
52,6,1.1453942358493805
13,2,1.1227870870913779
67,16,1.1326000232781683
5,46,1.1420417076775007
27,63,1.156358933874539
44,29,1.1593486815690994
90,9,1.1493612825870514
41,17,1.1383717475192887
69,46,1.1457130100045885
79,6,1.1387674755283765
13,29,1.102848642106567
56,46,1.135130065892424
58,60,1.1192387800131525
32,24,1.1186121396188224
43,2,1.1248419295464243
93,64,1.1631036773324013
67,8,1.1329305581748486
5,8,1.1355457242046083
82,53,1.133070360336985
75,34,1.164040214249066
52,2,1.1362283442701613
49,20,1.1150123461016588
52,16,1.1459633282252721
51,8,1.1435352680938584
20,37,1.0936874294919627
80,29,1.10481111066682
43,58,1.0674099326133728
51,62,1.1360957590597016
96,23,1.1450924947857857
84,50,1.1475545253072466
12,53,1.1366418568151337
75,2,1.1672039457729884
46,35,1.0769409738464415
6,2,1.1239179809178625
79,60,1.0833430221038205
67,62,1.1270463546471936
54,45,1.1316981954233987
86,34,1.130199246108532
13,45,1.0695246677579624
82,8,1.1393296079976218
4,8,1.141321609062808
5,0,1.067294204607606
70,56,1.1167261467448302
5,22,1.0454101083534104
94,4,1.1501908845135145
82,17,1.1376773278628076
42,45,1.1240232395274299
89,58,1.1537622436881065
10,35,1.1386296993919782
82,16,1.1357092623199736
80,2,1.123713034604277
32,56,1.1464630205716406
93,59,1.1590333261660166
90,58,1.1520216720444816
75,6,1.1696638124329704
10,22,1.1424636830176627
27,44,1.1612570211291313
39,61,1.1244301817246847
57,62,1.1514919762100493
36,17,1.1448314658233099
20,56,1.1229678615927696
74,45,1.072753747526024
93,35,1.1666421762534551
94,45,1.1498540480222021
4,29,1.114027015864849
86,16,1.1425142980047636
64,2,1.1395747874464308
73,6,1.1391311032431466
46,8,1.1508887197290147
68,44,1.1564869242055076
93,48,1.1644171274134092
43,62,1.1282682514616422
44,41,1.1264195809406894
5,2,1.1231981845838683
85,0,1.0960171877273492
90,45,1.1522309577890806
42,60,1.1257493602378028
41,62,1.1325704604387283
61,34,1.1374923193028994
23,65,1.1020331063440867
31,10,1.1170408031237977
70,50,1.1545702069997787
52,51,1.1471502546753203
80,53,1.1291848463671548
7,23,1.0670253027762686
83,58,1.0981357748221074
89,38,1.1482017593724387
71,50,1.1398565396666527
4,46,1.1484074283923422
94,35,1.1536290815898351
42,59,1.114705880837781
68,6,1.1439471383179938
19,6,1.1401397138834
12,46,1.1482597185032708
84,46,1.150609165430069
81,29,1.1398146748542786
27,46,1.1553074515291624
96,0,1.15138288001929
5,60,1.0637610583965267
51,6,1.1432090124913625
40,58,1.1132938164020223
41,31,1.120970114001206
31,45,1.0745215456034722
68,63,1.1516143094216074
43,10,1.1138802926455225
84,53,1.1390341488378388
54,56,1.1512207899774825
20,58,1.1060131868081433
48,50,1.13905245917184
62,65,1.1273451639073235
57,10,1.1404727793165617
60,63,1.1428887620568275
33,56,1.1342229130012649
92,32,1.1576835406678063
21,44,1.1547967897994178
69,65,1.0729979228760516
25,44,1.1399506415639604
71,31,1.1169781051576138
52,65,1.0849422136587756
71,63,1.1438943892717361
29,46,1.1414092406630516
96,55,1.143439419567585
22,6,1.134088528475591
20,65,1.11064343473741
27,53,1.1445542073675565
52,31,1.127720767898219
93,30,1.1637554104839052
69,2,1.1291020533868246
15,0,1.0874382118428392
0,63,1.1580032567892755
50,18,1.1164195532245296
62,20,1.1508707318987166
10,21,1.1363727280071803
80,44,1.1466929550681795
63,30,1.1087864356647645
65,11,1.134013475051948
34,60,1.098063675553671
39,37,1.1238587509308542
73,53,1.1341507535959994
95,2,1.1405982768961362
24,60,1.1156412410948957
71,6,1.137251770922116
80,6,1.1347577231270927
86,6,1.1453167040433203
83,23,1.0903452480477946
70,65,1.0921255738607474
65,3,1.1340910547545977
47,8,1.1589729232447488
73,16,1.1379306529249464
92,30,1.1611478722521238
93,11,1.1629777210099357
14,0,1.1024856024554797
47,29,1.1416143913354193
25,16,1.1274585888854094
18,51,1.141585926924433
93,27,1.1626461680446352
47,55,1.1074902628149306
10,23,1.136973140495164
6,46,1.1426463755113738
47,48,1.106126235531909
8,8,1.1385999098420143
94,41,1.145105236342975
72,10,1.116810384605612
96,4,1.1414919314639909
35,2,1.1283559022205216
47,18,1.1049857884645462
96,25,1.1434951988714082
47,41,1.1000877847628934
63,1,1.110988577561719
95,51,1.149284833243915
33,60,1.1149269752204418
85,2,1.1399759501218796
75,31,1.1569777578115463
90,30,1.1505422315427236
27,62,1.1412266450268882
21,20,1.1075515512909209
6,8,1.136166965322835
57,29,1.1331764214805193
94,59,1.1457662912351745
17,62,1.13826083657997
95,29,1.1218093718801225
80,17,1.1346805202109473
94,30,1.1509567563022887
11,14,1.0323642289191153
43,39,1.0531203935721092
43,46,1.1417419399533952
63,45,1.1159089793051993
63,23,1.1107089897351605
15,2,1.1325878245489938
35,63,1.1462473241346223
42,41,1.1149684895894356
31,56,1.1004730510924543
47,60,1.1173069477081299
83,57,1.0812910871048058
79,29,1.1157180379543985
65,12,1.1347581488745553
77,17,1.1338837093540601
93,1,1.1659064910241537
66,63,1.1524141877889633
40,31,1.137161095227514
22,53,1.1288234751139368
1,42,1.0348355513997376
43,16,1.1326718011072703
94,23,1.1531294956803322
8,46,1.1442300858242171
52,44,1.1568786608321326
40,48,1.105394865585757
38,34,1.1352803675191743
23,29,1.1198504194617271
68,46,1.1500884156141962
93,3,1.1636509746313095
22,17,1.133174390132938
52,8,1.1467127203941345
25,50,1.1303317392511028
28,53,1.145865379699639
92,39,1.164110181587083
51,33,1.0447103080472775
59,63,1.1442488112619944
78,45,1.0720845927883471
26,58,1.1249646469950676
66,2,1.1305133114968027
15,53,1.1323861320103918
50,23,1.1209101094199079
67,6,1.1347570653472627
53,62,1.1228144115635328
19,50,1.143214144877025
54,65,1.1390743181109428
58,35,1.117111049592495
27,51,1.1517046892217226
76,23,1.0640084073612732
36,2,1.1332648545503616
67,2,1.1236387453973293
47,23,1.1087899644459998
96,52,1.1539044167314256
43,34,1.115912452340126
88,11,1.1555401885083743
72,6,1.13820253099714
20,10,1.1377403438091278
30,6,1.1303835745368684
49,39,1.061035634683711
66,53,1.1395416419420923
94,52,1.1626232543161936
80,10,1.1147496019090926
90,60,1.1518459490367345
82,45,1.082778690116746
86,25,1.0625237242451735
12,31,1.1230789960495062
6,62,1.1282494983502798
93,5,1.1677148746592658
11,62,1.1317222331251418
91,23,1.148061206298215
74,16,1.1332154923251696
29,16,1.1353332293885094
90,23,1.152771411197526
31,31,1.119093606181975
32,33,1.1172010970434971
27,6,1.1496301655258452
22,44,1.1469397081860475
45,65,1.1342325466019767
74,2,1.1246022188237734
96,56,1.1610475523131234
35,8,1.1398779196398598
5,20,1.100341808050871
81,58,1.1109018602541514
22,16,1.133703213185072
28,50,1.1530001355069024
24,29,1.141449938927378
46,51,1.1538024629865373
42,48,1.1211459596774407
96,59,1.137187129684857
36,62,1.1374495700001717
20,47,1.0997420031843441
61,62,1.1404053547552653
49,50,1.1500428159322058
75,56,1.1485284683959824
29,34,1.1121665053069592
21,50,1.145414529102189
88,1,1.1587658950260706
23,8,1.1421491439853395
78,16,1.137705990246364
76,45,1.0889222041836806
15,56,1.1068720930655087
34,45,1.1036298391409218
13,56,1.0920714336846555
93,18,1.1630658762795585
14,11,1.0855745638587646
79,16,1.1357508291091238
96,11,1.1412032023072243
41,10,1.1206969709268637
12,44,1.1544000378676824
26,48,1.1224668127085482
10,52,1.1487901945199286
13,44,1.1458279522401946
20,60,1.1054907379938024
35,34,1.1197683225784982
15,20,1.1120557534907545
88,57,1.1518265956214495
78,29,1.1048868394323759
67,50,1.1379797948258263
57,45,1.0999974725501878
45,58,1.1273461910230773
75,62,1.1674101373979024
88,61,1.1538113834602493
67,45,1.0707723602120365
31,62,1.131392916398389
26,30,1.1230079882911272
92,43,1.1601820066571236
91,9,1.1442703785640853
20,26,1.1017255777093982
55,51,1.1425232333796365
54,61,1.1288649205650603
67,53,1.1278032271989755
10,14,1.1326127930411272
63,60,1.1153661294707231
30,17,1.1286738131727492
13,20,1.099866978025862
17,16,1.1464041407619203
83,34,1.138748204069478
10,59,1.1299382474805628
35,53,1.135196905050959
79,34,1.1280099100300245
82,34,1.124534085392952
54,37,1.127800169800009
16,45,1.0941593359623636
25,20,1.0931785035811896
86,17,1.1447073040263993
91,45,1.143864011125905
81,20,1.1446435355714388
46,39,1.0771624727972917
88,39,1.1598486676812172
46,31,1.1358061965022768
29,31,1.114243529570688
74,46,1.14148774849517
29,45,1.0634232750827712
95,46,1.1556175468223435
6,50,1.140067684863295
70,34,1.135972977748939
89,23,1.1546346545219421
84,23,1.0666922264333283
85,34,1.1352422971810614
81,41,1.0987804920545645
74,53,1.1299344359764032
18,17,1.1387866235205106
46,60,1.0950764784855502
71,44,1.1492614086185182
73,17,1.138129221541541
