Carrier,PortOfUnlading,dist
247,8,1.1102078977440084
343,63,1.0337712301739626
330,53,1.0439443758555822
469,8,1.0732813999056816
446,62,1.0759893517409052
45,34,1.0142891408260246
400,46,1.0585862355572837
481,63,1.060093876506601
473,56,1.1081670256597655
83,0,1.039524168308292
478,46,1.0339472607842513
590,62,1.0841397329100542
376,44,1.0721116587519646
230,8,0.9917394141001361
265,46,0.9807627115930829
284,63,0.9823585216488157
261,62,1.0850325939910752
292,31,1.0605417974293232
544,44,1.0509986643280302
371,50,1.0335681373253465
316,31,0.9784844496420452
578,51,1.1091256737709045
533,63,1.0563934530530656
22,45,1.1417255481438977
583,51,1.0606113550685612
566,46,1.064254607473101
186,63,1.023922246481691
208,46,1.067450834072328
19,51,0.9738140787397113
28,8,1.1084812259567636
277,63,1.0197537051779884
554,16,0.9819835190262113
478,63,1.053638007491827
367,63,1.0201612242630549
578,44,1.1031025456530708
230,63,1.0009187720716
75,17,0.9986947918576854
450,46,1.0596030641879355
261,50,1.0844043557132994
275,44,1.0618534279721124
233,60,1.1047553968216692
554,17,0.9761790250028882
552,56,1.0435915227447237
339,62,1.0249402283557825
555,65,1.050541406231267
61,62,1.0917823181620665
588,63,1.0322521041546548
242,44,1.0356140432081051
456,58,1.1593802962452173
495,63,0.9788816294499806
226,62,1.0371356372322356
224,2,0.9579501577786037
156,46,0.9984153892312732
375,0,1.1358747759035654
195,63,1.0541699390326227
333,62,1.035069491581193
56,51,1.0075355832065855
62,51,1.066547465111528
437,62,1.0022757415260588
16,8,1.0444700230312134
398,6,1.0870881995984487
33,50,1.0607995586968693
369,34,1.0140173052038466
294,63,1.0120931810566358
381,63,1.0432632672600448
524,16,1.0783447942563467
187,16,1.0739599881427628
497,53,1.0638622269034386
465,6,1.0413145273923874
9,17,1.0058860395635878
65,46,1.015383588549282
404,50,1.0845940836838313
542,62,1.1120626670973641
258,17,1.0715175930942809
152,58,0.9473382851907185
588,56,0.9673099390098027
55,62,0.9994584449699947
264,16,1.012248466057437
61,31,1.108292782413108
575,2,1.048277583505426
544,63,1.0584021998303277
46,44,0.9983967722925756
583,65,1.105972271412611
125,31,1.0186855564825237
77,34,1.100601970085076
264,17,1.0075657357062613
399,62,1.0690866064812456
33,56,1.0895491040178709
62,60,1.0973268023559026
383,17,0.9944010810660464
25,46,1.0239582402365548
578,50,1.1085066656981195
156,51,1.013665925179209
390,17,1.0347209562148367
49,63,1.0622288499559676
308,17,1.1136494278907776
550,31,1.0223641219948019
121,65,1.1321147514972836
86,53,1.012936393065112
32,63,1.0219764645610536
530,46,1.0411049063716615
456,0,1.1499924513378315
477,50,1.0675221074904715
538,44,1.0462852035249983
167,63,1.012955708163125
543,31,1.051386497914791
511,29,1.0951823453818048
535,17,0.9358131858919349
171,63,1.003679245710373
101,8,0.9771139313067708
538,6,1.052512934963618
208,45,1.1198315173387527
214,26,0.9679212080580848
234,34,0.9807532216821399
258,2,1.0842014732105392
320,51,0.977418911244188
475,6,1.0459089747497015
477,16,1.0658023729920387
313,63,1.0547424304698194
586,50,1.0703141455139433
532,52,1.1050009003707342
120,2,1.0298306683876686
236,53,1.0947649308613367
571,51,1.0348492456333978
233,0,1.127630692673847
376,62,1.0686553695372172
181,17,1.022854367537158
275,63,1.070425306047712
254,17,1.0021492524870805
383,63,0.9940551607204335
401,6,1.0440201546464647
49,8,1.0698511472770147
375,50,1.082594549017293
30,56,1.0396186060139112
345,16,1.0291717169540269
464,62,1.1007435555968965
187,65,1.1529222765405263
149,8,1.0418296219182335
225,17,1.0547148957848549
590,31,1.0991035271435976
375,16,1.081506408751011
200,53,1.0582935655755656
518,63,1.060818190387051
110,40,0.8583122776555163
305,17,1.0187429977314812
265,51,0.9989135669810432
464,16,1.1019517789993967
578,17,1.1073042367185866
109,53,1.066799709573388
423,44,0.9923180985663619
332,56,1.0342522814337696
578,46,1.101007029414177
267,16,0.9912211777908462
236,31,1.1061916032007761
19,44,0.9693971616881234
3,63,1.0516101409282004
59,9,1.1958445012569427
271,63,1.0286534364734377
19,8,0.9652771949768066
450,6,1.0738108363002539
59,10,1.0911118823236652
368,29,1.1124129465648107
105,44,1.0159283627622895
505,31,1.1139407658151217
542,8,1.1205423389162337
390,46,1.020813716043319
199,17,1.0213910096458025
473,6,1.0841295421123505
304,10,1.0836599365408932
245,31,1.0976828038692474
536,44,0.9866057208606175
469,6,1.0779859178832598
422,53,1.0598713883331843
229,17,1.0113952436617442
422,63,1.0582132626857077
365,17,0.9981826644923005
59,2,1.089474534349782
579,44,1.0365460174424308
214,43,0.9714722803660801
136,63,1.0562504072274481
149,6,1.046845885791949
32,44,1.0170034585254533
268,46,1.0337179760847772
527,63,0.9707388026373727
211,44,1.0203964476074492
28,53,1.110940929768341
375,2,1.1030052879026957
570,6,0.9955996893279787
363,44,0.9775084831884929
62,53,1.074677207640239
69,8,1.0260565557650156
542,16,1.1106824576854706
199,29,1.0077122609530176
410,44,1.026042925459998
163,8,1.0117043490920747
442,51,1.008117455456938
25,58,1.008646513734545
130,17,1.0875693463853426
4,6,1.091445471559252
109,29,1.086308463143983
22,29,1.1184887481587273
268,2,1.0409742668271065
226,31,1.0466375750090395
524,2,1.0931634019528116
447,63,1.0293679567320007
543,17,1.045415926192488
538,31,1.0590122662750738
158,65,1.135396252253226
522,17,1.054233961871692
231,34,0.9613798686436245
51,17,1.0628014840185642
124,17,1.0016376067485129
262,6,1.054950047816549
208,10,1.0870979774211134
70,6,0.9687990503651756
308,6,1.115842702133315
586,65,1.1262475731117385
84,58,1.0443250925413199
224,17,0.975678237421172
480,63,1.0864175260066986
368,60,1.130607244159494
550,51,1.0155643033129829
390,31,1.035145147570542
534,46,1.0311740743262428
100,44,1.050715341099671
404,44,1.0776799491473608
4,29,1.0912520715168543
130,51,1.0866295620799065
182,17,0.9992930569819042
208,6,1.0796827620693616
500,63,1.075376505298274
28,0,1.1649375281163625
567,44,1.013390519789287
292,16,1.035417486514364
519,44,1.0551351058695997
200,31,1.0638071963829654
62,16,1.0641273355909757
477,7,1.150924866752965
387,53,0.9911468784723964
464,50,1.1020526332514626
123,34,0.972961791924068
530,63,1.0611777792551689
299,16,1.0429071975605828
422,10,1.033263046826635
187,56,1.1195690307234014
109,8,1.064688633329102
4,51,1.083593902843339
157,34,0.9623045495578221
84,16,1.0368772830281938
55,0,1.0046897317681993
331,56,1.1045207583478518
231,45,0.9442039089543479
421,44,1.093701757490635
413,63,1.073333638321076
140,44,1.0520139496241296
411,17,1.0070233621767588
532,17,1.0132398477622442
565,63,1.034204893878528
327,44,1.0064642354846
505,2,1.1079031282237597
500,31,1.0610327124595642
172,10,1.0921496461544717
9,53,1.0128040462732315
376,31,1.083416077707495
544,6,1.0615177367414748
424,29,0.9387964627572468
200,17,1.056072329304048
99,29,0.9777237900665828
98,51,1.0344521107950382
322,62,1.0876526606402226
538,62,1.0492751436041934
126,17,1.0101490020751953
79,51,0.9600724897214344
415,17,0.9707877870116915
535,62,0.9261658830302102
505,6,1.0988600456288882
325,63,1.0239740280168397
236,16,1.0840205145733697
511,8,1.0857045352458954
485,63,1.0923587030598096
370,44,1.0052451326378755
280,65,1.1197926181235485
197,63,1.0023244768381119
101,29,0.9730282596179417
28,20,1.1300407413925444
153,44,0.9972563215664455
170,16,1.0685621755463737
261,31,1.0958507348384177
97,17,0.9976639396377972
200,8,1.0537326612642832
304,16,1.0607234554897462
304,65,1.1423182051096643
125,45,1.005808382428118
544,46,1.0529191632355963
296,46,1.0626154675015382
227,63,1.0585658699274063
404,6,1.090813578239509
404,20,1.1175475136509962
266,60,1.0783206181866782
375,60,1.117657401732036
586,10,1.0773149994867188
375,45,1.1295025199651718
353,50,1.110838529254709
399,31,1.083278844931296
564,46,0.9776933001620429
311,62,1.0028879163520676
178,6,1.0514151038868087
108,62,1.0857209382312638
413,2,1.082707474739956
132,56,0.9295255669525692
465,16,1.0467715029205595
11,46,1.0205641718847411
149,16,1.0347744225790458
253,50,1.0548005458300136
42,17,1.0191654978802294
404,31,1.1013855931482144
226,63,1.0401848692979132
586,51,1.0752386929733413
130,65,1.1312970029456275
529,29,0.9914515678371701
94,6,1.0356883252305644
208,34,1.0949598742382867
515,8,1.096892720354455
555,16,1.0448218371186937
561,63,1.045842710350241
198,17,1.0123002986822809
576,16,1.0726835227438383
32,51,1.0223907285502978
422,17,1.0537830899868692
395,31,1.0900037200855357
261,2,1.0981659357036864
296,50,1.0739469661244325
323,8,0.9961504680769784
477,34,1.0776155984827451
326,53,0.9990751019545964
407,51,1.0127275522266115
504,46,1.0538977150406157
552,50,1.026815271803311
586,46,1.0655584675925118
413,29,1.0863845306116022
209,44,1.0317552440932818
209,53,1.0466010450784649
411,44,1.0055774024554662
49,62,1.0597636965768678
453,63,1.0106895895940917
203,63,1.0057033172675542
455,16,0.9861538740141051
208,20,1.1137471252254076
225,16,1.0574606295142854
45,16,1.0239210982940026
251,17,1.0222113419856345
149,2,1.051498071689691
439,17,1.029926606054817
399,51,1.0704934064831053
291,6,0.9930790088006428
253,51,1.0573473452989544
125,34,1.0077532391463007
200,6,1.057499008519309
258,63,1.0751513955848557
179,53,1.0662406533956528
339,17,1.0392646460926958
295,17,1.030502692929336
450,8,1.0712318319295133
500,6,1.0761203574282783
552,2,1.0418699926563673
62,50,1.0645331953253065
542,50,1.1077402521456992
398,24,1.1616416136301788
237,16,1.0166989862918854
564,51,0.991918187056269
179,34,1.0597991283450807
466,62,1.0464054782475745
84,62,1.0289807537836688
431,51,1.0196674913167953
538,46,1.0420995679659038
18,17,1.0568015085799354
525,63,0.9810653626918793
290,63,1.014288675572191
405,2,1.0710938551596232
480,50,1.080402850572552
297,6,1.0162542632647924
578,62,1.1104115513818604
382,50,1.034708584143248
501,63,1.0552235776558518
196,63,1.033680064337594
49,31,1.075518154672214
226,60,1.0400008990296297
145,29,1.063383842685393
69,6,1.0250586420297623
105,17,1.0241540066365684
8,44,0.9992100106818336
67,17,0.9784606056553977
373,10,1.1106815018824168
114,34,0.9485435634851456
578,8,1.1148155970232827
95,16,1.0422301484005791
150,63,1.036740930884012
299,51,1.0514264575072698
469,29,1.0908789081232888
499,50,1.0440686855997359
268,29,1.0315437018871307
157,29,0.9601583661777633
351,56,0.9445278495550156
371,29,1.0426105916766184
136,29,1.0625869833997317
266,51,1.1018483830349786
86,46,0.9967641308903694
89,34,1.0069882486547743
343,51,1.0392199430082525
62,46,1.0579649763447898
541,46,1.0120375347988946
564,16,0.9881781956979206
565,58,1.0062393131000655
585,51,1.0258691949503762
504,44,1.0679635916437422
120,6,1.0199959501624107
420,17,0.9986040432538305
378,34,1.002118629004274
421,6,1.1013375810746635
500,50,1.06010274376188
140,51,1.0552135189729077
99,16,1.0200772977301054
167,44,1.0004079576049532
229,6,1.019198558160237
179,6,1.0654081787381853
395,2,1.0894036500581674
289,8,1.0700804979673453
440,46,1.0224810338446073
350,63,0.9966079656566892
277,6,1.015389267887388
253,29,1.0815821156970091
70,17,0.9679762699774334
490,63,0.9846220101628985
398,53,1.0855301001242228
301,6,1.1181687457220895
4,63,1.0812812490122659
399,8,1.0704148688486643
500,44,1.0660609645502908
158,50,1.085072889391865
534,44,1.0391132001365935
500,10,1.0540445744991302
581,44,1.0007131823471613
67,63,0.9844156695263726
543,16,1.04269732854196
149,34,1.0538242579038655
480,16,1.0813233953501498
585,53,1.018574756171022
413,31,1.0957730771707637
42,6,1.0175953222704786
161,53,1.0051398138914789
32,6,1.0312296184045928
478,34,1.0319233020501477
139,31,1.0278244268681322
154,28,0.9983840499605451
376,16,1.0755069245185171
462,2,0.9939030281135014
431,63,1.0319575475794929
396,34,1.0168459990194865
299,10,1.04963860980102
385,30,0.9770690011126655
445,17,1.0906481476766723
477,62,1.070473204766001
35,53,1.0151900755507606
353,17,1.1136333154780524
423,8,0.9986624994448253
280,29,1.0809560481991087
383,62,0.990903055029256
151,44,1.0292953423091344
354,63,1.0402074615870203
62,6,1.0697549932769366
161,46,0.9916291492325919
347,63,1.0211076342633791
193,44,1.0176556674497468
477,63,1.073295003601483
40,50,1.0847437073077475
44,50,1.040894424808877
578,6,1.1143468639680318
182,63,1.007867768406868
125,23,1.0155864655971527
142,10,1.0817146146936076
106,44,1.0292531965034348
258,51,1.0772020518779755
402,51,1.0016490359391486
465,63,1.0590291092438358
583,62,1.065616660219218
492,16,0.9762114392859595
178,10,1.0503582145486559
263,63,0.9735375068017414
406,44,1.0154231727189784
61,10,1.0972201551443763
578,16,1.104466695870672
153,63,1.0071483701467514
86,6,1.0118891628725188
120,46,1.004731916955539
587,63,1.0112641065248422
196,44,1.024915182164737
161,62,0.9922459913151604
446,50,1.0811739106263434
475,44,1.0424925940377372
478,8,1.0405350417963095
518,34,1.0480014886707067
447,58,0.9960135402423995
541,53,1.0271341332367487
205,44,0.9989089816808701
130,53,1.0977108308247157
396,59,1.026938711958272
54,16,1.0225883881960596
582,8,1.037349358201027
500,51,1.0677767949444907
383,44,0.9885051479297025
70,63,0.973585022347314
405,23,1.0709762339081084
594,0,1.1144084600465638
410,31,1.0406630667192596
375,5,1.1831158237265689
193,16,1.0207690766879491
161,17,1.005542771092483
105,6,1.031158966145345
192,31,0.9796003422566822
252,51,1.0812761115708522
263,44,0.9639924796564239
49,51,1.0596459710172244
497,16,1.0573805304510253
483,16,1.0402239667517799
445,16,1.0897404210908073
469,31,1.084429182112217
142,46,1.0620786537017142
150,44,1.0249853798720454
386,51,1.0294806297336305
562,26,0.940493066396032
4,17,1.0805544363600867
399,6,1.075764159006732
108,6,1.088071122765541
345,44,1.0329194380236524
40,31,1.0974749869533948
173,8,0.9983732120266983
292,17,1.0448291333658355
542,46,1.1038059081350053
253,45,1.1058521288380558
538,50,1.0476535585309779
55,34,0.995995072381837
330,63,1.0495930260845594
335,17,1.0329988205007143
4,8,1.0866743241037642
59,29,1.105769248147096
297,17,1.0161960061107362
215,63,1.0110165136201041
277,9,1.0022854006716184
230,17,0.9876133464276791
350,17,0.9895672819444111
406,63,1.024205011648259
39,8,0.9873715128217425
200,62,1.0490798886333192
106,16,1.0330626485603196
140,53,1.0609596376972539
395,62,1.0754655192473106
445,34,1.1114083783967155
82,17,1.0375542379915714
375,31,1.0989851589713777
125,10,1.0121040921658278
331,31,1.0937573058264596
369,50,1.0218157448938914
541,62,1.0158168758664812
473,16,1.072824803846223
211,8,1.0288087810788835
130,31,1.0976710830415999
239,44,0.989637336560658
48,6,1.0671589773680483
537,44,1.0228775654520308
497,31,1.0697469431906939
192,63,0.9796149187854358
359,45,1.1282715233308929
473,45,1.1272374700222696
594,63,1.0606546779828412
174,47,0.9341682089226586
362,31,0.9917720087936946
448,6,0.9930320914302554
519,62,1.0393298205786519
275,31,1.0628724970987864
553,63,1.0236047112515994
165,63,1.0048205623669284
170,53,1.0771048979035445
470,17,1.0968671616699015
105,53,1.035949841673885
138,31,0.997765954051699
410,10,1.0380014117274965
137,63,1.0071356371045113
111,50,1.024007878133229
425,46,1.1162811437887805
375,10,1.0910422503948212
28,31,1.1231416836380959
369,8,1.017174547272069
538,10,1.0421110333076544
497,65,1.1068914711608417
406,46,1.0073428742055381
86,44,1.000945701130799
555,29,1.0358192047902517
55,2,1.0060980532850539
511,9,1.1773810112582785
568,29,0.9260287912828582
85,53,1.0425732806324959
155,54,0.9604035733001572
101,16,0.9756319267409188
101,53,0.9772939107247761
542,17,1.1125276642186301
541,4,1.0745212989194053
83,8,1.0418107759739672
376,63,1.0805034169128962
581,63,1.011138264622007
497,46,1.0479884780943394
474,63,1.0269705110362597
440,31,1.0294543100254876
49,16,1.062637475984437
104,62,1.0552402652267898
96,44,1.0103931055803383
499,17,1.0506712206240212
44,16,1.0408527627587318
373,50,1.0946619808673859
445,60,1.1303110676152366
243,6,1.0221909625189645
413,32,1.1464974791077631
91,49,0.996193208864757
315,16,0.9863670234169278
374,16,0.9888445479529244
367,53,1.0120032812867845
374,63,0.9909827177013669
395,34,1.0910071757222926
504,51,1.0689452072339398
288,44,1.0039729720779829
209,62,1.0369543097913265
76,53,1.010504774749279
247,20,1.1450822727222527
209,10,1.047317262738943
252,16,1.0845612367349011
75,63,1.0058326657329286
48,62,1.0559384067143713
33,16,1.061641517760498
395,16,1.067499519857977
259,17,1.0082385752882277
62,8,1.0721347225563866
504,2,1.0605587597404207
85,17,1.0324537988219942
492,17,0.9741724729537964
532,2,1.0272343797343118
417,62,0.9605613755328315
95,62,1.025609095713922
525,44,0.9724573982613427
314,8,1.00105639227799
149,44,1.0325739617193384
376,8,1.0769746282270976
258,8,1.0726310738495417
280,62,1.065098363906145
485,31,1.0999313896255833
111,6,1.0295211412012577
345,63,1.0383722806083304
578,31,1.1267109204615866
455,8,0.9876898527145386
419,44,1.062128312353577
55,17,1.0048241317272186
10,63,1.0191784937466895
131,50,1.0068367198109627
352,16,1.0328756914074932
198,16,1.015857920050621
142,8,1.0704423253025328
470,51,1.0989812703004904
443,17,1.0273989896689142
191,50,1.004692207489695
159,29,0.9608707513128009
318,44,1.0641399664538247
177,63,1.0401398236198085
92,17,1.0747802864227975
586,53,1.079244783946446
219,62,0.9923539331981114
32,53,1.035198310656207
42,63,1.0237432067681635
384,6,0.9857311972549984
422,44,1.049340165087155
180,17,1.0248563204492842
161,29,0.9812305356775012
555,31,1.0460530338542802
398,34,1.0984943892274583
542,51,1.1090922813330377
464,34,1.1188362453665053
585,63,1.031611132834639
105,16,1.0234784952231817
393,6,1.0607333364231246
102,44,1.0143343657255173
268,16,1.0444321164063044
168,8,1.0333573009286607
161,51,1.000841470701354
281,63,0.9806344083377293
204,1,0.964658294405256
484,16,1.035054825246334
77,51,1.0819363085819143
396,31,1.030964738556317
505,53,1.1038707462804658
532,6,1.0197653685297285
345,50,1.036781947793705
196,16,1.0308089085987635
77,20,1.1166904832103424
176,51,1.0065119303762913
389,63,0.990305987319776
24,44,0.9702827249254499
301,62,1.1178264788218908
52,17,1.0303808003664017
299,2,1.056076035967895
193,6,1.0123474140252386
432,44,0.9999919576304299
222,63,1.0182000079325266
3,17,1.0407861300877161
253,65,1.127116904327912
398,50,1.0816401030336107
526,44,1.0585278629192285
281,51,0.9751780863319125
519,8,1.0562687473637717
126,16,1.0086312059845244
296,34,1.0605172935341085
475,17,1.0379526349050658
209,63,1.042236833700112
478,10,1.0345859157719783
82,53,1.0419386997818947
289,2,1.0697208121418953
489,16,1.005607151559421
456,45,1.1416955435249423
25,63,1.0417095146008901
225,2,1.0503961337464196
101,62,0.9596164992877415
248,16,1.0244230713163103
48,45,1.0648622778909547
445,31,1.1082907819322176
556,63,1.02027961398874
108,10,1.0885013115725346
100,31,1.0587271505168505
49,6,1.0685401409864426
458,31,1.0082035373364175
181,63,1.026492144380297
85,8,1.038492389023304
287,50,1.0211565185870444
401,44,1.0443984419107437
386,63,1.0367466317755836
215,51,1.0017866300685065
311,2,1.0034796191113335
590,20,1.117653674046908
299,20,1.0554803013801575
395,8,1.076022797929389
493,62,0.9905349122626441
58,51,1.0687225256115198
261,51,1.0875586196780205
125,62,1.011789919675461
438,16,1.0416872496051448
524,63,1.0824015523706163
5,17,0.9762320082102504
268,44,1.0377756655216217
371,2,1.035370121044772
111,51,1.0249137580394745
487,46,0.9957660521779742
573,2,0.9614140529717717
283,8,1.0870092809200287
278,6,1.0173993647165065
580,63,1.0383418777159281
61,46,1.0833031636263644
362,63,1.0096545411007745
413,45,1.1183782391516226
538,51,1.0518242954941732
151,63,1.0378125735691615
36,20,0.9690932482481003
583,16,1.0599279209439243
247,29,1.135093060455152
515,63,1.0946080620799745
409,62,0.966892808675766
560,50,1.0390750403915132
552,29,1.0478960296937398
187,0,1.157288203947246
12,16,1.0226590143782752
406,17,1.0201650807367904
192,17,0.9765995591878891
357,62,1.058297639446599
343,46,1.0312709590154034
383,10,0.9908471225893923
466,56,1.0308795337166106
150,8,1.0364982105259384
23,46,1.0196365756647927
222,51,1.0141324464763914
40,51,1.0885907028402602
524,52,1.1237936913967133
555,51,1.0391854005200523
219,16,1.0071996407849448
560,63,1.0493626190083367
179,63,1.063060394355229
395,29,1.1041209053780352
25,60,0.9954102321394852
131,16,1.0084754712879658
11,58,0.9707413933106831
133,62,0.9754025340080261
361,2,1.021428325280015
555,50,1.037420956151826
585,17,1.0153106546827726
50,2,0.9925725598420415
400,31,1.0707965306937695
73,46,1.0396529223237718
427,46,0.9335561160530362
233,34,1.1164307215117983
267,63,1.000056437083653
322,50,1.0866856851748057
482,17,1.0383694943572794
478,44,1.044727054424584
476,17,1.0581423680164985
305,51,1.0235393749816077
283,6,1.0863741487264633
575,6,1.055476882628032
130,10,1.0973135754466057
563,8,1.0355611794761248
238,8,1.0461708988462175
572,44,1.0540414511093072
322,65,1.1363260000944138
300,6,1.0056000458342689
567,46,1.0066393416907107
550,6,1.0172668237771307
258,53,1.0767545966165406
60,17,0.9838345551065036
125,15,1.0284683248360775
48,50,1.0696685761213303
28,10,1.1151404838476862
533,6,1.0596128020967757
461,6,0.9639769361487457
22,60,1.1328116905476366
495,46,0.9635388233831951
153,17,1.006908403975623
131,34,0.9877488389611244
200,2,1.0585785822144576
485,62,1.0871117689779826
299,34,1.0536051743796893
161,63,1.0104825113500868
191,63,1.0161780656448431
413,10,1.0806760700153453
38,17,1.016753283462354
175,16,0.9813649931124279
92,44,1.0642774786267961
484,44,1.0354478423084532
443,16,1.0306373770747865
120,63,1.0103709846735
106,31,1.0463040971330233
474,6,1.0155749406133379
117,63,0.9946861543825695
209,31,1.0498208472771304
55,10,0.9978012165852955
140,46,1.0403989372508866
142,6,1.0735542784844125
177,8,1.0337376844670092
140,16,1.053694530257157
404,34,1.1009724347719125
48,34,1.061405928007194
131,53,1.0138444884547166
346,63,1.0235080921224184
161,44,0.9985634301389966
229,31,1.0125159929905618
372,63,0.9992698558739254
235,10,0.9505857207945415
530,51,1.0584705393495304
455,45,0.9985091366938182
2,16,1.0523099760924066
513,63,0.9937367609569004
208,56,1.1062467538618617
91,56,0.9861357063055038
356,20,0.9635016641446522
266,17,1.1060657777956553
590,10,1.0918934824211257
552,8,1.035133505506175
144,44,1.0065624862909317
109,65,1.123233860624688
393,29,1.066311233810016
210,16,1.0473770185240678
140,6,1.054819477988141
109,4,1.1716050235887192
476,63,1.0658264287880488
314,20,0.9899029178278786
268,63,1.0473019523280007
405,17,1.0694596043654852
292,2,1.058311321772635
500,20,1.0616608964545386
528,6,0.9977511635848454
165,31,0.9876455514292631
421,16,1.0968656513307775
448,17,0.9946228180612836
133,44,0.9938813724688121
199,63,1.0365509438727583
178,57,1.1096615977585316
67,44,0.9750156232288906
321,51,1.0472613711442267
390,16,1.0358995156628745
301,46,1.10829196870327
46,9,0.9749866532427924
11,63,1.039656682738236
575,17,1.0535367344106947
1,16,0.9703377272401538
237,44,1.0164171191198486
266,6,1.1054154017141886
480,44,1.077579343425376
42,2,1.0060742073359765
305,62,1.0031102001667023
324,44,1.026809602443661
289,29,1.0762778190629823
543,53,1.0503100625106268
462,63,1.0161601773330144
108,8,1.0878238497035844
450,62,1.0707776711455412
321,6,1.050588703581265
274,63,1.0440929313855511
236,8,1.0914178980248315
258,34,1.0868415151323592
59,20,1.1113565236862217
543,50,1.0378802833812577
427,44,0.9447514968258994
464,2,1.1105424814990588
208,29,1.099247606604227
440,51,1.035300170204469
470,46,1.0878311092300075
61,65,1.1484564746330892
145,63,1.061024669823902
42,16,1.0196897640292133
27,16,1.072204558977059
179,31,1.0668997658150536
435,44,1.001672421182905
84,57,1.0834897293576173
330,44,1.0403384694031306
213,50,0.998800875885146
471,31,0.9823853777987617
456,56,1.12550021016172
186,50,1.0163736577544893
18,8,1.056232932655673
555,46,1.029200981770243
142,34,1.080642320215702
504,63,1.079478379871164
579,46,1.0265189824359757
500,16,1.0726783041443144
385,8,1.0127596599715096
368,20,1.1274916997977666
185,63,1.0110754242965154
582,16,1.0386156226907457
101,6,0.9747966187340873
165,16,0.9950339655791011
493,16,1.0046072815145766
343,9,1.1197743453085423
459,16,1.0232862021241869
505,24,1.179862457726683
523,16,0.9530285213674817
532,31,1.0291553735733032
445,20,1.1263563228504998
256,16,0.971212280115911
571,44,1.0303896255791187
279,44,0.9979877769947052
100,62,1.0534361345427377
242,63,1.0453764950590474
238,16,1.0423284322023392
314,44,0.9984889445560319
44,51,1.0411975628563337
387,62,0.9658857158252171
375,8,1.0916099292891366
58,46,1.0532509477010794
446,16,1.0710823269827026
77,31,1.095755406256233
48,8,1.0622690277440208
126,53,1.0214499299015318
485,16,1.0927021753575121
277,53,1.0240337763513838
102,63,1.0229910487043006
392,50,1.0200410671532154
105,0,1.0738972212587083
181,51,1.0242177354437965
80,51,1.0295616100941385
419,17,1.0643433662397521
310,16,0.9829342492989132
48,20,1.05884657480887
153,8,1.0092712768486567
98,53,1.0410308193947588
355,5,0.8407287958211133
532,10,1.0271741385970796
226,51,1.0416320264339447
217,56,0.9424966775945255
354,51,1.0310951077512331
389,16,0.9824658802577427
259,16,1.0117695044193948
552,16,1.0293908757822854
416,34,0.9824990289551871
55,16,1.0082104482821055
208,31,1.0911033400999648
374,44,0.9821048506668636
258,16,1.0668865037815911
48,10,1.0653336074735438
386,50,1.0289831076349532
74,44,1.0112305996673447
170,62,1.06749420187303
130,6,1.0932883471250534
475,16,1.0416369661688805
561,46,1.0251693736229623
369,2,1.0201011236224855
545,17,1.032594966036933
262,8,1.0515430633510863
254,16,1.0061451707567488
221,16,1.0175137775284904
499,2,1.058209890499711
113,2,1.023281067609787
216,63,1.0729135211024965
235,17,0.9868518454687936
538,65,1.0855034371571881
38,16,1.019158915749618
299,6,1.0524364709854126
407,6,1.0120028310588427
49,65,1.0914396483983313
194,16,1.0057481369003654
526,31,1.053327844611236
266,53,1.1114567699176925
130,62,1.084787470953805
362,53,1.007014010633741
46,8,1.0012190629329
398,17,1.0813037497656686
371,16,1.0336906858054655
410,2,1.0426036843231745
247,2,1.1239937762064593
206,16,1.0102125315793924
87,63,1.0027231616633279
465,46,1.032085073845727
563,50,1.0346903428435326
95,46,1.0358804251466478
53,44,1.017184038247381
159,63,1.0116126675690924
301,8,1.1179936496274812
196,53,1.0358364379831724
223,16,0.9997095306004796
529,16,1.0301728674343653
556,51,1.0100434603435653
577,16,1.0098255925944872
464,6,1.104313313961029
199,62,1.0103255723203932
421,46,1.0936765648158533
400,6,1.0706902630627155
283,46,1.0685921651976449
124,16,1.0074592190129417
582,31,1.0346908494830132
284,51,0.9762971209628242
353,16,1.1158537162201745
209,50,1.03451152199081
427,29,0.933388603585107
446,46,1.0739276249493872
375,46,1.0789415155138289
299,44,1.0450251762356078
32,46,1.0186531724674361
508,32,0.9312128360782351
80,44,1.028382073555674
369,53,1.0272173487714358
266,46,1.0935373795883996
550,16,1.0151760828282153
43,62,0.9803615765912193
185,44,1.0018847925322396
9,62,0.9908696711063385
353,63,1.1162100466234344
509,63,1.081032661455018
275,29,1.0554462735142027
349,44,1.0005475160266672
564,44,0.9885550673518863
410,16,1.0352672647152628
224,63,0.9803523825747626
426,63,0.9820927658251354
42,44,1.0123337831880366
84,0,1.0594140442886524
362,45,0.9681682629244668
533,44,1.050509805658034
76,44,0.9983598057712827
151,6,1.042227705674512
166,16,1.0391215980052948
312,16,0.9930035301617214
65,6,1.0234128891357355
423,63,1.0022687204182148
252,63,1.0934083919439996
482,46,1.029744171670505
60,16,0.990224822291306
420,16,1.003696215472051
261,10,1.0880275863621915
106,9,1.054621557239443
336,16,1.0580723455974035
46,50,0.9924791993440262
476,16,1.060841018334031
229,16,1.0176923381430762
65,53,1.027376967748361
191,44,1.0052762196532317
391,16,0.9835861426378999
130,16,1.0872959707464491
252,44,1.0800581191267287
382,44,1.0391088955636536
371,60,1.038551980363471
537,63,1.0351022774619716
200,50,1.0568512454628944
