HSCode,ShipmentDestination,dist
74,36,1.3476113666381155
86,106,1.2406749916928155
72,89,1.35165236890316
61,4,1.3506032590355193
88,98,1.3188463577202387
44,4,1.3436205898012434
93,29,1.2861249319144659
40,17,1.320109126823289
58,82,1.289400052279234
44,104,1.3298068014638764
94,45,1.3068042754062585
91,9,1.3379325973136085
26,99,1.294558082308088
42,9,1.3267332868916648
45,109,1.3160790801048279
63,92,1.314701609313488
10,49,1.2807361196194376
45,54,1.3173603968960899
67,25,1.3245913035103254
5,55,1.2160705450390066
58,92,1.3196221824203218
65,45,1.2912079681243216
33,105,1.285017378628254
57,88,1.3455350462879454
15,83,1.349951827100345
58,25,1.3121154883078165
89,58,1.3069483190774918
65,19,1.2787843676550048
88,28,1.2919296122023038
4,116,1.336185255220958
48,116,1.3412654985274588
0,81,1.3489809547151839
74,116,1.340441603745733
84,89,1.339547801230635
28,83,1.3478094946060861
20,41,1.3148686641028948
50,0,1.2750848952148641
32,45,1.299866832792759
63,6,1.273665533534118
48,5,1.2421334721148014
15,41,1.333356452839715
12,22,1.2346081140318088
40,82,1.2775554653988885
96,19,1.3019903834377016
96,39,1.33122632758958
45,11,1.316131588603769
72,113,1.3445762204272407
63,108,1.2782499194145203
26,85,1.2917527460626193
64,88,1.3442052964653288
94,11,1.3137882937278067
57,81,1.3456353672913142
70,54,1.3181646785565786
92,44,1.290690885058471
45,65,1.3007118520992142
13,121,1.2817259239298957
54,104,1.3184789610760552
88,15,1.2903050418410982
68,25,1.3229872935584612
27,4,1.348192379942962
29,116,1.338045715221337
23,81,1.3248062724513667
4,44,1.2425175909219044
43,32,1.3205012721674783
57,17,1.3411816880106926
4,47,1.2513562531343527
82,115,1.3378695313419615
42,32,1.319018236228398
13,17,1.3279425842421395
14,89,1.3259494709117072
7,89,1.3300984789218222
16,17,1.3363611006311007
23,17,1.3220162216041769
76,113,1.3453926209892546
81,45,1.3072421231440134
26,112,1.2845731100865774
94,10,1.2977012672594614
45,97,1.3124634676745959
58,24,1.2904599968876158
63,35,1.3181864768266678
58,97,1.3055527082511358
92,22,1.2942555706415857
61,41,1.3437097753797258
92,51,1.3027935102581978
89,8,1.316503365124975
34,0,1.2921566856758935
15,88,1.3471393883228302
45,100,1.3136210920555251
75,14,1.2691828800099236
85,89,1.344635356749807
77,35,1.3414072596601077
32,117,1.2666188980053579
42,121,1.3034144597394126
44,99,1.3173013042126382
61,50,1.3310260346957616
23,84,1.2310333555298192
32,107,1.2815866033945764
44,59,1.327133797109127
34,89,1.33647058904171
57,89,1.3453453481197357
16,63,1.3383877527500903
12,23,1.3258889402662004
65,109,1.299409192587648
48,35,1.341422245970794
64,89,1.3437976219824381
90,89,1.3351365391697203
34,82,1.297980627843312
95,36,1.3462734775883811
85,93,1.2311700843274593
39,51,1.2919368680034364
36,23,1.3417989781924657
81,11,1.3177715497357505
69,113,1.3405096914087022
28,115,1.339071388755526
64,25,1.3267452716827393
58,105,1.2850098748292242
15,54,1.3236466156584876
26,104,1.3134714482086045
45,35,1.3252060668809074
89,40,1.2730475557701928
79,39,1.3051431168402945
46,116,1.3264704112495695
93,87,1.3120395711490087
62,59,1.3136328480073385
40,45,1.297441833785602
48,59,1.339240024132388
26,6,1.2721799846206392
96,28,1.3028191136462348
37,81,1.3467880295855659
88,112,1.292528169495719
90,45,1.3106488436460495
10,32,1.3145890885165759
21,110,1.201812032610178
95,106,1.2356912036027228
52,116,1.346712765949113
64,59,1.3340563007763453
65,11,1.3001773985368865
43,17,1.3418198664273535
81,115,1.333009394151824
63,9,1.3202092019574982
4,115,1.3385224172047205
47,92,1.333363035959857
49,97,1.3016249782272749
48,4,1.3567032366991043
42,0,1.290838646037238
83,92,1.335828953555652
93,18,1.2929785358054298
70,81,1.350662655064038
83,113,1.3471389881202154
69,81,1.3462178430386953
13,59,1.3211567444460732
41,81,1.3404544091650419
45,32,1.3248728726591383
86,104,1.3248238563537598
89,100,1.3080818663750375
13,92,1.3202386519738607
33,9,1.3304958471230097
34,80,1.254098349383899
94,0,1.3001647974763597
42,63,1.3314022847584315
54,12,1.2925233777080263
14,41,1.310923466725009
50,105,1.2686310894787312
38,83,1.329262264072895
10,2,1.273387471480029
32,0,1.2868356385401316
46,100,1.3087143216814314
26,102,1.2667747427310263
46,36,1.3317952219929015
75,89,1.3302322179079056
31,116,1.3352200048310416
57,116,1.3377747407981329
24,78,1.3025533237627573
41,83,1.3452025715793883
50,100,1.296702257756676
75,23,1.3213390878268652
83,4,1.3563503239836012
61,88,1.3436251154967718
90,68,1.2851296471697944
90,12,1.292895579976695
66,81,1.3501302557332175
90,121,1.307343263711248
49,92,1.326453481401716
49,99,1.3032411666853088
23,83,1.3280413198683942
2,109,1.298211857676506
79,78,1.3092104601008552
62,4,1.3304061740636826
42,105,1.2825969266039985
45,51,1.3114711024931498
82,4,1.3506369388529234
15,116,1.3409171892063958
49,17,1.3350108180727278
92,14,1.290085839373725
7,49,1.2253249298248972
83,59,1.3348090393202645
63,11,1.3097436470644814
20,45,1.2985733933746815
26,115,1.3158178254961967
47,89,1.3439330064824648
62,50,1.3125783971377782
92,8,1.3178768966879164
71,35,1.333959094115666
32,105,1.2770734998796667
10,51,1.3022709542087145
43,36,1.345026055616992
44,82,1.3020161730902535
44,63,1.3465171067842416
88,44,1.2899176361305373
89,78,1.3113195768424444
36,92,1.338042326271534
47,9,1.3433138983590263
40,50,1.3135136674557413
7,0,1.2676664952720915
50,9,1.3148308066385133
75,92,1.3196913951209612
37,85,1.2962153160146304
75,10,1.2624856872217995
39,24,1.2783533047352518
14,112,1.2769867032766342
35,100,1.3170656125460352
93,71,1.2996899751680238
94,104,1.318737686744758
65,44,1.2764772586524487
69,51,1.2959511652588844
46,63,1.3333784778203284
94,60,1.317527779511043
74,88,1.3482249357870646
39,105,1.270494787820748
43,81,1.3459673353603907
26,10,1.2736535466143064
26,0,1.2840519430381911
84,115,1.3365624036107744
42,58,1.300545570041452
27,21,1.3259980675897427
86,44,1.2481735944747925
77,76,1.2210921722996448
90,115,1.3288523448365075
63,60,1.3054363493408476
63,12,1.282481136066573
81,59,1.3248850107192993
31,89,1.3441848552652769
19,92,1.3300768775599343
38,50,1.314414381980896
65,105,1.2762205568807465
49,9,1.327550443155425
81,14,1.2798254234450204
90,78,1.314674542418548
47,17,1.3422718133245195
65,104,1.306931690445968
96,62,1.2972699701786041
20,32,1.3149128407239914
62,39,1.3112998264176505
56,116,1.3418320736714773
47,34,1.2694077619484492
47,36,1.3404220672590392
63,25,1.3081143221684866
54,60,1.3146486644233977
54,100,1.3090853190847807
96,52,1.313627422920295
45,19,1.2843229472637177
70,92,1.3396402820944786
84,29,1.2239867011085153
89,51,1.30637911600726
39,121,1.2933498982872282
88,19,1.294462148632322
14,35,1.3168078809976578
96,117,1.2943727437938963
20,92,1.313641865338598
50,102,1.259180468640157
16,97,1.3071733617356844
65,97,1.293794888470854
32,32,1.3158922344446182
75,100,1.3045985134584563
86,59,1.3364339875323432
95,54,1.3126858238662993
63,21,1.3152436848197664
57,9,1.3368896203381675
95,109,1.308665388396808
38,85,1.2816275134682655
48,9,1.3391470270497459
33,45,1.30540212563106
75,4,1.3398057669401169
4,25,1.321625493466854
23,116,1.3172483704984188
2,83,1.3493035158940725
65,6,1.2760653761880738
91,20,1.2970568452562605
67,83,1.3542529993823595
4,99,1.3068375810980797
41,41,1.3237238175102644
82,88,1.3418286315032415
75,32,1.3159949502774648
94,39,1.3253344212259566
16,36,1.3373738356998988
23,63,1.3215872734518987
81,93,1.256589195558003
27,63,1.336854589836938
89,87,1.303475090435573
88,52,1.3036175615021162
72,30,1.2150947818798679
85,17,1.3408236769693238
95,88,1.3463532030582428
4,17,1.3406705324138914
7,17,1.327769748866558
33,59,1.318778745830059
58,104,1.3185931156788553
81,24,1.2833957310233797
6,71,1.2231463216511267
51,41,1.3320779928139277
83,39,1.314900353550911
32,7,1.26669066292899
14,23,1.3168428071907587
62,109,1.3052437071289336
92,66,1.2779350578784943
57,4,1.3528250796454293
14,99,1.2923372004713332
34,99,1.3114541151693888
54,102,1.2796726790922028
13,21,1.316273003018328
32,104,1.312575405197484
19,81,1.3403773680329323
33,102,1.269695210669722
31,17,1.3404134746108736
7,83,1.335005878337792
73,81,1.3487216723816735
65,121,1.2986664005688258
85,19,1.257977384541716
26,109,1.306559954370771
39,103,1.2869998650359256
7,21,1.3185926755624158
41,89,1.3411248826554842
28,100,1.3184537259595734
95,81,1.3467896857431956
84,106,1.2333807812205382
79,88,1.343776592186519
45,99,1.3088234130825316
54,50,1.3184145944459098
22,85,1.2896942155701774
80,54,1.3020874889833587
96,0,1.313762556229319
35,25,1.3217108292239053
17,41,1.3262294317994798
14,82,1.2813371105917863
75,50,1.3218003192118235
58,59,1.3156651726790838
79,60,1.2999949540410722
64,41,1.3343130073377065
93,10,1.3010424098798208
20,98,1.300087527504989
54,63,1.3307130304830415
50,11,1.2998452897050552
47,78,1.3170108976108688
4,81,1.3440067512648446
3,81,1.3425683336598533
77,89,1.349406116775104
93,1,1.289371792759214
96,8,1.330355195062501
47,115,1.337628765829972
28,2,1.2279608494469099
34,9,1.3339187800884247
57,63,1.344731721494879
94,28,1.2943977766803332
16,81,1.3402834673013007
61,21,1.3332658037543297
86,32,1.3252994077546256
65,14,1.277312264910766
75,25,1.314902846302305
88,101,1.2884574777313642
48,115,1.344816925270217
50,54,1.2992151688252176
93,19,1.2988899137292589
47,35,1.3360741074596132
54,78,1.3110537614141191
17,36,1.3455286143081528
62,60,1.3045610498104776
91,85,1.312824730362211
79,36,1.3424484580755234
62,95,1.252963341240372
41,63,1.3362638971635274
75,9,1.3248257615736552
65,103,1.2914137212293488
7,63,1.3293771967291832
58,121,1.3073201498814992
63,121,1.301514059305191
52,25,1.3283792148743356
83,0,1.2982825168541499
35,81,1.3441562354564667
47,63,1.345786074442523
96,65,1.318286691393171
49,83,1.3435119571430343
15,63,1.3439986950584821
10,77,1.2738584758979934
65,18,1.2719943385039056
63,77,1.263104624514069
62,78,1.3054290562868118
75,103,1.2877842666847366
48,17,1.3453985963548933
42,92,1.317382623042379
75,51,1.293997300522668
38,25,1.3036352874977248
95,21,1.3354440544332777
20,100,1.306624127285821
86,83,1.3529474522386278
51,35,1.343333707324096
81,110,1.2700156654630388
91,97,1.316659335579191
71,89,1.3410897191081728
65,117,1.2710913366505079
1,59,1.3370774984359741
48,51,1.3061230682900973
32,41,1.3192109486886434
93,111,1.2922289020248823
47,99,1.3160565005881446
34,59,1.324215135404042
45,50,1.3248066359332629
67,63,1.3453449218400888
80,83,1.3425632523638862
89,63,1.3339751133961337
33,121,1.311338601367814
57,85,1.3015481808355875
84,116,1.3316350600549154
65,77,1.2701952766094888
81,0,1.2996711709669657
94,25,1.3090639965874808
13,63,1.327942670988185
58,41,1.3220316405807222
82,89,1.3405267596244812
82,17,1.3370904528668948
54,109,1.3127440533467702
88,90,1.3016253496919359
16,92,1.3281903490424156
39,41,1.3080066133822714
64,92,1.3334954977035522
65,112,1.2860315729464804
49,104,1.31270525178739
7,115,1.3265521813716208
48,23,1.341049149632454
94,18,1.2883862001555306
76,35,1.3414346926978655
10,114,1.2825564848525184
40,112,1.2821094361799104
64,35,1.3369715958833694
15,17,1.3450490300144469
20,83,1.3275204662765776
10,105,1.2807736247777939
84,4,1.3491848515612739
96,103,1.3147794966186797
46,17,1.3295821664588792
84,7,1.2368630404983247
32,102,1.2666814987148558
89,11,1.3126657355044569
20,76,1.2635525869471687
47,81,1.3451260360223907
83,17,1.3439434639045171
95,17,1.3440373688936234
76,32,1.3256444899099213
34,23,1.3310035637446813
61,85,1.3105052965027946
89,12,1.2924708649516106
61,25,1.3280738357986723
62,77,1.268301831824439
4,45,1.3004284362707819
21,39,1.282756959753377
44,97,1.316385520356042
58,113,1.3370083857859885
37,35,1.339645504951477
85,112,1.2972148997443063
61,105,1.298519219670977
44,41,1.3373091433729445
34,105,1.2810130694082804
61,82,1.3124619403055735
49,0,1.2758043631911278
61,59,1.332133691225733
39,112,1.2769760372383254
7,53,1.215312787597733
81,104,1.3258154945714133
57,120,1.2284422452960695
93,2,1.290577688387462
86,18,1.2346113382705621
46,41,1.3190341794065066
90,103,1.310487994125911
82,112,1.284938283264637
50,48,1.2593703716993332
23,21,1.311927605287305
33,117,1.2736528630235366
68,103,1.2834573855756648
96,14,1.302637436560222
35,36,1.3439755822931017
46,59,1.324241993682725
93,7,1.297025160065719
52,36,1.3539654165506363
24,9,1.3217891060880251
76,63,1.3515299276581831
81,100,1.3145192010062081
65,75,1.2794354520738125
12,85,1.2880489847489767
93,53,1.2936786030020033
16,23,1.3321605324745178
62,44,1.2753868965165955
82,83,1.3444818066699165
27,35,1.3325032080922807
61,35,1.3360309026071004
49,35,1.3305927515029907
26,121,1.2989776326077325
44,10,1.2975278070994787
96,12,1.3044288626738958
88,86,1.2850808479956217
85,59,1.334847201194082
90,99,1.311596930027008
90,35,1.3262087170566832
57,14,1.2733778559735842
39,71,1.265355795621872
43,88,1.3465131191270692
49,116,1.3304593722735132
24,51,1.2996868938207626
80,21,1.3245530043329512
96,77,1.2983526438474655
65,61,1.265829442867211
10,121,1.302541813680104
93,13,1.298370969082628
12,58,1.2899855534945215
50,78,1.297634824046067
26,103,1.2925716106380736
82,54,1.3079244217702322
16,88,1.3406798371246882
37,9,1.332682334950992
80,89,1.3386132280741418
81,41,1.3337520084210805
79,0,1.2890324464866094
79,23,1.3339547834226064
34,117,1.266743802565283
75,69,1.2496928455574172
38,115,1.3185040493096625
73,23,1.3400542161294393
91,103,1.3158605386103903
38,35,1.316801778972149
42,97,1.3049278259277344
24,58,1.2949318529239722
88,87,1.3060002539839064
12,121,1.292328723839351
58,10,1.278782888182572
70,89,1.3507548804794038
36,113,1.3438452311924525
85,45,1.3012272619775362
8,81,1.3517867167081152
93,114,1.2998975664377213
85,83,1.348810259784971
85,114,1.2470649613865785
44,32,1.3296859828489167
67,36,1.348478367286069
20,114,1.2637933577810014
23,115,1.319109246134758
7,92,1.3200693343366896
65,8,1.3052464010460036
20,35,1.3165976256132126
34,92,1.327535365309034
7,43,1.2315772066691093
45,70,1.2900945767760277
19,59,1.3303118784512793
75,60,1.2983931047575814
92,58,1.3035173160689217
82,76,1.2392734635089124
86,54,1.3146637518491064
84,81,1.3390792714697974
52,50,1.3414601013064384
10,54,1.308787936610835
34,113,1.3421356741871153
81,50,1.3258736921208245
43,92,1.333558654146535
74,115,1.3438352516719274
45,78,1.3152785471507482
39,57,1.265361452209098
84,17,1.3353690952062607
90,24,1.3044378736189433
70,51,1.3063460545880454
79,4,1.3521674605352538
50,85,1.2863418497145176
63,45,1.2963706223028046
6,58,1.2942197370742048
85,92,1.3330857242856706
49,21,1.325373892805406
46,28,1.2410716168316347
25,100,1.3226276742560523
74,103,1.289964986698968
91,98,1.3335423235382353
85,54,1.3158714026212692
61,100,1.3208940093006407
50,12,1.278384987797056
73,89,1.348537000162261
44,45,1.3105912613017219
15,50,1.3357121422886848
31,88,1.3440661526152067
39,39,1.3058046783719743
15,92,1.3367994746991567
83,51,1.307928635605744
62,13,1.2749166233198983
51,36,1.3499227123601096
87,21,1.3313755057752132
65,78,1.2983662145478385
45,0,1.2980960479804449
24,59,1.3117743049349104
20,104,1.3126342403037208
16,89,1.3407137393951416
12,35,1.3259301632642746
94,14,1.2939602711371012
79,9,1.3336994073220663
25,83,1.3582884051970072
46,105,1.2754552438855171
49,39,1.2938875332474709
96,60,1.3257481242929186
85,24,1.267553265605654
93,61,1.2873414882591792
48,103,1.297835722565651
81,92,1.3266705955777849
83,100,1.3249583542346954
49,113,1.3353578448295593
95,85,1.3010057998555047
42,117,1.2762308189911502
48,45,1.3066357214535986
49,59,1.3280279327716147
33,11,1.3111876079014368
94,85,1.3010155239275523
5,36,1.3451117372938566
32,24,1.281535885163716
83,78,1.316841842872756
24,99,1.296466669866017
54,48,1.2782574881400381
78,116,1.338766879269055
47,88,1.3438400370734078
22,78,1.2990837799651282
57,50,1.3329416747604097
92,16,1.2834853721516473
4,6,1.2490172678870815
37,63,1.34259851702622
27,99,1.3039085630859648
20,11,1.3057760154562337
52,17,1.3499156811407633
13,4,1.3401470492993082
67,35,1.3427820929459162
5,83,1.351624726184777
10,100,1.3024759579982077
93,119,1.2867772462112563
42,104,1.3181669105376517
27,116,1.3317219391465187
44,50,1.329625285097531
62,100,1.3028852588364057
46,35,1.325150697359017
41,36,1.3401867129973002
10,78,1.303012843642916
10,14,1.2846138695521014
33,107,1.2878084262566907
40,11,1.3033738697745971
26,100,1.302940414420196
93,94,1.3009196860449654
94,66,1.2794365659356117
85,113,1.3412910870143346
95,78,1.3086855432816915
65,39,1.3093730637005396
69,83,1.3521545210054942
14,85,1.2863018012472562
79,17,1.33891704252788
58,8,1.3123397071446692
13,50,1.3166620241744178
56,83,1.3551871255040169
10,109,1.3083899138229234
58,112,1.2936398738196917
43,4,1.353732308106763
67,21,1.3347486438495773
5,21,1.331569314535175
75,54,1.3060342222452164
67,41,1.3316300734877586
82,92,1.329040759376117
75,63,1.3390526920557022
52,4,1.3616242515189307
36,35,1.3420985894543784
43,11,1.312135986983776
49,41,1.3213511183857918
52,35,1.348867077912603
51,21,1.33700824582151
51,83,1.356546321085521
20,73,1.2663610242307186
80,50,1.3233376698834556
43,105,1.2743616657597678
51,115,1.3463967889547348
95,104,1.3232959019286292
96,44,1.3039954762373651
61,14,1.2922814041376114
65,12,1.2818493960159165
84,78,1.3016751876899175
44,60,1.3225139890398299
12,92,1.3222696291548865
46,68,1.2282393965870142
54,97,1.3063073690448488
39,97,1.291669441120965
42,54,1.3115295703921999
6,4,1.3552229755691119
61,113,1.3464649000338145
79,112,1.2916914969682693
88,102,1.2908985135810715
67,115,1.34459311408656
83,9,1.34051436824458
96,10,1.3044766336679459
34,11,1.3127724858266967
83,114,1.2650381018008505
70,23,1.3419141939708166
86,63,1.3489800308431898
13,82,1.2847908791154623
33,100,1.311653010547161
42,85,1.2959592906492097
12,89,1.3356684233461107
82,21,1.3287090510129929
4,21,1.329874343105725
70,113,1.3465108594724111
49,23,1.3302948730332511
64,98,1.2945096652422632
5,0,1.276850911123412
95,58,1.3025911120431763
70,99,1.3183539445911134
5,43,1.2309342258875924
91,12,1.305687594626631
95,51,1.2978274864809853
90,11,1.3191148553575789
20,10,1.2669620630996568
82,36,1.3404720255306788
64,4,1.3520687041538102
32,60,1.3045049139431544
93,31,1.3021367426429475
95,39,1.3025579409939902
89,105,1.2870762518474035
10,68,1.2726515015321118
85,21,1.3320608618003982
84,54,1.3079785257577896
38,9,1.3186100167887551
82,35,1.3331179097294807
31,23,1.33700416130679
65,98,1.3085167642150606
80,4,1.3460428331579481
75,45,1.2966941499284335
75,57,1.259670333138534
32,99,1.3013971682105745
90,105,1.2946714152182852
75,17,1.326296413583415
10,43,1.2869001456669398
39,104,1.3018817688737596
27,81,1.3396214214818818
12,115,1.3284768951790673
20,58,1.2931633091398649
58,51,1.3052978515625
57,115,1.3398574037211282
37,116,1.3385602533817291
48,92,1.3379782704370362
20,99,1.2964038508278983
83,108,1.274980298110417
84,14,1.263863714677947
93,68,1.2898663974234037
26,97,1.2997138862098967
61,51,1.3149120169026511
63,32,1.314974816782134
94,82,1.2949679738708906
96,108,1.3081869908741541
4,50,1.3280885858195168
43,23,1.3382142707705498
86,4,1.355729999286788
88,107,1.2889585106500558
73,17,1.3452624870198113
64,29,1.2434787460203682
46,21,1.3200571204402618
67,81,1.3493540436029434
89,65,1.2988932526537351
75,39,1.3032484075852804
85,87,1.2648919065083777
68,81,1.3459413370915823
65,5,1.2754472472837992
43,115,1.3417665255921227
74,23,1.338929248707635
44,77,1.284525528550148
5,4,1.3534577659198217
85,0,1.2913070363657815
90,82,1.2982487423079354
42,112,1.294187149831227
10,97,1.2984761872461863
41,115,1.335428302841527
61,63,1.350383150790419
23,121,1.2960030095917838
31,25,1.3183245286345482
70,88,1.349780029484204
84,103,1.2870932929217815
73,58,1.2982505868588174
7,81,1.331060386129788
20,105,1.2779578300459045
75,108,1.2657866914357458
52,89,1.3540649392775126
80,92,1.3250113289271082
61,45,1.316369652748108
7,44,1.2265094213985972
24,100,1.3066619804927282
10,7,1.2804489178316933
83,105,1.2910067939332552
88,29,1.279920610998358
89,74,1.2801249719091825
93,96,1.2922438840780939
71,88,1.341029045837266
17,6,1.2312558556108602
4,83,1.3490199467965536
94,68,1.286921147789274
76,36,1.3486994834882873
89,113,1.3344474583864212
42,108,1.2837984061666898
58,14,1.2851767178092683
68,17,1.342659508543355
19,17,1.337034408535276
12,83,1.3387448298079627
84,83,1.3440809984292303
27,83,1.3447764750037874
61,78,1.3213845938444138
5,112,1.278276125235217
20,9,1.3230147840721267
14,9,1.3212336440171515
51,17,1.346486719591277
40,105,1.277103163834129
77,23,1.3393980722342218
41,59,1.3297820059316499
31,82,1.2906992579145091
68,116,1.3385240488818713
43,25,1.3226931659238679
93,64,1.3003726580313273
84,92,1.3282590519104684
6,36,1.3462051419275147
83,24,1.2826736580048288
54,99,1.3036218860319682
47,116,1.3381443044969015
46,95,1.2055144219526224
48,32,1.3252931641680854
50,71,1.2625486164220743
45,108,1.2892375066876411
65,58,1.2921771625322955
62,121,1.3026447210993086
57,25,1.3249851550374712
85,52,1.2764907021607672
84,10,1.244256925370012
60,116,1.3417867720127106
33,99,1.3062382340431213
86,39,1.3038416377135686
92,60,1.3162847118718284
63,85,1.296546146273613
44,70,1.3008298378969942
69,121,1.2958302668162756
48,82,1.3059755457299096
22,89,1.3426799231341906
25,81,1.3530197963118553
85,50,1.332130613071578
71,59,1.3313568064144679
33,58,1.302923287664141
52,121,1.3045790536063058
33,70,1.2856747593198503
45,12,1.2961060223834855
71,116,1.3342153312904494
81,117,1.2708874940872192
14,54,1.3018358392374856
29,83,1.3522317537239619
96,94,1.3067993894219398
92,91,1.2860941599522318
96,41,1.3417062269789832
22,17,1.3391570459519113
20,121,1.2985576433794839
32,51,1.2984768939869744
45,60,1.3163638029779707
78,54,1.3091741406491824
27,92,1.3285966270736285
83,97,1.3161462864705495
46,51,1.291168609900134
32,12,1.285746814949172
42,11,1.3109123185276985
86,113,1.3437115720340185
52,59,1.3447450739996774
45,39,1.3233731474195207
83,103,1.3024503402411938
16,60,1.2977637265409743
94,117,1.28985729600702
93,55,1.2899720349482127
69,4,1.356135762163571
15,0,1.2921937203833036
0,116,1.3414626866579056
50,37,1.2732203528285027
34,51,1.307775303721428
62,41,1.3253246641584806
10,42,1.2688177307801587
95,40,1.2157241446631295
81,8,1.3094324937888555
44,12,1.3010071792772837
45,107,1.2859103818024908
57,113,1.3448069159473692
80,81,1.3372903274638313
63,55,1.2638244325561183
65,26,1.268379739352635
90,52,1.3061478052820479
34,112,1.2882953605481557
23,78,1.2963455973991327
73,92,1.3375836568219321
95,4,1.35710751584598
93,102,1.2955454055752074
24,112,1.282517478934356
71,113,1.3355408885649271
80,17,1.3336784126503127
88,24,1.30265297634261
86,17,1.3437656004514014
50,98,1.2978875594479697
81,87,1.28656989974635
83,44,1.2698826523763793
26,14,1.2787590846419334
50,60,1.303195289203099
70,121,1.3040576321738107
47,21,1.3323485760816507
71,32,1.3132473837052072
73,70,1.2620529127972466
92,55,1.2839637217777116
93,26,1.289888818349157
14,0,1.2760750683290618
44,67,1.275130798774106
83,10,1.27164262426751
47,50,1.3344288915395737
25,35,1.3458552094442504
45,8,1.3156110346317291
91,78,1.3209576159715652
93,110,1.3023953842265266
18,89,1.3448257616588049
93,48,1.2964437242065157
54,45,1.3070365030850684
44,103,1.3141340613365173
44,31,1.294066189655236
47,94,1.2793611548841
81,120,1.2573311903647013
10,44,1.2786165034132344
75,98,1.2910162210464478
6,83,1.3520919818963324
10,9,1.3205321803689003
94,86,1.2870946952274867
8,21,1.3374095186591148
94,77,1.2878812498279981
72,25,1.3292228536946433
35,4,1.3529823826892036
48,88,1.3488945726837431
33,54,1.3139686297093118
45,104,1.321912863424846
58,87,1.2908951799784387
7,52,1.2567519757098384
27,58,1.2936325035989285
10,45,1.3005611944411481
47,97,1.3187561950513296
10,107,1.286787952695574
95,60,1.297183235841138
86,78,1.3104533467973982
47,37,1.2845653327448028
33,32,1.3224412958536829
96,46,1.304378247686795
64,113,1.342766387122018
47,77,1.2709249721041747
63,2,1.263537969972406
22,109,1.2989068212253707
95,89,1.3463222639901298
57,102,1.2524598129093647
47,45,1.3181286416947842
33,12,1.2919956424406596
94,114,1.295486439551626
81,56,1.2609804230076926
33,24,1.2874686526400703
93,86,1.2918403829847063
33,112,1.293617723243577
86,14,1.2711276901619775
84,23,1.3308570704289846
85,4,1.352705608521189
75,59,1.3203912058046885
65,102,1.275276002074991
62,97,1.3001767269202642
96,40,1.2904699678931917
90,55,1.285148765359606
27,115,1.3343582493918282
21,41,1.3206768238118716
6,21,1.3317852493907725
96,70,1.3090397555913245
23,52,1.2688598949462175
94,108,1.2997688012463706
96,78,1.3215918370655604
17,115,1.3419623619743757
95,50,1.334434945668493
80,36,1.3383024302976472
81,106,1.2649892483438765
16,85,1.2965771901820387
94,55,1.2869785513196672
11,33,1.2040126278464283
92,118,1.2858008572033472
43,75,1.2462498931480306
43,83,1.3518415976847922
63,44,1.2707545911627156
12,11,1.3006930729108197
15,4,1.3578919278723853
92,98,1.3206434888499123
35,116,1.3354471347161703
42,77,1.2706265226006508
45,14,1.2883287348917551
31,99,1.3062898995620864
47,112,1.305843509733677
79,50,1.3298558965325356
24,54,1.3060478163616998
65,30,1.2728932265724455
77,36,1.3496498029146875
66,116,1.342199798141207
40,59,1.3098552418606622
22,58,1.2897911907306738
93,101,1.2962869107723236
93,106,1.2918047181197576
57,23,1.3391601656164442
1,79,1.211752905643412
43,35,1.3389532236116273
94,44,1.2944629469088145
8,83,1.3574671617576055
83,85,1.3066836233649934
52,81,1.3544611079352242
91,45,1.316777387900012
93,5,1.2972452289291792
80,9,1.3237373711807388
44,78,1.319566752229418
24,113,1.3306615352630615
65,87,1.2920127074633325
38,63,1.3249753777469908
23,50,1.309630600469453
83,32,1.3319121694990568
68,83,1.3514951467514038
84,88,1.340399471776826
71,54,1.303732460098607
93,66,1.2848163789936475
67,116,1.3412165652428354
52,21,1.3422125354409218
24,98,1.2981623145086425
7,116,1.3238414345043046
25,88,1.3532014787197113
95,45,1.299437515437603
28,92,1.3328387662768364
34,97,1.3083743995853834
92,75,1.2932278630988938
51,61,1.2141873857804708
59,116,1.3385315697107996
96,119,1.2888161976422583
40,100,1.3053618946245737
26,105,1.2760626365031515
58,78,1.310124322772026
66,4,1.3586067365748542
34,60,1.3105433817420686
45,6,1.279452668769019
42,98,1.3098401980740684
19,58,1.291095968335867
50,44,1.2643287455929177
67,17,1.3451675027608871
53,115,1.3405082459960664
19,88,1.3400090294224876
7,23,1.323357763034957
50,58,1.2906511292925902
54,121,1.3068330926554543
58,68,1.2670196842934405
27,89,1.339990490249225
76,44,1.245514609850943
57,100,1.3198880808694022
83,87,1.2824565885322434
36,4,1.3583734344158853
67,4,1.3557166340095657
47,44,1.2766352540680341
45,10,1.2852418454630035
96,90,1.3175303637981415
43,63,1.343058196561677
10,102,1.2756035418382712
88,26,1.282309437436717
72,17,1.3476787613970893
23,11,1.2976144473733646
40,113,1.3306483174008983
92,106,1.2867016451699393
20,25,1.3078388241784913
63,109,1.3053073223148073
30,17,1.338132877435003
48,78,1.3143252496208464
49,75,1.234528364081468
66,92,1.338072549019541
94,90,1.3068623979176794
80,25,1.3159591385296412
90,112,1.3024928058896745
58,85,1.2996078740273203
82,82,1.2989798315933772
44,58,1.3152771975312914
33,104,1.318826979824475
86,89,1.3483623819691795
86,46,1.2398041231291634
48,50,1.3340717841471945
75,58,1.2960461984787668
15,9,1.3432027186666216
