Carrier,ShipmentOrigin,dist
146,46,1.2163983955979347
520,35,1.290659133877073
178,46,1.2260251404451472
73,20,1.2325380316802435
495,98,1.184654989945037
585,92,1.203296588201608
39,106,1.1999431156686373
477,77,1.2592179423996381
446,49,1.2113246193953924
28,109,1.2538272089191846
227,49,1.207262089209897
334,10,1.2668097987771034
33,49,1.2289165375488145
556,62,1.2068650318043572
470,27,1.263043456843921
579,62,1.2153137560401643
8,105,1.224338180252484
303,4,1.2419711761176586
296,14,1.2078497079866273
334,72,1.2945270825709616
177,98,1.22450155126197
104,46,1.209242126771382
59,58,1.2589854310665811
395,38,1.1994692025972264
26,98,1.2283016576298647
73,98,1.2266197369566985
59,68,1.2381641178258829
51,53,1.251139195902007
243,110,1.2760372427957398
62,106,1.2465058958956174
49,62,1.268469087779522
437,46,1.212492348626256
419,62,1.2827601031001126
429,46,1.2754450429763113
261,106,1.1866832114756107
574,98,1.2146484915699278
241,68,1.2452744245529175
117,106,1.2361704813582557
159,21,1.2241822795144148
42,21,1.2065963904772485
59,93,1.2410341229821955
143,21,1.2367631306073494
473,29,1.2451551290495055
241,49,1.2107029131480627
100,53,1.2074155541402953
241,22,1.2781873143145017
557,98,1.225741530103343
439,62,1.2688160634799195
178,92,1.2113209776580334
135,53,1.2243218022797788
182,38,1.2352071766342436
234,98,1.2227092906832695
80,27,1.2563923735703741
59,20,1.2214455902576447
382,46,1.2495624210153307
485,98,1.202091978064605
243,60,1.2630700234855925
175,93,1.2280039521200317
359,98,1.2028162138802665
241,92,1.2546853018658501
17,43,1.180991271244628
137,29,1.2090330688016755
574,109,1.2084404166255678
33,98,1.2313832289406232
566,98,1.2490733063646726
473,105,1.2300665868180138
468,21,1.2332554715020316
217,21,1.278040125966072
263,21,1.253817397568907
168,81,1.2274330226438386
334,106,1.214437875364508
297,64,1.2194568770272392
112,26,1.289656710411821
168,87,1.2645845477070128
581,76,1.203336451202631
221,98,1.1999821215867996
286,68,1.2639760235324502
395,46,1.1729342796440636
73,80,1.270921531532492
240,7,1.2865178542477744
175,35,1.2262245171836443
101,60,1.2630162499845028
537,21,1.2020147549254554
240,71,1.2841183223894663
303,68,1.211993435131652
240,60,1.25327737310103
586,82,1.3111032856894391
445,21,1.2578837522970778
502,109,1.1836690337929343
402,109,1.1757942784045423
163,49,1.2191144066995807
328,46,1.1705147778349263
359,92,1.2256302759051323
177,68,1.206370017624327
528,48,1.21279284038714
19,48,1.1895724008125919
249,76,1.2420326274420534
329,105,1.2555255176765578
145,109,1.2229061435375894
258,14,1.178096256884081
580,106,1.2596118768477547
512,99,1.2316567706210273
470,22,1.2650363828454698
569,21,1.215946531721524
102,21,1.1869109964796476
20,21,1.2096790250922953
334,13,1.3007108574467046
254,109,1.1784075179270335
590,94,1.2898596482617515
306,48,1.1930566701505865
552,46,1.20176947755473
116,46,1.2286298956189836
44,98,1.2091001261557852
424,46,1.2093687576374836
59,97,1.2650891851101602
524,46,1.2227947871599878
373,37,1.2956798739199127
480,46,1.2275041373712676
345,47,1.204245161797319
402,98,1.1873358647738184
105,99,1.2231380417943
376,21,1.1978155406458038
262,21,1.163090313651732
147,21,1.2237215919553168
458,21,1.2398585794227464
392,21,1.2261814645358495
69,21,1.241039551794529
125,21,1.2635080118530564
230,47,1.2909111039979118
473,77,1.2416344338229723
230,60,1.2635961355907577
112,23,1.284424243228776
303,17,1.2600007333925791
243,35,1.2382877128464835
66,21,1.1944516603169697
262,87,1.1898445516292537
395,18,1.2202142916087593
404,68,1.207204703773771
241,34,1.3072414347635848
539,49,1.1946527063846588
351,111,1.1964671518653631
360,29,1.1766212563961744
59,32,1.2966082894376345
422,98,1.1855807943003518
473,74,1.2797548244042056
431,43,1.2335717199104173
334,4,1.271380501134055
241,16,1.313132747741682
368,60,1.2510020828672819
447,92,1.1918022611311503
522,21,1.235752386706216
215,21,1.1991820731865508
472,21,1.2321594272341048
579,10,1.2568596665348326
390,21,1.216407088296754
334,24,1.3046301816190993
291,87,1.24862283042499
119,14,1.2286754052287765
369,64,1.2512413912585802
137,96,1.209441816168172
480,60,1.2709799408912659
33,60,1.2476265792335783
480,62,1.241220055946282
590,38,1.2359590977430344
303,39,1.2668454987662179
100,99,1.2315904764192445
548,55,1.149430797036205
123,3,1.2397886574534434
539,46,1.2017100091491426
562,98,1.2213279509783856
39,4,1.2009594179689884
137,102,1.2370014329041754
402,21,1.1726333339299475
158,21,1.2454312933342797
253,53,1.159900222505842
34,60,1.2394916489720345
277,34,1.2879977413519685
241,74,1.2992933679904257
447,98,1.1801237895020418
404,98,1.187877964760576
528,46,1.2067082534943308
372,62,1.21243063849397
502,98,1.1902598374124085
242,105,1.2339271709289668
465,50,1.2923043088189192
68,99,1.2438836520803827
447,55,1.1955972202122211
532,21,1.2151166035660677
516,55,1.1973184482859713
590,95,1.3076443677502019
456,29,1.2543637827038765
334,23,1.2919017864125115
34,57,1.2490504368075304
483,78,1.206771112446274
398,48,1.218039471656084
373,105,1.245301067829132
574,46,1.1956708835703986
432,55,1.1666867078414984
452,98,1.2550531250557728
317,21,1.2490967623889446
267,21,1.27530977103327
100,93,1.2523250143442834
11,46,1.1804392438914095
394,98,1.2172757937972034
312,46,1.2373085830892836
568,38,1.2601719871163368
68,62,1.2488897038357598
174,109,1.2084254952413696
582,106,1.2218744137457438
135,98,1.2619361983878272
456,70,1.298627453457032
540,98,1.1952090252723013
162,21,1.1934356867734874
192,21,1.2485774257885558
431,29,1.237931955073561
168,29,1.2588446895991052
2,27,1.204037127218076
77,29,1.2161207747246539
451,98,1.2239357413990157
105,97,1.2693592512181826
284,92,1.1897670061194472
145,20,1.2301911392382212
145,92,1.2478012485163552
368,28,1.2754972715462958
371,106,1.2219142307128226
162,10,1.1650603103584476
359,86,1.291837252676487
168,10,1.2672079077788763
456,22,1.2583463798676218
586,97,1.2765239785824503
473,68,1.2269670505608832
520,49,1.2741215053413595
303,76,1.223158829978534
395,49,1.1764590718916483
3,46,1.2349991884880833
563,21,1.264401984134955
586,92,1.2555126867124013
241,51,1.31958800368011
61,14,1.1985530885202544
528,62,1.2196785371218408
120,48,1.1950117786015784
373,32,1.2960184094096934
112,105,1.2404057819928442
137,38,1.1796024899397577
313,35,1.2258269563317299
16,21,1.2030743030565125
179,21,1.2420488723686762
76,21,1.2654256232615029
320,98,1.2121064716151781
512,21,1.222518844130848
199,18,1.2884005946772439
103,60,1.242147737847907
112,10,1.266267224081925
473,81,1.2157330481069428
170,32,1.2313526469681944
304,26,1.2387137253369604
132,105,1.2473862724644798
135,60,1.267849971141134
574,61,1.2945933195629291
262,109,1.1708976280476366
137,10,1.2147120152200972
82,75,1.2231271554316794
154,92,1.2572000856910432
359,75,1.2526292630604334
395,48,1.1817487329244614
293,10,1.1970853528806142
535,98,1.2556529534714562
222,59,1.2378816067108087
100,106,1.2221620285085268
470,35,1.2333929283278329
395,14,1.1581249487187182
484,48,1.181715143578393
590,105,1.248528506074633
92,21,1.2157148708190237
237,21,1.2152813206027662
443,21,1.2355730709220683
233,21,1.2166589429335934
542,21,1.2193452871537633
240,92,1.239748542862279
431,1,1.2547110696988446
106,18,1.276729473045894
329,76,1.2524972643171037
210,16,1.201348212148462
21,109,1.2571441286376543
154,49,1.220472393291337
90,49,1.239947147667408
147,46,1.236271729958909
378,53,1.2198175761316503
336,78,1.1937927364238672
368,55,1.230544347848211
400,49,1.221721419266292
182,10,1.2786058049116815
437,105,1.1961700261703558
294,88,1.2346678861816014
329,38,1.2416123311434473
140,109,1.2080641463398933
359,20,1.213275556053434
23,60,1.2566703632473946
384,109,1.2316363091979707
470,10,1.2675107823950904
582,46,1.209538918520723
421,21,1.2368160535448365
309,21,1.223375968102898
412,21,1.215226765189852
65,21,1.1956706740893424
112,25,1.2963011770376138
277,106,1.2190092961703027
241,57,1.2797425330749579
112,41,1.3041982658739601
590,15,1.3038411938718386
319,98,1.2422498251710619
126,46,1.1904932058283262
71,14,1.170644841023854
449,46,1.2551742738911085
115,46,1.263752696769578
124,106,1.1998467706143856
557,109,1.2176503565694605
303,91,1.2859777499522482
230,38,1.233385446880545
362,109,1.2145761791616678
447,46,1.1646887649382864
98,98,1.2647053197558438
241,29,1.2635259607008524
529,93,1.2306460557239396
364,69,1.2199984756963593
59,92,1.240288293255227
429,21,1.2711171393415757
517,21,1.2427588350006513
257,93,1.2356757521629333
60,102,1.2088883346212762
227,62,1.216942545558725
375,76,1.2491606654865401
160,18,1.2831542130027498
359,27,1.2516027390956879
168,38,1.232053103191512
463,109,1.2187011816671915
105,76,1.237261684877532
471,46,1.2343374280026183
241,71,1.3008281381002493
373,4,1.2676107002688306
473,3,1.2624271671686853
319,46,1.2300770985228675
582,99,1.2298676839896612
531,38,1.216354422936482
118,46,1.1995447416390692
480,92,1.2570433201534408
404,46,1.1705880125186272
374,46,1.2051038789962019
257,98,1.222091797207083
503,48,1.2190300337970257
416,21,1.2840936878429992
323,21,1.2311906654919897
334,60,1.2713012535657202
8,34,1.2435313516429491
8,53,1.2327801510691643
284,48,1.2015833773517184
294,27,1.2096495032310486
154,48,1.2249623239040375
339,28,1.22254337344618
82,43,1.2151695841125079
140,46,1.2036061819110597
427,46,1.2284801128719534
586,99,1.237076765990683
277,99,1.219928115606308
266,46,1.2351881861686707
75,98,1.2502630885158266
191,21,1.1866426106010164
334,102,1.286543610904898
365,68,1.1712142282298632
105,106,1.2165570259094238
311,21,1.2314809341249722
8,77,1.2294894542012895
303,72,1.2655240036547184
574,4,1.2556041133190905
202,48,1.2027976350592715
310,102,1.1891479619246508
446,64,1.264863180262702
300,46,1.1658564638346434
34,105,1.2253098573003496
202,38,1.2203689588766014
568,27,1.2760259328143937
357,21,1.2047712140483782
561,21,1.2755320697490657
202,55,1.233252749379192
586,106,1.2212997073573726
243,76,1.239876379924161
457,99,1.23636252113751
59,57,1.2675931687865938
333,53,1.2231415483568395
224,38,1.2174935165260519
286,55,1.244922483605998
460,46,1.2677247039973736
341,62,1.2223490114722932
400,60,1.243227556347847
382,21,1.2382737611021315
39,57,1.1886860297194548
473,22,1.2585445871310574
451,46,1.2081767937966756
3,49,1.2353861395801817
59,29,1.2581542836768287
529,109,1.2319984436035156
289,29,1.199985958635807
294,103,1.2216401286423206
148,18,1.2325759192130394
199,87,1.2518242163849729
303,92,1.2232501549380166
303,27,1.2368588117616517
537,92,1.2239851858466864
355,21,1.2327015896194748
447,78,1.2213592241917337
473,31,1.2711981926113367
151,1,1.2018972310636724
576,46,1.2029251062444277
85,93,1.2294533428336893
523,98,1.248423003458551
571,92,1.2836230886834008
39,82,1.2122161138270582
483,108,1.2317291478227292
576,21,1.198739128453391
347,21,1.2367191495639938
274,55,1.1908351592719555
105,92,1.2382655292749405
329,69,1.2798496702952045
59,71,1.2868319409234183
80,46,1.2278479635715485
185,21,1.2794479035905428
359,63,1.2869762043867792
373,11,1.2950254433256174
446,11,1.3018510820610183
375,48,1.225075731852225
561,46,1.2852195825959956
374,98,1.2111129090189934
404,109,1.1807692641658443
9,21,1.2580116167664528
119,21,1.2447396879392076
34,10,1.2463340620909418
376,49,1.2118726798466273
276,62,1.2068978587963752
543,109,1.2057062310299702
4,35,1.2199581951967307
97,46,1.2271587643772364
547,46,1.2035410808665412
90,21,1.2446309077952589
23,76,1.2394112295338087
215,98,1.2127958147986126
497,92,1.2202168719044753
294,71,1.2248018245611871
408,92,1.203496317778315
303,89,1.257200918027333
62,46,1.2250643436397826
243,106,1.2188348482762064
249,99,1.225396383021559
452,21,1.2417721671850555
151,24,1.1966892033815384
121,93,1.2363748912300383
182,47,1.2969885213034493
465,49,1.2115073544638497
277,48,1.2050782074885709
590,103,1.2980119639209338
573,72,1.1406856035048674
112,102,1.2783151135912962
508,76,1.2300508714147977
359,10,1.257579722574779
583,98,1.2253918485449893
459,14,1.2106656469404697
271,92,1.2126680019178562
538,48,1.2094091453722544
8,38,1.2297697705881936
7,98,1.235109098072696
422,46,1.1792630361659187
213,21,1.1588110207979168
303,71,1.2624197080731392
373,57,1.2706313378044538
287,77,1.2285286102976118
53,21,1.2455642830048288
49,46,1.261542171239853
368,92,1.227160428251539
300,14,1.1582890561382686
446,77,1.2592693609850747
529,106,1.2254354506731033
110,45,1.2091284745505877
329,110,1.282654991639512
131,98,1.241478317018066
354,55,1.188548139163426
538,99,1.2344169904078757
93,53,1.252837476985795
467,38,1.215184046221631
154,60,1.270606316626072
23,16,1.293170504271984
581,21,1.2113783524504729
586,55,1.2536668221333198
30,46,1.2371518086375934
547,98,1.217647026692118
88,109,1.1962305818285262
96,46,1.1712416261434555
529,77,1.237053639122418
538,62,1.2248861294771944
241,15,1.3143455564443554
230,105,1.2495667370302337
312,98,1.246045888534614
362,76,1.2055362250123705
490,55,1.1637144612946682
227,99,1.2314369130347456
473,46,1.1874686665832996
373,78,1.2666837573051453
359,26,1.2832349709102087
496,21,1.2599814502256257
303,105,1.214099339342543
373,94,1.2823069212692124
3,62,1.234084004885517
457,2,1.3067016622849874
578,46,1.230184182524681
168,84,1.3077655333493436
395,60,1.2260269692965917
112,30,1.2842445934989624
182,26,1.3010488184435027
4,27,1.2438170470829522
303,79,1.2713246334876334
168,35,1.2337002222027098
59,7,1.29469931019204
243,48,1.2098179895962988
303,87,1.2438370896769422
485,62,1.1960253082215786
181,46,1.2405698863523347
526,48,1.2350856291928463
417,105,1.1964810586401395
447,62,1.1872981637716293
342,92,1.211418730872018
209,21,1.2333052552172117
182,63,1.3108421627964293
167,98,1.287975329373564
221,48,1.1969314185636384
581,26,1.1924793502049786
471,62,1.2396931882415498
359,107,1.2697329648903437
520,48,1.2763150942711425
537,98,1.2199137583374977
105,68,1.2474703543952532
59,99,1.223423341754824
145,93,1.2460978818791253
329,75,1.27371343384896
504,72,1.1865038814555322
447,99,1.1894995729838098
97,89,1.2267327114407505
205,21,1.279785592108965
474,21,1.2155764467482055
273,21,1.2515325812356812
168,9,1.2999933159777097
467,34,1.2247454139537044
470,78,1.2675991249935967
521,76,1.2417961949748653
283,28,1.1772058043362839
243,27,1.2673616084669317
225,45,1.185761611509536
350,21,1.2114669755101204
487,21,1.272683879892741
579,76,1.2341630884579249
182,77,1.2609383357422692
2,96,1.1831008573727948
294,34,1.220593560487032
461,21,1.2454730687396867
203,98,1.2090844980307989
433,92,1.216925268194505
241,87,1.277622829590525
334,40,1.3102635837027006
513,71,1.2603105974516697
230,82,1.2982391283980437
112,92,1.2447603600365775
453,62,1.2278167690549577
455,18,1.281457315066031
497,62,1.20770720073155
198,21,1.253965706697532
373,80,1.2724797571344035
373,10,1.267866280994245
222,21,1.2604726004813398
117,38,1.2519193775951862
144,98,1.2439232883708817
341,49,1.2096354046038218
227,14,1.2010834733290332
112,3,1.2763858661055565
509,80,1.17663597209113
231,21,1.26142064402146
287,21,1.2245215688432967
34,106,1.193175308406353
548,46,1.1961296278043716
59,26,1.288386317236083
243,19,1.3090759216076029
244,97,1.178425992306854
71,46,1.186463298542159
258,43,1.1874047999403305
447,14,1.1630866037947791
277,18,1.2514194079807825
168,37,1.2960137336381845
64,48,1.138495077512094
0,92,1.1948522560830628
205,49,1.2822526672056742
102,46,1.1914254953818662
137,26,1.243537578199591
202,49,1.1974236081753458
154,20,1.23950856924057
168,11,1.294476607548339
68,109,1.2482807689479418
82,22,1.2328510678240232
62,98,1.241125161094325
368,105,1.2386586549026626
73,38,1.2381601865802492
340,21,1.2519161134426082
108,62,1.2508504342819964
341,68,1.236396573483944
85,104,1.2379916778632574
373,55,1.2418391560204327
230,64,1.2603464520403318
59,47,1.287472550358091
303,20,1.1947966579880034
586,93,1.2536287203963314
34,94,1.2638186466481005
246,48,1.21780221589974
334,85,1.3228695089263576
241,70,1.3217271606304817
257,75,1.2514843727861131
51,49,1.2631240572248186
241,97,1.2749981262854166
572,46,1.2331559626119477
156,21,1.245990845507809
240,84,1.3032396898737975
138,62,1.2321303146226066
303,7,1.2720016618924481
493,48,1.177625822734886
582,62,1.216180432587862
241,79,1.308629389320101
419,21,1.2720676700451545
511,75,1.1851149190749442
59,22,1.269063716488225
447,49,1.173180244330849
243,75,1.273049232150827
187,21,1.1987300557749612
59,43,1.2573631554841995
243,99,1.2245308852621488
534,2,1.265707672706672
282,45,1.2277349411909069
40,26,1.2976712573851859
447,48,1.1778860656278474
453,49,1.2295575352057182
486,46,1.2117370164820127
277,7,1.288129413999351
404,105,1.210339866578579
168,105,1.2476011046341486
324,48,1.208077222108841
416,49,1.2858098591012614
220,21,1.238021353791867
29,3,1.2858484766495946
25,98,1.2749150352818626
438,21,1.2676153853535652
473,93,1.2302439393741744
303,35,1.2036567468728339
422,109,1.1809181166546685
202,109,1.2023627779313497
571,38,1.286792939661869
446,48,1.2191319348556655
411,49,1.2154345102608204
97,4,1.2199334129691124
398,49,1.2192160838416644
318,46,1.2531396877020597
238,109,1.1940916177949734
311,76,1.214298382135374
224,10,1.222453196133886
145,64,1.2586701778428895
4,93,1.2313152100624782
383,98,1.2597418054938316
195,49,1.2195792347192764
341,14,1.1925669738224574
586,9,1.3148532759930407
280,46,1.245137442435537
365,35,1.1822165048548154
154,106,1.2343177976352828
67,21,1.2388954391436917
400,46,1.2225859697375978
138,21,1.2293466457298823
178,21,1.224695097655058
373,74,1.289556800786938
334,69,1.2712425685354642
387,105,1.2014237700828485
404,75,1.2310580073722772
590,68,1.2465836671846253
411,99,1.2150238595370735
241,47,1.3019733333161898
425,46,1.2546010044004237
94,109,1.2472572635327066
235,21,1.2362713870991553
311,49,1.233214438759855
112,87,1.2693140964422907
431,14,1.1936136553330081
415,23,1.1770880020090513
370,21,1.2210091496152538
123,14,1.2417260142309325
305,60,1.2703056919521518
23,93,1.2458095784698213
502,76,1.2063517055607267
73,49,1.2195289198841368
529,28,1.2697059363126755
141,98,1.2521655793700899
407,21,1.1674952799720424
454,21,1.256529831194452
247,77,1.1839554379028934
20,46,1.221028856583871
440,109,1.2176822931173124
182,105,1.2546738301004683
359,24,1.2822243390338761
202,77,1.2407412704612528
241,32,1.3088406893823827
117,37,1.3144553266465664
574,105,1.2317111353789056
303,0,1.2875570505857468
384,21,1.229387634566852
241,9,1.3159657889711005
586,51,1.3175308220088482
112,72,1.2878315267818314
249,55,1.2452701298253877
416,53,1.2776153673018729
287,48,1.2244641009185995
350,109,1.2049482459468501
140,62,1.2098157884819167
334,45,1.280062688248498
581,77,1.1855453324637242
385,18,1.219879500567913
383,49,1.2505389462624277
346,62,1.241399537239756
398,62,1.229238182838474
402,87,1.167440500642572
303,25,1.2712870729821069
259,21,1.285652437380382
112,27,1.2627443341272218
562,62,1.2182955837841811
368,48,1.198701549188367
383,46,1.2448348504092013
200,84,1.1780412191791194
291,98,1.2310260481068067
334,52,1.3204820635063308
590,30,1.29387500669275
188,21,1.2220402136445045
23,105,1.2451626977750234
146,14,1.2084229535290174
105,105,1.2501165952001299
350,98,1.2220364292817456
329,29,1.2675552016922407
359,1,1.2640299711908614
300,49,1.1689869899834906
446,79,1.299844112779413
249,60,1.2612882543887411
373,96,1.2599373060677732
133,21,1.2670670630676406
112,44,1.3029030324625117
334,90,1.322290236396449
362,49,1.2189524141805512
55,63,1.2222880989512694
303,103,1.2648499735764094
97,53,1.2195709544633115
540,105,1.2199942299297877
105,55,1.2381706610321999
413,99,1.2089260231171335
473,7,1.2881125464503254
367,79,1.2154729584498065
329,48,1.2190881320275366
529,18,1.2581134864262171
395,35,1.2023977001995914
72,21,1.2437357902526855
398,72,1.2793868664386017
376,35,1.2364624493888445
230,4,1.2696182701204504
456,54,1.304102755284735
375,92,1.2517778330615588
10,46,1.2716956298266138
395,53,1.170843263289758
186,92,1.1950594363734126
155,21,1.211000348840441
465,46,1.2105274477175303
384,49,1.2341762488441808
398,53,1.2164403309247322
34,28,1.2635977630104338
98,21,1.2530124949823533
168,22,1.2691428384610586
59,76,1.2415942081383295
52,77,1.220835205300578
145,14,1.2035049572587013
188,46,1.2264541645002152
334,79,1.3030027880200319
4,10,1.2501316528235162
112,0,1.3098620745752538
257,62,1.2060315726058823
557,21,1.2194128592631646
100,49,1.2146354094147682
203,46,1.2008406538516283
182,34,1.3032565361687116
66,92,1.1987174938133518
104,62,1.2247244396380015
29,105,1.2575449251702853
413,87,1.2482420238001006
240,10,1.2619622445532255
5,53,1.2325460610112973
132,21,1.2026637803230966
461,99,1.2322286356772696
576,49,1.2114259047167641
413,14,1.1832478365727834
37,38,1.231357156964285
574,93,1.2310403425778662
12,21,1.2279102964592832
230,48,1.2145227268338203
146,98,1.230058304965496
547,76,1.2361417274389948
547,92,1.2379181879971708
520,62,1.2817497343889304
556,46,1.2129198131816727
566,46,1.2333861855523927
581,78,1.175969770444291
50,53,1.222307679908616
400,53,1.215056606701442
227,63,1.2894436234741338
158,92,1.2304398619702883
470,26,1.2933443146092551
559,21,1.2166127477373396
230,76,1.2471189999154635
529,105,1.232887817280633
303,6,1.2917087056807108
59,27,1.2577804614390646
334,94,1.2891179887311799
34,68,1.222452427659716
127,10,1.217404822685889
202,99,1.2182933685087067
34,38,1.2104793701853072
581,97,1.1710620889706271
80,48,1.227368657610246
356,24,1.190845380736781
292,21,1.281806428517614
182,30,1.2944652001772607
97,47,1.2219899839588575
241,30,1.2997151626540082
571,105,1.2768777312178696
34,108,1.2861968510385071
512,62,1.233567069417664
329,92,1.2534078742776598
225,20,1.1918637789785862
539,66,1.2801722777741296
582,14,1.1934090602610792
230,10,1.2686343075973647
404,96,1.224291116531406
80,10,1.2509540106569017
303,47,1.2649885841778346
575,21,1.2249894794076681
385,21,1.195256999560765
368,110,1.2622436370168413
492,62,1.2374917545488902
182,102,1.2934947301234518
59,18,1.2490967022521156
316,98,1.2445160413293965
8,68,1.2219819304134165
73,48,1.2261577514665467
447,38,1.1900666930845805
370,46,1.2253265199916703
341,7,1.2842979521623679
483,89,1.2136655593557018
586,77,1.260059095386948
29,109,1.2350734695792198
416,14,1.2681236728759748
137,68,1.1975824194295066
70,21,1.217524446014847
537,109,1.2233673163822718
249,86,1.3042909314057656
227,98,1.2304801845124789
541,46,1.247322101678167
145,46,1.2108090562479836
341,97,1.257373791720186
229,7,1.210292229162795
407,46,1.1692255453339644
224,68,1.217681055090257
189,97,1.1882424882829323
329,55,1.2481300011277199
303,37,1.2719101384282112
334,55,1.249430647385972
201,62,1.2332362410213267
83,21,1.253807008266449
369,10,1.2639375834592752
465,62,1.2268582763416427
182,60,1.2694495086159026
525,98,1.2434695352401053
195,4,1.2202223358409745
552,62,1.20168870474611
54,46,1.2272720422063554
168,32,1.2952900869505746
26,46,1.2182949978326048
574,38,1.2196366084473473
398,106,1.230418993692313
505,21,1.2243947793862648
230,106,1.219551363161632
168,77,1.2519123873540334
323,105,1.2137541621923447
506,98,1.2372112068613725
277,105,1.250578798353672
349,3,1.1932260519159692
427,21,1.2223858024392809
59,10,1.2662788001554353
375,106,1.2277023217507772
101,109,1.225080845611436
362,21,1.2120070361665316
162,26,1.187886675021478
512,49,1.2364484835416079
590,54,1.3177079584981715
85,80,1.228364680494581
579,49,1.2120285843099867
329,53,1.203229725094778
419,49,1.2830861959872502
72,98,1.2605312196537852
305,27,1.2762427793017455
522,98,1.252100048320634
586,78,1.275271373135703
458,98,1.25382344477943
135,26,1.2839473283716611
529,48,1.2235840537718363
112,39,1.2935538265321935
373,82,1.2971332759729453
245,55,1.225007171609572
112,76,1.2506700807384081
590,80,1.2773171248180526
473,35,1.2182611248322897
103,48,1.1966287546924181
126,110,1.2566555733127254
375,99,1.2354472620146615
570,99,1.2541477605700493
100,110,1.2688392134649413
520,99,1.291392439261212
196,109,1.2369281245129449
457,92,1.2504840642213821
590,102,1.286785528063774
89,21,1.2231003173760004
123,98,1.2784795981964894
234,21,1.2052513440804822
393,98,1.2509778152619089
198,49,1.260357749249254
32,26,1.204015958122909
590,35,1.2368094889181
238,7,1.2040965344224657
303,64,1.2315253306712424
43,38,1.186242796946317
540,92,1.2064944244921207
542,46,1.2228991630254313
508,87,1.2496459218008178
528,99,1.230802300785269
301,102,1.2048917125378336
29,92,1.2576474881331836
519,98,1.2074787371924944
104,109,1.2195570937224798
457,27,1.2765605737056052
47,98,1.2681518479117326
403,87,1.1844360497780144
380,21,1.2505539336374827
241,28,1.2930345311760902
34,92,1.2248113421457154
18,105,1.2032845065529858
376,99,1.2296803008232797
359,32,1.2838989879403795
373,34,1.2935657376490002
422,3,1.202282887484346
240,110,1.265817292034626
226,21,1.2390610628894396
397,21,1.207389076905591
33,99,1.2301505303808622
506,21,1.2187300172767468
588,21,1.220582759806088
348,92,1.200048551054871
241,3,1.2889104586626803
582,28,1.2785168537603957
286,109,1.2462683040648699
202,53,1.1849726707275425
86,48,1.2240841194455112
540,35,1.2156049790126937
521,21,1.243171344644257
551,21,1.2546650748367287
447,93,1.2047275975346565
476,21,1.2192856946161814
137,87,1.2180458807519503
117,16,1.3149322212806769
574,56,1.297054554468819
430,27,1.2373901924916677
182,22,1.2814853649054254
590,74,1.2950607101832117
241,1,1.2880516541855676
395,83,1.2651610230760915
590,48,1.2124336404459817
241,99,1.2357557777847563
341,10,1.2565798312425613
168,57,1.2685092559882574
277,11,1.2884384018502064
230,56,1.3127188770366567
447,67,1.254631417138236
40,63,1.2910263054072857
279,92,1.218013472855091
359,81,1.2168914069022452
366,98,1.2418749992336546
138,49,1.2321298835533006
147,42,1.2537873318152768
359,57,1.2609796609197343
332,49,1.2524329535663128
277,76,1.2368995706949915
75,21,1.2381747221308095
88,49,1.196986192039081
495,48,1.1790890863963537
112,51,1.3036694702293192
531,27,1.2193085518000382
240,53,1.1940754928759165
426,98,1.2613406372921807
556,98,1.2242407617824418
303,44,1.2803435267082282
291,109,1.2243004313537054
511,29,1.181893634609878
243,7,1.2986747355233612
536,21,1.2223425417074136
89,66,1.1525234098413162
341,53,1.2039237756814276
91,105,1.2116518935986929
529,68,1.2336484555687224
242,10,1.219104236657066
102,92,1.1996863665325301
371,71,1.246554376291377
202,105,1.2373764142394066
508,60,1.2445422347102846
202,35,1.2281591556966305
404,49,1.174804838374257
446,0,1.312878848186561
146,92,1.2426921986043453
82,68,1.206927162195955
243,16,1.2990211674145289
277,97,1.2671329698392324
168,56,1.3096997660717793
241,104,1.3219884578304897
321,21,1.2430421174753323
114,55,1.191265991356756
329,10,1.2790994133268083
520,53,1.2668337034327644
277,87,1.2618551153157438
473,10,1.25583316385746
238,48,1.1872651502490044
146,49,1.2236180028745107
578,60,1.23458353370162
367,46,1.2249927331826516
145,68,1.2466145839009966
34,97,1.248032153717109
404,28,1.251613107642957
59,60,1.2606516469802176
376,16,1.2681696908548474
257,49,1.2085389090435845
460,21,1.2638729305139609
303,63,1.2763369849749975
368,38,1.2230101813163077
287,64,1.2272532167179244
329,11,1.304155035509861
379,106,1.2249220444687776
35,21,1.2457525059580803
142,21,1.2691229193338327
48,79,1.233054464450106
446,63,1.3042672494692462
513,111,1.2540345718818051
187,92,1.196883640651192
123,62,1.2640140184168038
380,76,1.237358990125358
320,48,1.2025169187358447
300,99,1.1874249073277627
230,87,1.2682697815554482
82,28,1.2506216924105371
145,62,1.2233072966337204
96,62,1.182110186134066
327,64,1.1797855687992913
590,107,1.287008567580155
313,3,1.1871967568461383
464,21,1.2318717161459583
117,99,1.2432812824845314
431,24,1.2752297682953733
137,48,1.164212948642671
251,109,1.2125894384724754
287,14,1.2133089900016785
419,98,1.2942812160056616
517,46,1.2494087272456713
34,4,1.2509248607925005
359,60,1.2494842814547675
112,110,1.2771429307758808
230,45,1.2816191597708635
68,102,1.2627763849283968
485,46,1.1911560600357396
389,76,1.2174207238214356
513,44,1.2597742812441928
145,49,1.2237136278833662
302,21,1.2456630979265486
294,61,1.2353258026497704
275,46,1.2020546440035105
212,21,1.2258564058159078
366,21,1.2277963124215603
