ConsigneePanjivaID,ShipperPanjivaID,weight
ConsigneePanjivaID-2130,ShipperPanjivaID-3992,2
ConsigneePanjivaID-2130,ShipperPanjivaID-6898,2
ConsigneePanjivaID-2131,ShipperPanjivaID-4778,5
ConsigneePanjivaID-2131,ShipperPanjivaID-6884,1
ConsigneePanjivaID-2132,ShipperPanjivaID-1124,2
ConsigneePanjivaID-2132,ShipperPanjivaID-5854,2
ConsigneePanjivaID-2133,ShipperPanjivaID-84,1
ConsigneePanjivaID-2133,ShipperPanjivaID-256,1
ConsigneePanjivaID-2133,ShipperPanjivaID-1100,2
ConsigneePanjivaID-2133,ShipperPanjivaID-1142,2
ConsigneePanjivaID-2133,ShipperPanjivaID-1868,8
ConsigneePanjivaID-2133,ShipperPanjivaID-3179,2
ConsigneePanjivaID-2133,ShipperPanjivaID-3524,3
ConsigneePanjivaID-2133,ShipperPanjivaID-4345,3
ConsigneePanjivaID-2133,ShipperPanjivaID-4512,1
ConsigneePanjivaID-2133,ShipperPanjivaID-5432,1
ConsigneePanjivaID-2133,ShipperPanjivaID-5572,1
ConsigneePanjivaID-2133,ShipperPanjivaID-6584,1
ConsigneePanjivaID-2133,ShipperPanjivaID-6656,1
ConsigneePanjivaID-2134,ShipperPanjivaID-360,3
ConsigneePanjivaID-2134,ShipperPanjivaID-500,1
ConsigneePanjivaID-2134,ShipperPanjivaID-806,7
ConsigneePanjivaID-2134,ShipperPanjivaID-986,3
ConsigneePanjivaID-2134,ShipperPanjivaID-1081,8
ConsigneePanjivaID-2134,ShipperPanjivaID-2187,3
ConsigneePanjivaID-2134,ShipperPanjivaID-2330,3
ConsigneePanjivaID-2134,ShipperPanjivaID-2420,1
ConsigneePanjivaID-2134,ShipperPanjivaID-2491,2
ConsigneePanjivaID-2134,ShipperPanjivaID-2535,3
ConsigneePanjivaID-2134,ShipperPanjivaID-2547,4
ConsigneePanjivaID-2134,ShipperPanjivaID-3177,1
ConsigneePanjivaID-2134,ShipperPanjivaID-3592,3
ConsigneePanjivaID-2134,ShipperPanjivaID-3604,2
ConsigneePanjivaID-2134,ShipperPanjivaID-3644,10
ConsigneePanjivaID-2134,ShipperPanjivaID-3697,2
ConsigneePanjivaID-2134,ShipperPanjivaID-4845,1
ConsigneePanjivaID-2134,ShipperPanjivaID-4996,1
ConsigneePanjivaID-2134,ShipperPanjivaID-5624,5
ConsigneePanjivaID-2134,ShipperPanjivaID-6099,1
ConsigneePanjivaID-2134,ShipperPanjivaID-6136,1
ConsigneePanjivaID-2134,ShipperPanjivaID-6143,8
ConsigneePanjivaID-2134,ShipperPanjivaID-6203,5
ConsigneePanjivaID-2134,ShipperPanjivaID-6346,7
ConsigneePanjivaID-2134,ShipperPanjivaID-6648,2
ConsigneePanjivaID-2134,ShipperPanjivaID-6891,2
ConsigneePanjivaID-2135,ShipperPanjivaID-674,1
ConsigneePanjivaID-2135,ShipperPanjivaID-738,1
ConsigneePanjivaID-2135,ShipperPanjivaID-2973,2
ConsigneePanjivaID-2135,ShipperPanjivaID-3092,1
ConsigneePanjivaID-2135,ShipperPanjivaID-6287,1
ConsigneePanjivaID-2135,ShipperPanjivaID-6918,1
ConsigneePanjivaID-2136,ShipperPanjivaID-1284,1
ConsigneePanjivaID-2136,ShipperPanjivaID-3199,1
ConsigneePanjivaID-2136,ShipperPanjivaID-5598,1
ConsigneePanjivaID-2136,ShipperPanjivaID-6424,1
ConsigneePanjivaID-2137,ShipperPanjivaID-88,5
ConsigneePanjivaID-2137,ShipperPanjivaID-257,1
ConsigneePanjivaID-2137,ShipperPanjivaID-423,6
ConsigneePanjivaID-2137,ShipperPanjivaID-1482,4
ConsigneePanjivaID-2137,ShipperPanjivaID-2730,1
ConsigneePanjivaID-2137,ShipperPanjivaID-2908,1
ConsigneePanjivaID-2137,ShipperPanjivaID-3652,1
ConsigneePanjivaID-2137,ShipperPanjivaID-5631,2
ConsigneePanjivaID-2138,ShipperPanjivaID-4631,1
ConsigneePanjivaID-2139,ShipperPanjivaID-6876,2
ConsigneePanjivaID-2140,ShipperPanjivaID-169,2
ConsigneePanjivaID-2140,ShipperPanjivaID-219,1
ConsigneePanjivaID-2140,ShipperPanjivaID-788,1
ConsigneePanjivaID-2140,ShipperPanjivaID-3199,2
ConsigneePanjivaID-2140,ShipperPanjivaID-3206,1
ConsigneePanjivaID-2140,ShipperPanjivaID-3558,3
ConsigneePanjivaID-2140,ShipperPanjivaID-6785,1
ConsigneePanjivaID-2141,ShipperPanjivaID-5361,14
ConsigneePanjivaID-2142,ShipperPanjivaID-334,1
ConsigneePanjivaID-2142,ShipperPanjivaID-1486,1
ConsigneePanjivaID-2142,ShipperPanjivaID-4702,1
ConsigneePanjivaID-2142,ShipperPanjivaID-4760,1
ConsigneePanjivaID-2143,ShipperPanjivaID-2355,1
ConsigneePanjivaID-2143,ShipperPanjivaID-6033,1
ConsigneePanjivaID-2143,ShipperPanjivaID-6622,1
ConsigneePanjivaID-2143,ShipperPanjivaID-6807,1
ConsigneePanjivaID-2144,ShipperPanjivaID-6880,4
ConsigneePanjivaID-2144,ShipperPanjivaID-6881,1
ConsigneePanjivaID-2145,ShipperPanjivaID-2978,2
ConsigneePanjivaID-2146,ShipperPanjivaID-3921,1
ConsigneePanjivaID-2146,ShipperPanjivaID-5969,1
ConsigneePanjivaID-2147,ShipperPanjivaID-488,8
ConsigneePanjivaID-2147,ShipperPanjivaID-4362,1
ConsigneePanjivaID-2148,ShipperPanjivaID-1639,3
ConsigneePanjivaID-2149,ShipperPanjivaID-1082,3
ConsigneePanjivaID-2149,ShipperPanjivaID-1781,1
ConsigneePanjivaID-2149,ShipperPanjivaID-3346,11
ConsigneePanjivaID-2149,ShipperPanjivaID-4180,3
ConsigneePanjivaID-2149,ShipperPanjivaID-6614,2
ConsigneePanjivaID-2150,ShipperPanjivaID-482,4
ConsigneePanjivaID-2150,ShipperPanjivaID-765,2
ConsigneePanjivaID-2150,ShipperPanjivaID-811,1
ConsigneePanjivaID-2150,ShipperPanjivaID-1156,4
ConsigneePanjivaID-2150,ShipperPanjivaID-1459,1
ConsigneePanjivaID-2150,ShipperPanjivaID-4356,1
ConsigneePanjivaID-2150,ShipperPanjivaID-4950,6
ConsigneePanjivaID-2150,ShipperPanjivaID-5660,1
ConsigneePanjivaID-2150,ShipperPanjivaID-5930,1
ConsigneePanjivaID-2151,ShipperPanjivaID-2433,16
ConsigneePanjivaID-2151,ShipperPanjivaID-2439,2
ConsigneePanjivaID-2151,ShipperPanjivaID-5805,5
ConsigneePanjivaID-2152,ShipperPanjivaID-3031,14
ConsigneePanjivaID-2153,ShipperPanjivaID-160,2
ConsigneePanjivaID-2153,ShipperPanjivaID-800,2
ConsigneePanjivaID-2153,ShipperPanjivaID-1016,3
ConsigneePanjivaID-2153,ShipperPanjivaID-1100,2
ConsigneePanjivaID-2153,ShipperPanjivaID-1358,1
ConsigneePanjivaID-2153,ShipperPanjivaID-1457,1
ConsigneePanjivaID-2153,ShipperPanjivaID-2136,2
ConsigneePanjivaID-2153,ShipperPanjivaID-2245,2
ConsigneePanjivaID-2153,ShipperPanjivaID-3187,6
ConsigneePanjivaID-2153,ShipperPanjivaID-3524,1
ConsigneePanjivaID-2153,ShipperPanjivaID-3782,4
ConsigneePanjivaID-2153,ShipperPanjivaID-3957,1
ConsigneePanjivaID-2153,ShipperPanjivaID-4512,5
ConsigneePanjivaID-2153,ShipperPanjivaID-4692,3
ConsigneePanjivaID-2153,ShipperPanjivaID-4700,1
ConsigneePanjivaID-2153,ShipperPanjivaID-4702,5
ConsigneePanjivaID-2153,ShipperPanjivaID-5953,2
ConsigneePanjivaID-2153,ShipperPanjivaID-6223,1
ConsigneePanjivaID-2153,ShipperPanjivaID-6562,1
ConsigneePanjivaID-2154,ShipperPanjivaID-2404,3
ConsigneePanjivaID-2155,ShipperPanjivaID-2779,1
ConsigneePanjivaID-2156,ShipperPanjivaID-877,2
ConsigneePanjivaID-2157,ShipperPanjivaID-24,2
ConsigneePanjivaID-2157,ShipperPanjivaID-185,1
ConsigneePanjivaID-2157,ShipperPanjivaID-290,1
ConsigneePanjivaID-2157,ShipperPanjivaID-698,1
ConsigneePanjivaID-2157,ShipperPanjivaID-785,1
ConsigneePanjivaID-2157,ShipperPanjivaID-820,3
ConsigneePanjivaID-2157,ShipperPanjivaID-874,1
ConsigneePanjivaID-2157,ShipperPanjivaID-1019,1
ConsigneePanjivaID-2157,ShipperPanjivaID-1149,1
ConsigneePanjivaID-2157,ShipperPanjivaID-1253,1
ConsigneePanjivaID-2157,ShipperPanjivaID-1577,1
ConsigneePanjivaID-2157,ShipperPanjivaID-1594,1
ConsigneePanjivaID-2157,ShipperPanjivaID-1639,1
ConsigneePanjivaID-2157,ShipperPanjivaID-1828,1
ConsigneePanjivaID-2157,ShipperPanjivaID-1907,1
ConsigneePanjivaID-2157,ShipperPanjivaID-2156,17
ConsigneePanjivaID-2157,ShipperPanjivaID-2167,6
ConsigneePanjivaID-2157,ShipperPanjivaID-2225,4
ConsigneePanjivaID-2157,ShipperPanjivaID-2322,3
ConsigneePanjivaID-2157,ShipperPanjivaID-2323,9
ConsigneePanjivaID-2157,ShipperPanjivaID-2385,1
ConsigneePanjivaID-2157,ShipperPanjivaID-2389,9
ConsigneePanjivaID-2157,ShipperPanjivaID-2421,4
ConsigneePanjivaID-2157,ShipperPanjivaID-2523,13
ConsigneePanjivaID-2157,ShipperPanjivaID-2725,2
ConsigneePanjivaID-2157,ShipperPanjivaID-2742,1
ConsigneePanjivaID-2157,ShipperPanjivaID-2824,17
ConsigneePanjivaID-2157,ShipperPanjivaID-2830,12
ConsigneePanjivaID-2157,ShipperPanjivaID-2847,1
ConsigneePanjivaID-2157,ShipperPanjivaID-3086,2
ConsigneePanjivaID-2157,ShipperPanjivaID-3161,3
ConsigneePanjivaID-2157,ShipperPanjivaID-3203,1
ConsigneePanjivaID-2157,ShipperPanjivaID-3519,2
ConsigneePanjivaID-2157,ShipperPanjivaID-3672,1
ConsigneePanjivaID-2157,ShipperPanjivaID-3843,9
ConsigneePanjivaID-2157,ShipperPanjivaID-3919,22
ConsigneePanjivaID-2157,ShipperPanjivaID-4062,4
ConsigneePanjivaID-2157,ShipperPanjivaID-4098,1
ConsigneePanjivaID-2157,ShipperPanjivaID-4118,2
ConsigneePanjivaID-2157,ShipperPanjivaID-4309,2
ConsigneePanjivaID-2157,ShipperPanjivaID-4582,2
ConsigneePanjivaID-2157,ShipperPanjivaID-4752,1
ConsigneePanjivaID-2157,ShipperPanjivaID-4836,8
ConsigneePanjivaID-2157,ShipperPanjivaID-5284,1
ConsigneePanjivaID-2157,ShipperPanjivaID-5311,2
ConsigneePanjivaID-2157,ShipperPanjivaID-5332,2
ConsigneePanjivaID-2157,ShipperPanjivaID-5772,1
ConsigneePanjivaID-2157,ShipperPanjivaID-5976,2
ConsigneePanjivaID-2157,ShipperPanjivaID-6011,1
ConsigneePanjivaID-2157,ShipperPanjivaID-6233,2
ConsigneePanjivaID-2157,ShipperPanjivaID-6286,2
ConsigneePanjivaID-2157,ShipperPanjivaID-6561,3
ConsigneePanjivaID-2157,ShipperPanjivaID-6641,7
ConsigneePanjivaID-2157,ShipperPanjivaID-6700,2
ConsigneePanjivaID-2157,ShipperPanjivaID-6808,5
ConsigneePanjivaID-2157,ShipperPanjivaID-6817,2
ConsigneePanjivaID-2157,ShipperPanjivaID-6822,16
ConsigneePanjivaID-2157,ShipperPanjivaID-6891,1
ConsigneePanjivaID-2158,ShipperPanjivaID-150,1
ConsigneePanjivaID-2158,ShipperPanjivaID-254,2
ConsigneePanjivaID-2158,ShipperPanjivaID-1080,2
ConsigneePanjivaID-2158,ShipperPanjivaID-1376,6
ConsigneePanjivaID-2158,ShipperPanjivaID-1422,2
ConsigneePanjivaID-2158,ShipperPanjivaID-2363,3
ConsigneePanjivaID-2158,ShipperPanjivaID-2493,1
ConsigneePanjivaID-2158,ShipperPanjivaID-3163,4
ConsigneePanjivaID-2158,ShipperPanjivaID-4183,1
ConsigneePanjivaID-2158,ShipperPanjivaID-4327,1
ConsigneePanjivaID-2158,ShipperPanjivaID-5526,5
ConsigneePanjivaID-2158,ShipperPanjivaID-5810,1
ConsigneePanjivaID-2158,ShipperPanjivaID-5839,2
ConsigneePanjivaID-2158,ShipperPanjivaID-5991,1
ConsigneePanjivaID-2159,ShipperPanjivaID-3576,2
ConsigneePanjivaID-2160,ShipperPanjivaID-3379,3
ConsigneePanjivaID-2160,ShipperPanjivaID-4302,1
ConsigneePanjivaID-2160,ShipperPanjivaID-6875,10
ConsigneePanjivaID-2161,ShipperPanjivaID-2889,5
ConsigneePanjivaID-2161,ShipperPanjivaID-5655,1
ConsigneePanjivaID-2162,ShipperPanjivaID-104,1
ConsigneePanjivaID-2162,ShipperPanjivaID-422,1
ConsigneePanjivaID-2162,ShipperPanjivaID-629,1
ConsigneePanjivaID-2163,ShipperPanjivaID-4234,4
ConsigneePanjivaID-2164,ShipperPanjivaID-3151,1
ConsigneePanjivaID-2164,ShipperPanjivaID-6863,6
ConsigneePanjivaID-2165,ShipperPanjivaID-2878,3
ConsigneePanjivaID-2166,ShipperPanjivaID-1854,5
ConsigneePanjivaID-2166,ShipperPanjivaID-3077,1
ConsigneePanjivaID-2167,ShipperPanjivaID-2767,1
ConsigneePanjivaID-2167,ShipperPanjivaID-5723,2
ConsigneePanjivaID-2168,ShipperPanjivaID-1882,1
ConsigneePanjivaID-2168,ShipperPanjivaID-3163,1
ConsigneePanjivaID-2168,ShipperPanjivaID-6653,1
ConsigneePanjivaID-2168,ShipperPanjivaID-6844,1
ConsigneePanjivaID-2169,ShipperPanjivaID-1972,1
ConsigneePanjivaID-2169,ShipperPanjivaID-4848,2
ConsigneePanjivaID-2169,ShipperPanjivaID-4997,4
ConsigneePanjivaID-2170,ShipperPanjivaID-4752,1
ConsigneePanjivaID-2170,ShipperPanjivaID-5256,1
ConsigneePanjivaID-2170,ShipperPanjivaID-6576,1
ConsigneePanjivaID-2171,ShipperPanjivaID-2421,1
ConsigneePanjivaID-2171,ShipperPanjivaID-6808,1
ConsigneePanjivaID-2171,ShipperPanjivaID-6812,2
ConsigneePanjivaID-2171,ShipperPanjivaID-6873,1
ConsigneePanjivaID-2172,ShipperPanjivaID-645,1
ConsigneePanjivaID-2172,ShipperPanjivaID-977,2
ConsigneePanjivaID-2172,ShipperPanjivaID-2166,3
ConsigneePanjivaID-2172,ShipperPanjivaID-2504,1
ConsigneePanjivaID-2172,ShipperPanjivaID-3374,1
ConsigneePanjivaID-2172,ShipperPanjivaID-3626,3
ConsigneePanjivaID-2172,ShipperPanjivaID-4646,3
ConsigneePanjivaID-2172,ShipperPanjivaID-4787,2
ConsigneePanjivaID-2172,ShipperPanjivaID-5375,4
ConsigneePanjivaID-2172,ShipperPanjivaID-5739,1
ConsigneePanjivaID-2172,ShipperPanjivaID-5958,5
ConsigneePanjivaID-2172,ShipperPanjivaID-6353,1
ConsigneePanjivaID-2172,ShipperPanjivaID-6694,1
ConsigneePanjivaID-2173,ShipperPanjivaID-964,1
ConsigneePanjivaID-2173,ShipperPanjivaID-3354,2
ConsigneePanjivaID-2173,ShipperPanjivaID-6316,1
ConsigneePanjivaID-2173,ShipperPanjivaID-6821,3
ConsigneePanjivaID-2174,ShipperPanjivaID-58,2
ConsigneePanjivaID-2174,ShipperPanjivaID-474,3
ConsigneePanjivaID-2174,ShipperPanjivaID-591,1
ConsigneePanjivaID-2174,ShipperPanjivaID-749,19
ConsigneePanjivaID-2174,ShipperPanjivaID-756,1
ConsigneePanjivaID-2174,ShipperPanjivaID-759,3
ConsigneePanjivaID-2174,ShipperPanjivaID-877,6
ConsigneePanjivaID-2174,ShipperPanjivaID-881,7
ConsigneePanjivaID-2174,ShipperPanjivaID-1057,1
ConsigneePanjivaID-2174,ShipperPanjivaID-1060,1
ConsigneePanjivaID-2174,ShipperPanjivaID-1375,1
ConsigneePanjivaID-2174,ShipperPanjivaID-1462,12
ConsigneePanjivaID-2174,ShipperPanjivaID-1468,2
ConsigneePanjivaID-2174,ShipperPanjivaID-1616,2
ConsigneePanjivaID-2174,ShipperPanjivaID-2729,2
ConsigneePanjivaID-2174,ShipperPanjivaID-3069,2
ConsigneePanjivaID-2174,ShipperPanjivaID-3156,1
ConsigneePanjivaID-2174,ShipperPanjivaID-3375,6
ConsigneePanjivaID-2174,ShipperPanjivaID-3549,6
ConsigneePanjivaID-2174,ShipperPanjivaID-3924,2
ConsigneePanjivaID-2174,ShipperPanjivaID-4164,4
ConsigneePanjivaID-2174,ShipperPanjivaID-4275,1
ConsigneePanjivaID-2174,ShipperPanjivaID-4372,1
ConsigneePanjivaID-2174,ShipperPanjivaID-4905,3
ConsigneePanjivaID-2174,ShipperPanjivaID-4936,1
ConsigneePanjivaID-2174,ShipperPanjivaID-5512,1
ConsigneePanjivaID-2174,ShipperPanjivaID-5687,2
ConsigneePanjivaID-2174,ShipperPanjivaID-5884,5
ConsigneePanjivaID-2174,ShipperPanjivaID-5910,1
ConsigneePanjivaID-2174,ShipperPanjivaID-6217,2
ConsigneePanjivaID-2174,ShipperPanjivaID-6218,6
ConsigneePanjivaID-2174,ShipperPanjivaID-6694,1
ConsigneePanjivaID-2175,ShipperPanjivaID-2330,1
ConsigneePanjivaID-2175,ShipperPanjivaID-5878,3
ConsigneePanjivaID-2176,ShipperPanjivaID-949,3
ConsigneePanjivaID-2176,ShipperPanjivaID-1118,3
ConsigneePanjivaID-2177,ShipperPanjivaID-1830,1
ConsigneePanjivaID-2177,ShipperPanjivaID-2022,1
ConsigneePanjivaID-2177,ShipperPanjivaID-2034,6
ConsigneePanjivaID-2177,ShipperPanjivaID-3137,2
ConsigneePanjivaID-2177,ShipperPanjivaID-3745,1
ConsigneePanjivaID-2177,ShipperPanjivaID-4505,1
ConsigneePanjivaID-2177,ShipperPanjivaID-4754,4
ConsigneePanjivaID-2177,ShipperPanjivaID-6536,2
ConsigneePanjivaID-2178,ShipperPanjivaID-1534,2
ConsigneePanjivaID-2178,ShipperPanjivaID-5027,2
ConsigneePanjivaID-2179,ShipperPanjivaID-802,1
ConsigneePanjivaID-2179,ShipperPanjivaID-897,4
ConsigneePanjivaID-2179,ShipperPanjivaID-952,2
ConsigneePanjivaID-2179,ShipperPanjivaID-1019,9
ConsigneePanjivaID-2179,ShipperPanjivaID-1450,9
ConsigneePanjivaID-2179,ShipperPanjivaID-1820,1
ConsigneePanjivaID-2179,ShipperPanjivaID-2271,1
ConsigneePanjivaID-2179,ShipperPanjivaID-2640,1
ConsigneePanjivaID-2179,ShipperPanjivaID-2857,1
ConsigneePanjivaID-2179,ShipperPanjivaID-3235,1
ConsigneePanjivaID-2179,ShipperPanjivaID-3369,1
ConsigneePanjivaID-2179,ShipperPanjivaID-3503,1
ConsigneePanjivaID-2179,ShipperPanjivaID-3748,2
ConsigneePanjivaID-2179,ShipperPanjivaID-4198,9
ConsigneePanjivaID-2179,ShipperPanjivaID-4643,3
ConsigneePanjivaID-2179,ShipperPanjivaID-5480,2
ConsigneePanjivaID-2179,ShipperPanjivaID-5484,13
ConsigneePanjivaID-2179,ShipperPanjivaID-5839,1
ConsigneePanjivaID-2179,ShipperPanjivaID-6891,8
ConsigneePanjivaID-2180,ShipperPanjivaID-1003,1
ConsigneePanjivaID-2180,ShipperPanjivaID-3463,4
ConsigneePanjivaID-2180,ShipperPanjivaID-4086,3
ConsigneePanjivaID-2180,ShipperPanjivaID-4977,4
ConsigneePanjivaID-2180,ShipperPanjivaID-5227,1
ConsigneePanjivaID-2181,ShipperPanjivaID-3255,3
ConsigneePanjivaID-2182,ShipperPanjivaID-169,1
ConsigneePanjivaID-2182,ShipperPanjivaID-3038,1
ConsigneePanjivaID-2182,ShipperPanjivaID-5790,2
ConsigneePanjivaID-2182,ShipperPanjivaID-6325,1
ConsigneePanjivaID-2182,ShipperPanjivaID-6840,2
ConsigneePanjivaID-2183,ShipperPanjivaID-3792,1
ConsigneePanjivaID-2183,ShipperPanjivaID-4125,1
ConsigneePanjivaID-2183,ShipperPanjivaID-4361,1
ConsigneePanjivaID-2184,ShipperPanjivaID-3308,24
ConsigneePanjivaID-2184,ShipperPanjivaID-6157,11
ConsigneePanjivaID-2185,ShipperPanjivaID-4574,1
ConsigneePanjivaID-2186,ShipperPanjivaID-442,1
ConsigneePanjivaID-2186,ShipperPanjivaID-3471,1
ConsigneePanjivaID-2186,ShipperPanjivaID-5280,1
ConsigneePanjivaID-2187,ShipperPanjivaID-2353,2
ConsigneePanjivaID-2188,ShipperPanjivaID-1137,1
ConsigneePanjivaID-2188,ShipperPanjivaID-1216,1
ConsigneePanjivaID-2188,ShipperPanjivaID-1699,2
ConsigneePanjivaID-2188,ShipperPanjivaID-1920,1
ConsigneePanjivaID-2188,ShipperPanjivaID-2421,1
ConsigneePanjivaID-2188,ShipperPanjivaID-2655,1
ConsigneePanjivaID-2188,ShipperPanjivaID-3231,1
ConsigneePanjivaID-2188,ShipperPanjivaID-3967,1
ConsigneePanjivaID-2188,ShipperPanjivaID-5337,1
ConsigneePanjivaID-2188,ShipperPanjivaID-6438,1
ConsigneePanjivaID-2188,ShipperPanjivaID-6812,3
ConsigneePanjivaID-2188,ShipperPanjivaID-6847,1
ConsigneePanjivaID-2189,ShipperPanjivaID-807,2
ConsigneePanjivaID-2189,ShipperPanjivaID-1109,4
ConsigneePanjivaID-2189,ShipperPanjivaID-5205,6
ConsigneePanjivaID-2189,ShipperPanjivaID-5523,1
ConsigneePanjivaID-2190,ShipperPanjivaID-3580,2
ConsigneePanjivaID-2191,ShipperPanjivaID-2126,5
ConsigneePanjivaID-2191,ShipperPanjivaID-3303,1
ConsigneePanjivaID-2191,ShipperPanjivaID-3580,7
ConsigneePanjivaID-2191,ShipperPanjivaID-6132,1
ConsigneePanjivaID-2192,ShipperPanjivaID-3204,5
ConsigneePanjivaID-2192,ShipperPanjivaID-4337,4
ConsigneePanjivaID-2192,ShipperPanjivaID-6083,1
ConsigneePanjivaID-2193,ShipperPanjivaID-790,1
ConsigneePanjivaID-2193,ShipperPanjivaID-3545,3
ConsigneePanjivaID-2194,ShipperPanjivaID-3936,1
ConsigneePanjivaID-2194,ShipperPanjivaID-4243,1
ConsigneePanjivaID-2194,ShipperPanjivaID-5486,6
ConsigneePanjivaID-2195,ShipperPanjivaID-6,5
ConsigneePanjivaID-2195,ShipperPanjivaID-180,3
ConsigneePanjivaID-2195,ShipperPanjivaID-396,7
ConsigneePanjivaID-2196,ShipperPanjivaID-5944,4
ConsigneePanjivaID-2197,ShipperPanjivaID-223,2
ConsigneePanjivaID-2197,ShipperPanjivaID-283,1
ConsigneePanjivaID-2197,ShipperPanjivaID-505,3
ConsigneePanjivaID-2197,ShipperPanjivaID-755,2
ConsigneePanjivaID-2197,ShipperPanjivaID-786,5
ConsigneePanjivaID-2197,ShipperPanjivaID-822,1
ConsigneePanjivaID-2197,ShipperPanjivaID-840,1
ConsigneePanjivaID-2197,ShipperPanjivaID-875,1
ConsigneePanjivaID-2197,ShipperPanjivaID-981,1
ConsigneePanjivaID-2197,ShipperPanjivaID-986,1
ConsigneePanjivaID-2197,ShipperPanjivaID-1019,1
ConsigneePanjivaID-2197,ShipperPanjivaID-1137,2
ConsigneePanjivaID-2197,ShipperPanjivaID-1149,3
ConsigneePanjivaID-2197,ShipperPanjivaID-1156,2
ConsigneePanjivaID-2197,ShipperPanjivaID-1158,1
ConsigneePanjivaID-2197,ShipperPanjivaID-1216,1
ConsigneePanjivaID-2197,ShipperPanjivaID-1225,2
ConsigneePanjivaID-2197,ShipperPanjivaID-1230,3
ConsigneePanjivaID-2197,ShipperPanjivaID-1259,1
ConsigneePanjivaID-2197,ShipperPanjivaID-1267,1
ConsigneePanjivaID-2197,ShipperPanjivaID-1576,1
ConsigneePanjivaID-2197,ShipperPanjivaID-1622,1
ConsigneePanjivaID-2197,ShipperPanjivaID-1699,3
ConsigneePanjivaID-2197,ShipperPanjivaID-1729,1
ConsigneePanjivaID-2197,ShipperPanjivaID-1920,4
ConsigneePanjivaID-2197,ShipperPanjivaID-2246,1
ConsigneePanjivaID-2197,ShipperPanjivaID-2313,1
ConsigneePanjivaID-2197,ShipperPanjivaID-2389,2
ConsigneePanjivaID-2197,ShipperPanjivaID-2421,1
ConsigneePanjivaID-2197,ShipperPanjivaID-2453,2
ConsigneePanjivaID-2197,ShipperPanjivaID-2462,1
ConsigneePanjivaID-2197,ShipperPanjivaID-2585,1
ConsigneePanjivaID-2197,ShipperPanjivaID-2641,1
ConsigneePanjivaID-2197,ShipperPanjivaID-2669,1
ConsigneePanjivaID-2197,ShipperPanjivaID-3328,1
ConsigneePanjivaID-2197,ShipperPanjivaID-3644,1
ConsigneePanjivaID-2197,ShipperPanjivaID-3967,1
ConsigneePanjivaID-2197,ShipperPanjivaID-3968,1
ConsigneePanjivaID-2197,ShipperPanjivaID-4014,1
ConsigneePanjivaID-2197,ShipperPanjivaID-4238,1
ConsigneePanjivaID-2197,ShipperPanjivaID-4244,2
ConsigneePanjivaID-2197,ShipperPanjivaID-4249,1
ConsigneePanjivaID-2197,ShipperPanjivaID-4356,1
ConsigneePanjivaID-2197,ShipperPanjivaID-4582,1
ConsigneePanjivaID-2197,ShipperPanjivaID-4695,2
ConsigneePanjivaID-2197,ShipperPanjivaID-5332,2
ConsigneePanjivaID-2197,ShipperPanjivaID-5484,4
ConsigneePanjivaID-2197,ShipperPanjivaID-5738,5
ConsigneePanjivaID-2197,ShipperPanjivaID-5772,1
ConsigneePanjivaID-2197,ShipperPanjivaID-5839,4
ConsigneePanjivaID-2197,ShipperPanjivaID-6048,1
ConsigneePanjivaID-2197,ShipperPanjivaID-6233,2
ConsigneePanjivaID-2197,ShipperPanjivaID-6286,1
ConsigneePanjivaID-2197,ShipperPanjivaID-6489,3
ConsigneePanjivaID-2197,ShipperPanjivaID-6532,1
ConsigneePanjivaID-2197,ShipperPanjivaID-6589,2
ConsigneePanjivaID-2197,ShipperPanjivaID-6808,2
ConsigneePanjivaID-2197,ShipperPanjivaID-6812,5
ConsigneePanjivaID-2197,ShipperPanjivaID-6844,4
ConsigneePanjivaID-2197,ShipperPanjivaID-6873,1
ConsigneePanjivaID-2198,ShipperPanjivaID-967,1
ConsigneePanjivaID-2198,ShipperPanjivaID-2355,1
ConsigneePanjivaID-2198,ShipperPanjivaID-2517,2
ConsigneePanjivaID-2198,ShipperPanjivaID-2607,3
ConsigneePanjivaID-2198,ShipperPanjivaID-3065,1
ConsigneePanjivaID-2198,ShipperPanjivaID-5690,4
ConsigneePanjivaID-2198,ShipperPanjivaID-5927,1
ConsigneePanjivaID-2199,ShipperPanjivaID-2607,2
ConsigneePanjivaID-2200,ShipperPanjivaID-4658,1
ConsigneePanjivaID-2200,ShipperPanjivaID-6434,3
ConsigneePanjivaID-2201,ShipperPanjivaID-5209,11
ConsigneePanjivaID-2202,ShipperPanjivaID-2591,1
ConsigneePanjivaID-2202,ShipperPanjivaID-2959,4
ConsigneePanjivaID-2202,ShipperPanjivaID-4315,1
ConsigneePanjivaID-2202,ShipperPanjivaID-5237,1
ConsigneePanjivaID-2203,ShipperPanjivaID-4813,9
ConsigneePanjivaID-2204,ShipperPanjivaID-2649,5
ConsigneePanjivaID-2204,ShipperPanjivaID-3990,1
ConsigneePanjivaID-2204,ShipperPanjivaID-4929,7
ConsigneePanjivaID-2204,ShipperPanjivaID-5682,3
ConsigneePanjivaID-2204,ShipperPanjivaID-6770,1
ConsigneePanjivaID-2205,ShipperPanjivaID-503,1
ConsigneePanjivaID-2205,ShipperPanjivaID-1854,2
ConsigneePanjivaID-2205,ShipperPanjivaID-3077,1
