HSCode,ShipmentDestination,dist
76,18,1.3050900814788682
57,117,1.2869220285543375
50,13,1.2695853217904056
37,103,1.269506437703967
94,55,1.3141027923141206
67,2,1.2948525207383292
58,83,1.306357784995011
21,64,1.3087403795548849
78,104,1.3009494149259158
92,8,1.293341792587723
64,112,1.3000822024685996
72,64,1.3182667578969682
84,28,1.2312471773475409
48,4,1.3433686814137868
25,24,1.303309468286378
21,42,1.28946128860116
98,84,1.2996449380048685
57,90,1.2797923205154282
87,88,1.3221454700188977
95,68,1.3246528580784798
29,46,1.314521964107241
74,24,1.3085493509258543
44,100,1.284992801291602
97,89,1.3231153253998076
14,99,1.329077738736357
63,119,1.2465855372803551
10,91,1.3254313511507851
77,22,1.3352999995861734
67,71,1.3046506675226348
67,95,1.2861515352768558
32,91,1.305701534662928
93,15,1.3123424212847437
6,64,1.3101442669119154
72,115,1.3172531830413001
47,68,1.2817624440150601
86,112,1.2720863132604532
63,7,1.2581827166889394
94,70,1.3286377702440535
28,105,1.2378407924302988
87,104,1.3075134211352892
94,2,1.3136073010308402
1,75,1.1961893843752998
14,24,1.3182648760931832
96,10,1.30999163963965
90,47,1.3175104824560029
51,51,1.2892938980034419
35,45,1.2857050113379955
18,113,1.277712361621005
10,52,1.30061267635652
14,83,1.315789058804512
96,20,1.3063457618866647
67,111,1.289456729378019
88,9,1.3142270669341087
11,89,1.3007635522101606
74,103,1.2307352726181437
57,46,1.3105212162647928
48,79,1.2989888616970606
21,22,1.325219254408564
69,58,1.254651171155274
92,60,1.318680797304426
74,58,1.2457124558942658
45,13,1.2926498859056406
43,100,1.3087383753487043
25,81,1.3026883623429708
65,108,1.283001258969307
51,14,1.2756187415548734
40,58,1.2541853936522134
82,38,1.3058420739003591
95,65,1.3187842177493232
7,116,1.304234033184392
64,14,1.3051373213529587
63,59,1.326145487172263
17,51,1.2794834939496857
12,104,1.341065383383206
15,64,1.309084096125194
95,48,1.3341373801231384
16,35,1.277945897142802
93,7,1.2957354145390647
74,52,1.278673568740487
81,109,1.305891003459692
9,116,1.29880063022886
96,94,1.2949344020869051
42,98,1.2824492672724384
40,38,1.3074990287423134
72,113,1.300208900656019
64,0,1.3506911482129778
86,51,1.2992617573056902
35,103,1.2752837392368488
51,4,1.3452508023806982
66,9,1.3103104968156134
23,42,1.282287245882409
96,96,1.303856490978173
80,4,1.332852378487587
10,45,1.254270947139178
81,18,1.3290064239076205
53,19,1.3002941214612551
93,0,1.3579964297158378
63,94,1.2521194155727113
95,94,1.3179867725287164
55,0,1.3209219127893448
63,8,1.2569233461150102
83,40,1.2750589826277323
85,35,1.3005750503923212
32,38,1.3003387908850397
90,70,1.3283867559262685
49,103,1.2234802820852824
34,15,1.2492712662289185
73,116,1.30850627379758
97,112,1.2636393457651138
52,91,1.3000132739543915
98,108,1.3014451297266143
32,116,1.3040577758635794
50,24,1.3126478216477804
75,83,1.3217977892075266
88,107,1.2335128174828631
30,116,1.3031829851014274
81,59,1.341071612068585
64,65,1.2744053985391344
69,54,1.295744147683893
74,85,1.252888627084238
93,21,1.291496640337365
98,25,1.2924308792820998
57,49,1.2721902488597803
26,40,1.2541742214400853
95,49,1.318760254553386
98,82,1.3565493311200822
96,53,1.2857573702931404
20,89,1.310373277004276
98,53,1.278678612251367
15,59,1.319686004093715
34,59,1.320586457848549
92,0,1.3581849826233727
73,105,1.2506570491407598
91,105,1.3158041685819626
51,25,1.2386255637060717
93,28,1.3072047414524215
42,100,1.3204907019223486
35,49,1.2640231331876879
51,77,1.251324128093464
85,54,1.3193841874599457
88,30,1.2530170868766228
40,22,1.3299220417227064
5,54,1.2958883930529868
98,68,1.2946520878800325
5,109,1.2845894039741583
79,37,1.2941708591367518
88,18,1.3224810127701079
87,66,1.2166614853111761
90,23,1.303074214075293
37,15,1.276328337511846
63,40,1.2738542248095786
44,27,1.3066903767841203
22,27,1.3222723326512746
65,35,1.307074278060879
97,0,1.3312266852174486
47,77,1.2962938493915968
98,86,1.2971515256379331
64,60,1.3062129669955798
55,64,1.3275184333324432
94,117,1.3205481203539031
69,15,1.238726368307003
35,40,1.2856337555817194
72,52,1.2865504497396094
98,119,1.2836409099400043
33,81,1.302343385560172
90,3,1.3092021175793238
1,52,1.2783962920574206
69,24,1.310711886201586
32,81,1.304731275354113
45,98,1.2678228441093649
32,83,1.3055413312145643
97,52,1.2969207130372524
93,65,1.2958811904702867
47,28,1.2865366313074316
83,56,1.24703680361355
47,41,1.2677962646952696
66,57,1.2165792870468326
36,99,1.336368094597544
22,61,1.2508496040744441
1,83,1.3075358952794756
98,71,1.3102106026240758
98,96,1.2972486069692033
9,27,1.2951271789414542
29,15,1.2916079866034644
88,51,1.2896382454782724
55,46,1.2955813599484307
7,18,1.3003315702080727
35,25,1.2703736418459033
36,53,1.2434957042070371
87,15,1.2525663913360663
41,13,1.2811861692794733
37,110,1.2553543373942375
34,82,1.3172961196729116
9,83,1.300077726798398
45,108,1.287661406078509
48,52,1.3102508304374558
45,112,1.2929733535274863
61,81,1.3000740696276938
71,113,1.2989338391593523
60,52,1.3035009732203824
74,88,1.312070413359574
37,112,1.2870844975113869
87,77,1.2443898197795664
31,75,1.226451561387096
72,54,1.2990478766816003
51,104,1.31480366310903
50,18,1.307095548936299
86,12,1.2404135154294116
40,88,1.3169857827680451
69,52,1.2845673598349094
34,37,1.2920971853392464
68,18,1.309401884675026
46,59,1.3376112133264542
89,9,1.2824596794588226
43,58,1.2869198936969042
93,11,1.3009125542427813
49,40,1.229059009413634
84,100,1.2961459841047014
21,51,1.2754832346524512
22,105,1.2807274237275124
85,27,1.3297204886163985
39,4,1.3255124475274767
72,35,1.2751343005469866
52,79,1.254938414586442
84,77,1.240147063774722
44,83,1.3092258817383222
51,20,1.2419543489813805
72,0,1.3134991909776415
3,83,1.3023772367409296
27,85,1.2908294573426247
72,85,1.2619210007999624
17,0,1.3133641587836402
46,83,1.325573308127267
96,62,1.3029792314129216
86,109,1.303523798074041
26,109,1.2888462602027826
17,102,1.2360182452747333
53,53,1.2795844274972166
65,47,1.2774009090561387
91,75,1.305829820888383
62,4,1.3229474361453737
83,8,1.258263109850564
88,77,1.2491071474339281
76,27,1.3052783299769675
53,60,1.3153035172394343
