PortOfLading,ShipmentDestination,dist
97,106,1.1210063093208842
248,30,1.1500721427478962
170,8,1.1386888585984707
238,20,1.143658942143832
245,112,1.0877892378983753
120,38,1.0510668038789714
200,4,1.0337251876480877
248,25,1.1652219561593873
213,38,1.0419282508747918
238,12,1.1436569398002965
122,46,1.0448673058833395
111,117,1.094069164778505
232,89,1.0518012695413614
199,89,1.0442613497642534
154,24,1.0378147549927235
114,59,1.077436392860753
33,61,1.1145091176565205
160,64,1.0346299218279975
165,91,1.0041101489748274
223,24,1.0724429323204927
22,22,1.0669613676644596
165,115,1.01504918720041
113,101,1.0687096263282
8,4,1.0120120061827558
221,83,1.0733712475214685
241,28,1.158674692735076
235,105,1.142837615949767
125,0,1.073408895438271
109,51,1.0507024829941136
222,25,1.167882630335433
56,83,1.0199476842369353
74,46,1.0167359193520886
170,17,1.162757916908179
144,15,1.1018841528732861
214,112,0.9994802262101855
245,35,1.1142198001699788
53,38,1.038167963070529
54,34,1.1922454408236913
179,59,1.0362517168479306
91,85,1.0928668874715055
185,100,1.0673495488507407
185,82,1.0314871910959482
128,52,1.0587055321250642
79,91,1.0612805815679687
59,38,1.0297593399882317
140,89,1.086562602448144
232,54,1.0584416753096906
109,18,1.0422805036817278
159,60,1.064352456746357
27,64,1.0491386827613627
243,88,1.0412591299308198
101,116,1.03594923518332
33,71,1.0539251653743642
97,82,1.0323224940470286
48,106,1.1155380439013243
115,19,1.1535793047930514
10,99,1.062111652323178
13,91,1.069791757834277
59,59,1.0230913449610983
210,38,1.0325790145767055
33,90,1.1216419956513815
154,6,1.0502610387546676
199,9,1.0349657421133347
243,108,1.0063509552606515
111,109,1.0707651621529035
209,116,1.057422577669578
26,103,1.1209605038166046
21,83,1.0652987414172717
41,82,1.0178716432835375
173,0,1.0156238829450948
149,100,1.0699266663619451
138,42,1.030138209728258
232,13,1.0705406609922647
138,58,1.0383760460785456
93,52,1.0757672265172005
39,38,1.0307773819991521
59,102,1.0860919577202626
154,113,1.034949972161225
241,81,1.0900106483272143
65,91,1.0755958248461996
1,59,1.0499100206153733
245,51,1.0874435555722033
233,9,1.0568875521421432
54,103,1.1430821008980274
16,18,1.0428754187055997
40,116,1.0431988119546856
153,38,1.0056233185543013
76,27,1.0644004946308476
115,25,1.151281291352851
35,42,1.0146253119621957
64,99,1.0415221152028866
55,37,1.0170388173844134
140,59,1.079721565890525
127,3,1.167417413954224
240,42,1.0484281138882838
76,115,1.0554107605878795
82,113,1.0546859540045261
213,22,1.0352037336145128
54,64,1.0634486563503742
241,55,1.1595354455390148
133,9,1.0643346064857073
170,90,1.168431419879198
143,51,1.0856411973280566
26,8,1.1314952933379183
122,79,1.0567588872675384
126,3,1.144022205046245
236,101,1.1088941879570484
196,24,1.0353746340343994
248,21,1.1812735827905791
219,25,1.168755221646279
138,79,1.0513986556657724
224,19,1.122162926938992
243,28,1.008162279746362
36,4,1.0428836869874172
216,79,1.0700852421245404
101,117,1.0199164178754603
157,24,1.03233274604593
171,59,1.0408898824160653
127,65,1.1565762119633811
74,24,1.0136161603565728
199,47,1.0064711409421372
234,82,1.0163908483726638
101,97,1.0372016670049302
170,69,1.1689066147165639
240,46,1.0598563450787748
36,38,1.0492726601660252
180,18,1.0212214578475272
83,9,1.0351878606847353
177,37,1.0177105468298708
92,9,1.027385107374617
140,38,1.0814272255769797
170,112,1.0899912096127602
9,35,1.066642886559878
54,90,1.1919628498809678
126,82,1.04780597026859
8,38,1.0228852964937687
133,85,1.1000002191535063
9,78,1.0745515248605184
8,42,1.0258856149656432
163,100,1.0361130649356969
243,68,1.010235811982836
127,106,1.1558083879229213
231,116,1.0371392435793365
128,106,1.079862145440919
170,117,1.1413579753467016
124,109,1.0819010367350919
210,116,1.0396862881524223
245,85,1.110089763466801
174,59,1.0548075214028358
190,55,1.096507899995361
74,35,1.0357313619128294
114,104,1.1071453621344907
12,38,1.0326568675892693
133,97,1.0924737661012582
240,13,1.0606087714965855
19,42,1.035566030036924
91,59,1.0501094668371869
122,9,1.0333284113023962
248,98,1.1745868947889124
113,28,1.0571583400347404
74,88,1.0212066510160054
41,22,1.018068145428385
48,67,1.1147284865645426
240,25,1.1116475292614527
48,114,1.1174432523548603
74,97,1.0232292798214726
153,60,1.0020892369960035
125,23,1.115120176891131
153,59,1.0083807976916432
4,88,1.0557331618453776
97,15,1.1108243933745794
170,32,1.1518428517239434
204,91,1.0252517014741898
29,14,1.1224860594208752
63,59,1.0863577873845185
162,79,1.0718198791146278
140,18,1.0793487844722611
97,32,1.1157706314697862
236,8,1.0917079411447048
174,37,1.0619013469134058
7,115,1.0332705107118403
125,67,1.1121169477701187
240,108,1.0945476269615548
97,52,1.0636533280568463
11,88,1.071581210275846
180,113,1.0198546392577035
234,42,1.0415512323379517
5,116,1.0383404158055782
155,42,0.9922281386596816
237,88,1.0471891575892056
105,59,1.0492682584694453
59,85,1.0689802717949664
159,100,1.068729947454163
157,59,1.0306003588650907
126,42,1.0674732452857174
249,9,1.0734860854489463
29,64,1.0690573320857115
28,0,1.015469650072711
210,81,1.0458696926278728
248,20,1.1630400670692325
112,38,1.0380303205123969
205,103,1.0675014523523194
164,42,1.0546590717775481
132,42,1.039520529764039
210,22,1.028935121172773
128,12,1.0747089779802732
203,99,1.0505013769226414
119,58,0.9916022387998444
128,1,1.0790223681500979
10,58,1.0598421900400095
29,40,1.1418226813631398
100,91,1.026612734887749
69,82,1.0477624679250377
165,54,1.0181999206542969
113,88,1.0521633417478629
216,103,1.0830275069123931
127,120,1.098761404731444
69,100,1.0680769511631556
149,4,1.044639287782567
240,30,1.098259391454381
180,38,1.022466816008091
10,71,1.051634760307414
58,64,1.0030108695583684
240,103,1.0791107075554984
55,116,1.0259614884853363
215,54,1.049092313008649
56,82,0.9912585892847606
48,62,1.118617247257914
144,37,1.0298014111883407
220,24,1.0445185186607497
128,98,1.08994638387646
22,79,1.0646051866933703
155,6,0.9924327534224305
106,18,1.0617848900146782
224,100,1.0864581667951174
79,100,1.0790588206478529
93,38,1.0642521269619465
232,115,1.037997736728617
56,64,0.990169383585453
63,38,1.0908500498958997
97,12,1.1139444674232177
48,25,1.1124620181508362
114,120,1.0959030545948605
106,38,1.0625612794288568
235,40,1.1260269293561578
235,51,1.0905410945415497
140,120,1.0735971886398537
37,88,1.0603720809199981
41,117,1.0570176680173193
111,97,1.066564951624189
220,58,1.057670428284577
41,91,1.0082650344286646
135,59,1.0231047456285782
90,38,1.042091030627489
129,37,1.0883880209709917
101,4,1.0262145812490158
135,15,1.080492083781532
0,38,1.0334744179355246
81,91,1.01585796049663
170,110,1.1639970057045244
105,116,1.0522348582744598
131,79,1.0454248609686536
195,116,1.043947676994971
158,6,1.0656958473846316
133,82,1.0527566320129804
133,71,1.0936738835048996
205,104,1.0456059181264468
170,101,1.1554028650612704
8,27,1.019519133227212
138,13,1.0421834768993514
160,50,1.0272184051573277
248,71,1.1221814528107643
220,18,1.0461507583303111
138,104,1.0490841594125544
241,2,1.1624112046722854
155,24,1.0028989907088024
106,81,1.0703722109818565
56,115,1.013412098799433
93,4,1.0585510352892535
116,99,1.050865436504994
245,0,1.0879332997969218
63,89,1.0994978749326296
158,64,1.0106800805245126
167,54,1.065407542910959
154,109,1.0593165726001774
167,0,1.0612889467073339
205,84,1.1023036826934134
53,59,1.0402250268629618
232,27,1.0499488479856933
80,90,1.0906696044174689
150,42,1.0135869586041995
216,46,1.0604617755327905
127,119,1.1650730328900474
139,112,1.0653868003615312
210,54,1.0303105908845152
29,88,1.0961527772513884
222,117,1.1601249897586448
52,59,1.0342196079769306
241,68,1.1709068888532264
54,112,1.1085560928830611
144,54,1.05155917682818
161,81,1.0588786121723908
54,63,1.1860465870371886
135,7,1.0896325610311968
167,70,1.123906224433865
222,2,1.1669944641845567
110,18,1.0320220877017294
125,109,1.0985231567174196
224,42,1.0836268780486924
98,64,1.0175920320408685
248,10,1.1725694574415684
167,100,1.0674910877964325
1,37,1.052475827080863
235,88,1.097546852592911
170,30,1.1374115639233164
165,37,1.01310091146401
36,22,1.0436398722231388
106,113,1.0561390002923352
33,85,1.0635834293706077
204,18,1.0397178727601255
18,79,1.018319585626679
122,0,1.0444912591150828
48,60,1.0756773625367455
202,27,1.0573043783328362
133,19,1.1434631945033158
126,67,1.1243586176008518
241,108,1.151168099737593
219,106,1.1758776168738092
215,104,1.0689063215894359
240,87,1.116796700084316
92,81,1.0410052464742745
12,81,1.044850909284183
131,51,1.0582953638264112
80,113,1.0591043720820121
113,116,1.049120849796704
66,64,0.9985962063074112
81,109,1.0437703898974828
245,32,1.1521760025061667
113,51,1.056413448814835
167,9,1.0571631704057967
124,81,1.0814924000629358
160,44,1.0282886001680578
12,115,1.026316883308547
12,83,1.034408398504768
33,109,1.0678040507648672
127,94,1.1574531309306622
56,38,1.016213103064469
244,37,0.9949773401021957
80,115,1.0536465916250433
152,38,1.0159811292375838
125,99,1.0805683060150062
123,24,1.0375594882560628
78,116,1.0889987871050835
136,38,1.0294254225279604
131,40,1.0484937921698605
30,81,1.039360937778838
136,6,0.9913375035393983
106,97,1.0588415682182781
60,19,1.038370390023504
246,94,1.1625228263437748
67,100,1.0299418047070503
150,59,1.0307761884427495
115,120,1.0999177555952753
124,18,1.0739956375743662
153,115,1.002844747688089
162,109,1.080974164019738
151,83,1.038724300850715
63,18,1.0913530878190483
28,42,1.0326665022543497
101,100,1.0334073802722352
249,52,1.0755788795650005
93,100,1.07650529433574
12,64,1.0034372817192758
248,70,1.1712124640388148
22,9,1.0620177342955555
80,22,1.0501068963536195
22,24,1.0730213727802038
246,23,1.153955417951303
30,22,1.0259866211563349
145,22,1.0273831164730447
246,67,1.1522317160893831
63,51,1.1034577277381945
249,54,1.0700260746691908
245,108,1.140406678563782
107,109,1.0089881476014853
67,13,1.0219949164560862
173,18,1.016873118600675
162,82,1.0496577631149973
41,9,1.030467422945159
241,39,1.1586347286190306
7,22,1.030563507761274
238,65,1.1542444277022565
219,49,1.1828025260141917
73,45,0.9836780677682587
127,99,1.0884137603321247
138,100,1.0374262790594782
178,116,1.0625712859577365
125,54,1.081085514875927
167,58,1.0700626958693777
74,15,1.0421822975788797
205,0,1.0355850040380443
232,58,1.0648052719022547
161,116,1.054313053909157
80,85,1.0718855315021105
135,82,1.0289464380059923
33,53,1.1205532779651028
140,79,1.0931339271898781
170,103,1.1205877954406398
170,7,1.1474006005695887
18,113,1.013471785400595
248,107,1.175654545958553
114,100,1.0983170654092516
18,116,1.0229153532002653
240,85,1.0741424863070799
133,70,1.1391542479395866
245,6,1.1282964013516903
228,83,1.0698012762836047
232,60,1.0883380461018533
10,46,1.0664692143244403
246,108,1.144272054279489
48,7,1.1082458379013198
47,0,1.0323227787656444
159,30,1.0433083997839796
27,22,1.0639874402965819
107,54,0.9936921553952354
69,79,1.0881824820701564
149,67,1.1350310015093004
127,27,1.0725740231573582
236,66,1.101223760583837
81,23,1.0352938659489155
249,104,1.0866313079105956
69,51,1.0714501978031226
159,38,1.064342092323516
223,91,1.0541688911616802
128,0,1.0619807903255736
38,18,1.0338846359934126
236,9,1.0602162355956222
235,46,1.0910443738102913
219,86,1.18577876580613
63,15,1.0981787125846105
245,117,1.1432336826941796
114,109,1.1204815469682217
222,15,1.1601021489394563
144,14,1.0948267666889089
111,105,1.109014457091689
128,119,1.0901856938643115
115,117,1.1406229860918498
240,3,1.1281692992363657
186,100,1.011888297540801
173,100,1.0201237175081457
225,99,1.0255382119544916
219,65,1.1769651701407773
54,56,1.1996510986770903
170,41,1.171363006745066
167,25,1.1212486430470432
131,83,1.0471327295526862
213,13,1.060576997165169
2,37,1.0374980047345161
79,8,1.1158471988247973
190,83,1.060576917603612
248,57,1.1813322678208351
137,81,1.0520975281085287
224,96,1.1250882635857644
168,38,1.0451409919187427
167,71,1.0729012438761336
109,99,1.053643542208842
238,67,1.143898922417845
148,97,1.0484697805451495
205,105,1.1001608589930194
220,17,1.1036518359822887
124,0,1.077048061415553
205,35,1.0697779900261335
125,4,1.0632610295766167
236,15,1.1033211572627937
245,110,1.1639757587441377
119,115,1.007154761680535
205,88,1.0220818471695696
24,64,1.0229442595903362
30,38,1.0307023881801538
79,40,1.1180261570428098
158,97,1.0582156456740839
144,87,1.1130231757249152
135,20,1.0895028159554516
26,97,1.100295445748738
143,37,1.0743163557989257
137,97,1.0448559804021247
97,42,1.0520866438746452
18,18,1.0178285560437612
56,13,1.0243543743022852
128,58,1.0573671268565314
222,12,1.166094955322998
26,104,1.1034497820905276
13,113,1.0801829570638282
129,58,1.1218540852091141
23,91,1.0288600325584412
128,38,1.0536417891936642
224,82,1.0695743624653136
129,104,1.11934875204627
180,9,1.0194644619311606
54,71,1.1305247167391437
216,58,1.0539468540810049
127,19,1.1542451083660126
162,100,1.063751505953925
137,83,1.0480100129331862
149,85,1.0931105267788683
240,11,1.1300038847007923
14,22,1.0280484738759696
81,4,1.0275033190846443
168,81,1.0529731842023986
156,51,1.0553473196923733
221,9,1.0706539223236697
148,105,1.085731525639338
115,20,1.146192366390356
77,37,1.0352568397564548
172,81,1.0487444770988077
22,38,1.0753673847232545
170,53,1.1669527034474803
115,53,1.165831023561103
185,103,1.1002742701343127
237,83,1.0474776726748263
107,58,0.9843661401953016
168,35,1.0307807613696371
80,120,1.0643265776868378
127,17,1.1608465228761946
134,45,0.9888668007084301
217,22,1.0701699262218816
37,38,1.056457409369094
158,60,1.0738974399864674
173,120,1.0111703124961682
109,100,1.0473803393542767
127,62,1.158077644716416
170,111,1.1567914113402367
236,38,1.050072088954039
67,18,1.0322921036609582
248,53,1.180952993354627
127,1,1.15766274237207
153,52,0.9991727902420929
242,60,1.0649560351989098
143,58,1.0564171405775207
174,58,1.0882639304867812
185,35,1.0893024788903338
248,17,1.1764158202069146
145,59,1.0385184773643101
115,23,1.1493495423346758
77,102,1.086889864278159
162,20,1.1044577667489648
34,83,1.0759191028773785
10,53,1.1106828320106226
159,24,1.0655442997896378
242,115,1.0385061404002565
224,97,1.1057311190026147
98,112,0.9997360796800682
9,83,1.0511803339634622
97,108,1.102030748634466
59,105,1.1056124115628856
148,18,1.0281034729310445
219,64,1.0603303023214852
240,105,1.1149528130356754
