PortOfUnlading,ShipperPanjivaID,dist
13,3792,1.0631808477337472
47,2831,1.009923995738583
45,3250,1.2013110255024262
45,6395,1.0760851332119532
54,3661,1.1478144936263561
54,5530,1.0897839210395301
47,6851,1.0005259226475443
26,1446,1.1019917143774884
54,536,1.1030927263200283
38,52,1.2036751647080695
13,4454,0.9165313645665135
5,1446,1.0792691449501686
54,677,1.2189668156206608
13,5563,1.2136342014585222
44,5800,1.1618495983337718
38,1453,0.8247573921107687
45,892,1.2729433157614298
40,5093,1.1174220064921039
2,263,1.1682754174939223
54,5275,0.9912679120898247
13,211,1.0426442917170269
44,3143,1.115011307810034
13,4327,1.1021794485194343
15,188,1.269424825108477
0,1009,1.1848333201238088
26,5463,0.9906029254198074
38,606,1.1542790401726961
40,153,0.9469680120902402
53,29,0.9970566106161901
54,3362,1.0957949145564012
13,4707,1.17687295563519
47,4183,1.2219511587172747
45,767,0.9162486440369061
45,5796,1.171216751315764
38,6519,1.1683824179427964
0,2622,1.0986395230782884
26,57,1.1778260746172495
47,3217,1.1431655290403537
28,5558,1.0666987864034516
54,1171,1.142392354884318
47,389,1.0438630836350578
2,3597,1.2408438348876578
5,6856,1.1038986247565066
45,622,1.2067887113828744
53,5659,1.0575336928346328
53,2670,1.170687000932438
5,2734,1.1729151832738094
13,5271,1.123093452836786
5,6034,1.1803551859089307
2,2734,1.2048002149510597
4,2693,1.105151779949665
13,661,1.0425104882035936
39,4267,1.1478243216073938
35,4100,1.3324312205825533
5,697,1.1456613668373652
13,2693,1.098668263959033
4,1711,1.085299621485839
40,4852,1.1582360044121742
40,2934,1.052889939726031
45,569,0.897553248796612
28,1253,1.1319116483043348
40,2924,1.1897686709250723
38,670,1.0870138561086995
26,2488,1.0451894204431613
4,5109,1.0974074665157656
40,6637,1.1593424337250846
4,860,1.1393414682575635
47,5209,1.185351679899863
5,526,1.106394636478009
13,3362,1.1037310516195638
47,943,1.2400149255990982
54,773,1.0628688944769757
54,609,1.155678499756115
54,1496,1.0623799094132014
38,1261,1.1292884041156088
47,2518,1.081028166626181
54,360,1.1087982213149579
38,3297,1.173997392611844
5,5482,1.1513708930994784
28,4468,1.1055487681712424
5,3114,1.1580911712454898
38,2734,1.1579914755587066
38,4675,1.03820239007473
40,5295,1.0151072614161032
54,6594,1.1150702673143573
13,1758,1.192439813699041
5,1352,0.9565474545317036
5,5613,1.1900310931461198
13,5384,1.1697402188521144
5,81,1.2867184377142362
13,828,1.0541094464382954
40,3478,1.0631422456353903
28,469,0.9961399106042725
13,1709,1.1000342901263918
4,1912,1.1595755315252714
45,4130,1.0613813211343117
53,1345,0.9246958025864193
38,2744,1.0771786602480071
5,2809,1.0080088036400932
54,948,1.232736266617264
47,3517,1.1166297506008829
44,360,1.1092602892645769
40,4505,1.1224605989243304
5,4818,1.0466650828186954
40,4521,1.1739799406911646
39,1023,1.2694228432540382
38,2470,1.1310168359694737
4,1282,1.1099280097654887
45,5140,1.1231538216982568
44,2740,1.0171136634557374
47,3550,1.014454542526177
5,6911,1.1342757285705634
28,6187,1.109784685075283
13,1289,1.1270371527810181
54,6184,1.0468697042337485
23,2256,1.1764205487052095
54,3359,1.1035467435472779
53,402,1.0216925454192929
54,197,1.177049360703677
13,4117,1.2200765811971255
54,3078,1.1074695049652032
2,6565,1.0837181088780719
54,6928,1.1088317824261529
44,1204,1.176160606954779
47,3614,1.1902760868625981
39,5978,1.2795644828916661
47,6067,1.1217233203351498
54,1612,1.116424401689853
13,6260,1.1220990193209477
54,3629,1.2057146557739802
45,3589,1.117255033126899
2,994,1.1572095932705062
44,4124,1.2157457768917084
2,6557,1.171566978096962
13,5801,1.1352102139831655
40,6920,1.1910916130457605
13,1397,1.1162999823157276
45,3711,0.9891976328300578
4,1939,1.1997020220650094
15,2249,1.0132697432168893
4,5771,1.128786954496588
53,680,1.0937490721366234
49,2960,1.1441968328186445
52,2918,1.268939059227705
53,648,1.1239298579416104
53,1007,1.094026230076062
4,932,0.9108185549931866
54,2521,0.989950076410813
4,4123,1.003180554336203
54,5411,1.048259077327592
4,1707,0.9940228017845324
38,4659,1.0472612486087851
2,1050,0.9189221687348825
5,5039,1.084062651099105
47,6009,1.1368668505788915
47,5199,0.9045525636923101
54,3447,1.0984672707106387
45,248,1.14426112813609
2,5796,1.2117126593366265
4,4883,1.212180780512946
4,1906,1.0513963837708746
45,5636,0.9117708787588137
13,77,1.0719351596198976
45,6559,1.0919304069663798
47,1881,1.1591155278230352
5,6370,0.992174070328474
53,428,1.2627751635653632
4,2997,1.0451718866825104
38,6058,0.9763778620565843
53,5583,1.076134469859036
40,1604,1.0500527114220728
15,5083,1.2058662500764643
40,5960,1.0222493527191026
54,3904,1.1324670085949557
13,4436,1.1307662821241788
4,1067,1.1024675031325646
54,6208,1.1765848036323274
44,2951,1.0130806834037815
13,5879,1.1527862713805266
4,994,1.12475671971749
44,4875,0.9779327841741698
5,4919,1.1245624018566949
13,4880,1.0829968761120523
54,2765,1.0589549030576433
39,4285,1.1089118953262056
44,5822,1.1108369082212448
38,5702,1.1261711626180582
38,4672,1.134861794034285
13,6615,1.0484643203339405
39,4614,1.0980716906487942
4,5624,1.1461966247963054
13,1754,1.198752851624574
4,1441,1.0694440438279085
47,2562,1.0696307548454829
13,5771,1.1396745996815818
45,260,1.1932198234966822
4,2824,1.0479120739868708
5,6576,1.120759124867618
47,6742,0.9388302186770099
45,2834,1.135132328740188
8,648,1.1285457156066383
54,1813,1.0536283837365252
15,853,1.0638523304036684
15,5254,1.0835346833337098
2,4673,1.0351391366150762
13,4704,1.0542776730975933
44,6844,1.130033802041518
54,6677,1.1570207944938116
54,3397,1.1379672278250967
54,1124,1.0412748301667827
8,1976,1.2033551989921503
54,4753,1.1237668884652001
54,3668,0.9532932588564498
4,3663,1.1009291562118702
53,6722,1.255504582609449
54,1434,1.0492784665631396
40,5172,1.0528310193414134
40,4478,1.0624626487759607
38,6136,1.1763600479545337
40,594,0.8900426886975765
26,5981,1.2119232809969358
45,3523,0.7973429401671248
47,3048,1.0704707386238235
38,3672,1.0442824283880847
54,960,0.9824787474104336
4,5417,1.1135461835988931
54,5927,1.0803210692081069
13,3003,1.121201524843595
26,6922,0.9928340299853257
13,3019,0.9739332369395665
45,1532,1.0514408594795637
5,6871,1.1845430784991808
54,722,0.9856705110786217
40,6176,1.0880297655239701
40,1451,0.9783371867878097
38,5908,1.0889450239815883
38,5349,1.116964423230716
2,3040,1.1758962281580483
38,6865,1.0622727945446968
45,1958,1.1874485265995776
54,711,0.9459725958960397
40,971,1.0908280270440238
38,972,1.168419030628034
38,2097,1.021655365225992
13,420,1.147009209596685
38,2008,1.0687929668596812
38,6488,1.0797310812132699
47,1189,1.204285919400198
54,6680,1.1789997156177248
53,5830,1.1060485877096653
49,4852,1.2117495125691806
54,2154,1.1298620807273048
38,5725,1.1241221576929092
4,2229,1.0349434814748488
47,5490,1.0336203194622482
13,6309,0.9658042272286755
38,1451,0.9834386492148042
53,800,1.2457095507000173
38,5265,1.1107530841337783
45,3997,1.1364418465111936
54,887,1.0316897109150887
38,3133,1.1819296086739217
38,3494,1.1247619693832738
40,86,0.9788433973278318
5,1340,1.1611887123435736
4,4972,1.1813577904499002
13,3448,0.9897686921592269
54,1660,1.0505010477666343
4,5903,1.1546230385346072
38,5871,1.0287604970591409
15,4751,1.048276299610734
38,3148,1.2756464896457536
44,2214,1.0361646083848817
38,6282,0.9834081147398267
45,1240,1.0316192185772317
38,2333,1.2260724369968687
45,815,1.1650769695905703
54,725,1.1540792380193514
13,1109,0.913247958357845
54,3299,1.1007829775501574
54,2557,0.9811299769207835
8,3453,1.163924653083086
0,5112,1.2150827012956142
38,1171,1.1456370960388864
38,4186,1.171256987111909
54,2987,1.2060052348034722
54,4072,0.9931083055479186
44,912,1.1447176467627287
38,4638,1.0879753130887235
4,2924,1.1809701813118798
28,5497,1.0238078864557403
5,2731,0.9838956381593432
38,1661,1.0902561432511513
54,2969,1.1595027499965258
53,6247,1.2306207865476608
5,4027,1.20274240310703
44,4501,1.122509547642299
40,1836,1.018418346132551
53,3217,1.1616517060569354
53,730,1.0547156062509333
13,3567,1.181212620344013
38,1101,0.8927437109606606
47,5105,1.1657980356831104
40,830,0.9988543497664588
8,1009,1.1566129723630314
47,2852,1.0142321399679142
5,6796,1.0663687009364367
45,5824,0.9496873260608741
44,4371,0.7783571055957249
44,641,0.9485757015645504
28,1561,1.1708864271640778
54,6792,1.0245191236691815
47,2514,0.9444274285009929
53,1192,1.1215952054730483
13,2935,1.186435730861766
28,4379,1.1316750890442304
13,889,1.11771646275052
39,3250,1.178774870399918
44,6914,1.1378868440432208
47,1865,1.0879622628646237
38,3944,0.9329738664839949
47,5108,1.1716322462473596
38,4767,1.015016789415053
53,1490,1.231795643057142
13,6464,0.9917880839535168
54,3945,0.8957449038113866
13,5036,1.0839582926460676
2,4777,1.164209962955543
54,6211,1.0676388229642595
38,6411,1.1335412388933557
40,1445,0.9135869709508759
4,3961,1.1791016991649355
26,5403,1.1988441072005247
47,4085,1.2058497507657324
45,766,1.145960243684905
13,1920,1.1373501911958945
13,6925,1.1082496978342533
54,6083,1.1731399127415247
54,1808,1.1006541571446828
4,4835,1.1504164320815886
45,450,1.1319079090441977
8,1149,1.0835373529366084
53,2036,1.18808956018516
40,3651,1.1180049580122744
28,1808,1.101231294551066
54,3355,1.1812272721103259
45,2516,0.8585482399378505
12,6785,1.0757453230076603
38,2668,1.128555481854294
54,3184,1.234227148017713
13,3589,1.1285373153431075
38,1629,1.1013523936271667
13,2981,1.2597020699509553
5,1920,1.1355578560448651
13,4151,1.0531023841883456
44,522,1.0929321151758944
5,1426,0.9976437049252647
45,5565,1.1173973990870374
4,3807,1.116181428145085
15,1522,1.1104512810707092
45,6909,1.1006191737417663
38,6124,1.0903382365192686
23,4327,1.1569112251911844
54,5513,1.1236524166805404
53,647,1.1339578117643083
44,3308,1.008777609893254
54,640,1.131346589752606
12,6925,1.1571901461907796
13,2032,0.9591146829895608
54,1441,1.0697115446840013
45,3831,1.0998584614800555
47,5959,0.9113402626078043
53,3219,1.0534741766750813
50,5723,0.9686255992523262
40,1592,1.0490728135087661
4,5801,1.1451218232063443
54,171,1.027602856978774
54,2518,1.0900806883083922
54,5992,1.0607682925515942
39,941,1.207986009972436
54,2738,1.1211427225332176
54,1458,1.0035061699205212
2,697,1.1587583561028754
2,6413,1.1556930408946104
13,98,1.0174863012507558
44,4048,1.084705920091697
28,2636,1.08265503788633
47,3917,1.1307573187597362
38,4297,0.9408829425062452
26,4823,1.1814380948032652
4,6852,1.1119344042880195
5,850,0.9394616431423596
13,2738,1.1257714766543359
4,2642,1.1660312968971474
54,1725,1.1163614126188415
54,6551,1.1856250518134661
13,2036,1.1656216819371497
2,3838,1.1798165605536528
13,757,1.1897670914019858
5,216,1.1338060705789499
15,350,1.0389605023499047
47,4064,0.8303908415005675
13,587,0.9987056920570987
2,3035,1.0889400472598416
38,160,0.9934031000094754
4,2815,1.0790311149986727
44,3401,1.1861400183822428
13,2979,1.0286158384489161
38,3116,1.0077808637704169
13,5748,0.9498593205852168
39,752,1.1466752848188793
2,5152,1.1346579417586327
47,3606,1.1086312638861793
44,6535,1.2237397973824824
5,6816,1.1834327738199915
13,1159,1.0963792564081294
54,4357,1.0162413056407655
23,5822,1.1670050484327865
26,6769,1.0425475984811783
4,1621,1.0233123813356673
45,3328,1.1136004163750581
49,3977,0.9617332975779261
38,6105,1.2283609344490938
38,1569,1.1452147630708558
38,1060,1.0862220568316323
40,6223,1.0160138569772243
40,1599,1.0416903740593366
44,1565,0.9790382773748466
13,773,1.0754520368396439
13,5529,1.0263471728456872
5,2001,1.0823068679975612
5,6447,1.0617325093064989
54,4803,1.199529460498265
47,4985,1.1387931880142008
5,3419,1.1117135208665527
28,6846,1.031188250120197
2,5483,1.1937128407880664
2,149,1.0593585430511407
40,1625,1.1479031631190861
54,4198,1.01898528529065
54,4565,1.0233857317694597
44,1684,0.9834375354860511
54,1020,1.2887083366513252
53,4262,1.1263520648436887
38,4506,1.0043216334888712
54,2378,1.0510302932400788
45,1615,1.1362598181835242
54,5329,1.2583854201116733
13,6841,1.0174077428444954
2,5361,1.1428676875574248
4,4109,1.0428358476076807
4,3210,0.9731542409530708
40,5912,1.1009377927652426
45,2161,1.1471321044622786
54,2341,1.0633093885013036
54,2412,1.0350644587139999
4,131,1.1941274808985847
38,5149,1.169054217104401
50,6845,1.1407924305115427
13,5204,1.1903844438493252
44,5526,1.1176886559863175
44,3819,1.0184366294581975
54,5615,1.061732298561505
2,2004,1.1560493228690965
2,5280,1.1849601627992732
50,6135,1.0640664105968816
47,5811,1.0882196937288557
40,5719,1.106841350240367
47,2922,1.0412503036537342
54,2134,1.1066101640462875
54,4011,1.0081880890897341
13,2131,1.1957910087491785
50,3424,1.3479672095605306
45,2216,1.113530170039407
38,4219,1.1624686419963837
54,3338,0.9982604176870414
4,4572,1.0531212879078728
13,1689,1.1097743133349078
47,4865,0.9892319502042872
5,3770,0.9024464972317219
54,5658,0.9927924765007836
5,4267,1.099181153412376
2,3400,1.0460764978613173
53,5872,1.158413318651063
54,1512,1.0480486759915948
38,6815,0.9696057997643948
54,6720,1.0899188054193343
45,3138,0.9995760731399059
13,4309,1.1187814479427678
26,3592,1.143785022199154
5,2397,0.9598416962793895
47,5989,1.1311451292463712
54,3399,0.9550865874958357
44,1520,1.0515322227563177
40,6749,1.148140867373773
45,4571,1.0759035370179586
38,2436,1.1335049883595534
40,1520,1.0461432220680373
44,3364,1.0566265026905708
38,1148,1.0590088636215245
44,3978,1.1422082147037145
5,4569,1.0808665810951166
8,6170,1.1110500068004643
54,3194,1.0666183392916406
38,2251,1.0177386735699006
54,6003,1.0910770243832044
54,2689,0.9431813546855535
54,297,0.9391325653663704
49,6612,1.0687360247331006
38,4928,1.257949787591185
38,2077,1.1318588661296027
5,6308,0.9956076209034238
44,2165,0.9681782312691212
47,3195,1.0173172099249703
54,3783,0.9110002400619643
45,6857,1.0483953564294748
40,3282,1.1485087323401655
54,6482,1.004270271265081
38,653,0.9892291969486645
54,2037,1.16414038464427
44,877,1.1867353501064437
15,317,1.0903389581612177
4,6231,1.2363850314702307
49,5148,0.9800195848303181
49,6392,1.0651887570108687
38,2987,1.2098364659718104
26,5591,1.1955215537122317
38,5275,0.988054840692452
39,4133,1.1290089285799436
4,2661,1.1282313849244798
2,3629,1.2528967635173882
38,2754,1.0883632885909589
4,450,1.1256651835782188
47,1570,1.138423424746309
2,6906,1.1611827968486719
40,1032,1.056875713701759
45,2554,1.0205258301326208
5,1896,1.1486470417252608
54,2935,1.1838051487824746
54,882,1.1070359178951807
47,5580,1.1344092200909341
15,5731,1.1722735789205347
0,2671,1.1914806131805693
49,1100,1.2157578840851784
44,1531,1.020497661350029
38,1428,1.2567483910492487
54,2469,1.0149875346105546
4,725,1.1481520897775357
47,27,1.1766011156141758
28,1188,1.1140711499111993
13,765,1.1355431143726622
53,3033,1.252242559833186
8,5899,1.2145988174847193
54,3297,1.1764170910630907
45,785,1.07710000872612
54,3965,1.1222395689359732
26,4086,0.8431283980607986
38,3526,1.1103743176375116
45,718,1.0341789754373687
26,4025,1.222883568810565
4,4985,1.135727500276906
52,5796,1.2419977635145187
13,1819,1.1336869816961033
13,4268,1.0161955513592278
5,3712,1.2072570786944457
47,1428,1.25994559270995
52,4177,1.156976196382727
4,2773,1.0356797106297952
44,3614,1.203563494208668
53,4039,1.0509968368070466
2,6823,1.192918673157692
13,2991,1.2301722121025835
13,1793,1.1100793374436242
40,1377,1.110157066157886
13,3401,1.207569097833974
54,5226,0.985340961122087
38,1638,1.0345886716885226
13,2779,1.1942010772015368
15,3297,1.2301503760474068
2,4124,1.2292093943272318
13,1396,1.1639246876750673
5,4524,1.0391946908618723
5,4678,1.0783737341740303
4,4692,0.9738815288458552
26,6784,1.0642968771447028
45,3617,1.0626382504290501
5,4734,1.1011061971741063
4,40,0.9271767727498498
47,4843,1.056924884606685
40,1880,0.9831208611306336
47,5635,1.0846750076328004
49,1459,1.066023764865739
38,382,0.9772564343043736
14,6310,1.234130078128406
44,5771,1.1281626400138651
13,1661,1.0997967635547476
5,276,1.1865881261016642
47,3888,1.0834577895168747
45,5805,1.0058276054582425
53,2918,1.2296784935253007
0,3567,1.2353008107415266
38,773,1.063040906297309
53,6583,1.0617847630887158
49,3014,0.9917115015642983
54,2682,1.2281476195369447
47,2192,1.1229831288967813
54,1211,1.1128264431442534
5,1579,1.1581396742590837
2,1433,1.1769643335470132
45,1249,0.9199056481510135
2,1845,1.2460413820642446
13,5482,1.1556414876665388
54,2673,1.0343752008463656
40,994,1.1359765785081046
5,4817,1.0276676416397095
2,4757,1.115761564645384
53,254,1.0600841705288206
5,4192,1.1782723094469734
5,4649,0.9937432344470706
40,446,1.234054914542607
54,2636,1.0812293289511996
38,1149,1.0686853724930967
47,977,1.1553859544718372
5,1072,1.1495578038905347
47,1422,1.0632218271493912
54,940,1.0893102714658849
5,5978,1.2241162641772203
54,1451,0.9877288554395948
44,6551,1.1939709926290172
15,3127,1.0242988126618522
2,5571,1.0960107413785798
45,1970,1.1226004410002912
5,4151,1.075667878612876
2,522,1.1146642885037832
13,6112,0.998201459646225
39,6909,1.1550779748441917
47,6633,1.0743585244885512
26,754,1.1212627517857723
45,1198,1.2590805042002882
38,5307,1.0609230319304126
40,4416,0.9689209105979119
44,1453,0.832194275164511
39,4089,1.0682874423052584
4,1310,1.1742388403841428
54,1177,1.0329630046284624
54,389,1.0448583965854985
44,1904,1.1014095540324758
40,542,0.9979873704058784
23,3071,1.0492699752960886
2,2210,0.9423883418951716
22,2758,1.3412390564169203
40,136,1.1357475455318178
53,3445,1.1437616529209274
54,3791,1.077613512320178
38,759,1.0928689681791834
23,2718,1.0483256168663502
5,3056,1.1137369871721603
45,531,1.118708145405565
13,5241,1.175119239570839
45,2327,1.0427005461284093
13,324,1.1810058033359903
54,2680,1.1889655236154795
13,2924,1.1768061816692352
28,1175,1.026944115358804
45,6368,1.131004974246025
38,6208,1.1793885954788752
13,855,1.203281689967428
47,1091,1.1184862574030245
23,1744,1.1005663200547653
28,4199,1.0218471570738725
5,2491,1.133627416299922
2,5489,1.1871699589703764
4,1761,1.1474413041557585
54,6886,1.1445091632860047
8,1914,1.1803484207817487
54,5356,0.9362591260245868
5,2330,1.111071830349309
54,6617,1.0105966925621033
45,846,1.1589095178725464
38,3370,1.0858106703630515
13,4569,1.0773455064211572
54,6230,1.0905914777623755
0,6897,1.0414126345089503
54,3650,0.9900771813699976
54,2123,1.079585770411151
45,2345,1.104792497519936
54,4393,0.8979714922606945
54,3060,1.0558325126767159
38,3275,0.9745536031467574
40,3592,1.1351365633308887
26,6871,1.2056400722690992
8,2058,1.1422113653804575
5,6084,1.1726833816085542
39,3195,1.0695619211931313
5,440,0.9462074866252286
5,3592,1.137256111417498
40,5386,1.106527557330472
38,6877,1.1340951866337232
47,1011,0.9957875987248761
38,3149,1.025256097316742
45,6447,1.0588305156145776
26,6314,1.0924021660217218
4,2978,0.950101847361241
5,4117,1.2263440883585386
13,6698,1.1488782468118839
54,3915,0.8824687589492116
5,5722,0.9667512636099543
13,3901,1.1419819109141827
8,5892,1.010552020477397
13,2023,1.0291632413864136
38,6420,1.2065711340733938
54,5294,1.0825057178735733
53,4486,1.0714484305520142
54,5669,1.1418718961732728
40,3020,1.0151399778468269
28,3404,0.9590034804173878
38,3340,0.9699918446796281
4,1539,1.1068194742713655
54,2519,0.9748706492994513
13,1989,1.1340927934007985
4,1929,1.1859542610389846
4,6424,1.0017119433198656
2,5311,1.1369192355445452
4,701,1.1656720586387175
45,6887,1.0340332495314735
44,3173,1.2246866249146737
54,6670,1.1772619372765933
38,3221,1.1046189995748656
13,689,1.1600785505558764
13,2258,1.171711532132966
40,6488,1.0807401282446725
54,3187,0.9210451388997691
45,6170,1.1162323892515684
38,3802,1.1305883838129895
45,5741,1.1476613293801035
8,1939,1.201543619590146
5,2408,1.009044705757073
13,3364,1.0757207678065501
47,1263,0.9447283225932291
13,2345,1.1154836521018296
40,6368,1.1349946643624986
54,312,1.1446320049996888
54,2914,1.077932207179921
44,4998,1.0916319925870215
26,915,1.163356942789895
13,4215,1.1052540934511594
4,6874,1.181884637368577
54,476,1.1494598194424595
38,82,0.9313166861289314
13,659,0.9967123653207507
26,2771,1.0831390285332287
44,1254,1.1613540732401557
40,1446,1.0822902488788324
13,6588,1.0616224873811007
47,640,1.1331336317317826
39,831,1.2224057668021746
4,3614,1.1920647891238332
13,1812,1.2060107987906252
4,891,1.066747998552663
47,4508,1.0926650730626923
47,3033,1.2319867717368262
38,5490,1.024640434554645
40,1135,1.0013971158436366
44,2889,1.0355703607201576
38,273,0.9901250643389565
44,6571,1.115463042099561
47,5459,1.0338938470397676
13,3349,1.1525782942771912
4,5112,1.171049905674798
13,6551,1.19369086889284
26,573,0.8925469454510936
4,5450,1.071022093844866
54,5295,1.0117455329080778
38,2940,1.0853042393656713
47,1446,1.0727221369743347
45,631,1.1518438466425454
44,6913,1.1453978010852421
4,3108,1.0517216414279704
40,860,1.1454709693789482
54,2600,1.0116095777068819
2,6767,1.2911787842001234
38,6188,0.8336133805236646
54,4242,0.9448201257203307
13,4131,1.0396078181053912
2,387,1.0271623437958104
45,3283,1.2119764664343424
47,4756,1.2090114195431982
8,6046,0.950920637098274
52,4614,1.1296428150630422
54,3635,1.0878997796348162
13,1889,0.9962028873019985
5,4852,1.1676054215058684
47,5818,1.1716670324759824
47,1267,1.0591909148663814
5,6208,1.1779077031782694
28,5016,0.9445102898670095
4,4614,1.050493176494326
13,1744,1.0851840430072375
47,646,1.0086179891867297
13,3060,1.0605497993528843
53,5588,1.1149824687412806
4,4023,1.049670939466783
38,3109,1.0740321730928761
47,1364,1.1711243284600121
13,6201,1.0942109115421772
4,5613,1.1827810491834367
0,4621,1.0987610152639848
40,1623,0.9699638839811087
13,1056,1.2150703971939427
53,5771,1.1496157284293855
8,6720,1.1173479142598808
5,4330,1.2218379133513995
13,6231,1.2315951819930757
47,3662,0.8488549292087555
38,3358,1.033166294651372
47,6592,1.0925806518644094
13,4730,1.1014923011618
13,2785,1.1987396281744753
13,2385,0.9784650009657655
38,6710,1.0754304165685815
5,1829,1.1253205890368139
44,3156,1.1690461342888219
4,1249,0.9214815221992987
54,2143,0.9271393971783775
13,4838,1.1642127755497182
40,1239,1.174979462155274
38,5936,1.0927186773291655
53,906,1.0715817394001144
44,1996,1.1271464204099695
4,1896,1.1404724376542228
45,621,0.9796564655511507
8,668,1.2184807349528586
54,6240,1.0536169630608387
5,1205,1.1230077977691377
4,662,1.1077077287648405
40,2948,1.0361486848975932
15,4164,1.217579096821802
38,3198,1.1471498385071754
5,428,1.2633768554244722
54,6862,1.1019363688038928
54,737,1.1067347771355085
38,6444,1.0495014462087835
45,322,1.1390773504972458
38,5625,1.282241599900382
54,2538,1.024516907121454
47,4327,1.1124763669712203
13,5365,1.0595952362886496
44,6869,1.162749069077628
45,4166,1.0877476398433958
13,1884,1.2509325513882297
8,5241,1.2088514075481467
44,4157,1.1678319834172726
4,2581,0.9846402944198677
45,4675,1.0362384916682328
55,1092,1.1267814585672957
38,6582,1.088076994604697
47,1165,1.1986575400722879
45,3191,1.0758113879710436
54,1043,0.9991312987570252
38,4222,0.9300765336624214
53,1176,1.0976212588804108
5,6488,1.0896303345050131
40,6316,1.051355558846678
47,1067,1.1010789315083198
2,1067,1.1431413191769804
45,1310,1.1748012942927224
54,3570,1.037285644028868
54,5689,0.9728409562792096
38,2140,1.0041626255427087
40,3911,1.0726824434740203
54,2429,1.023487860602992
38,1958,1.182702953794173
54,4836,1.1577884054609708
26,5712,1.1547226245914186
38,1020,1.288920059800148
54,371,1.0718735876892294
12,4285,1.1330522072634526
13,3900,0.9919657337346247
13,1914,1.1382261514663696
45,5632,1.1092774267308414
13,2355,0.9608869659049171
54,4931,0.9779683886361974
54,2316,1.0985681691340037
54,953,0.8670967327696937
54,5709,1.0221280077738422
38,3727,1.1173774642603738
40,968,1.19348848930427
13,1466,1.1407465338374354
44,159,1.1091686742646354
38,3253,1.091430667255606
47,4631,1.1686406774180276
5,6014,1.083113036783678
8,6680,1.1843742612483246
45,5802,1.0151757416980607
54,4102,1.0995524861583752
54,5667,1.0975309959612787
13,5778,1.1026081567896264
13,5985,1.1211254000663757
47,2065,1.139415287545749
40,4839,1.1907812080213003
4,4575,0.9923693857022694
44,3518,1.287725459252085
38,6828,0.9900004459278924
40,6904,1.0622701630262392
13,4673,1.0401767087834222
45,3905,1.0889494232833385
38,6529,1.021296467365963
45,3720,0.9597599039386425
38,2048,1.054359539278916
44,6714,1.1183119327096003
44,4178,1.0814594370978219
44,3931,1.1103424727916718
44,4467,0.9976459653116763
38,3083,1.1965876615473203
54,5381,1.140780325712902
38,4799,1.1419112437537737
4,1914,1.1355128400027752
54,4522,1.0595761800983123
54,6783,1.0129683696265732
4,1993,1.0839085334113665
4,5460,1.1378984275673116
47,1922,0.9062674331279206
54,3171,1.1563415961073977
38,4409,1.0709931155932801
54,4563,1.103629747139556
13,6844,1.1327096173273665
45,3229,0.9461224701787744
4,2212,1.0301738998719625
38,5578,1.140012868813106
4,1705,1.2646528312138148
2,107,1.111368388203638
38,3169,0.9565867443702051
2,6602,1.1562466779723763
54,4190,1.1187470355403744
2,5741,1.1787408191178526
47,6738,1.0753697770248567
5,1239,1.161375737615994
38,3760,1.0665284026015018
38,5996,1.0008088749434267
38,6776,1.1379713203225816
53,6190,1.1540215153779303
4,4569,1.0760185638708728
54,118,1.095687550891723
54,1363,1.10164431974824
38,5750,0.9052173367568425
40,4579,1.0301388667098113
54,994,1.1176616305684937
54,4930,0.9688410125672817
5,3772,1.0912332077111517
5,3451,1.0954141031418527
26,791,0.961753957505737
13,506,1.1349184960126877
53,126,0.9284610585974795
40,2734,1.1719882192888431
23,2879,0.9949527329632214
54,5894,0.9849931177284036
40,1233,0.941183121076652
54,6401,1.1839835121895053
38,2784,1.1938770809876067
45,4258,1.0311650796128171
23,6053,1.1493664995900221
2,6697,1.0818782023021154
40,16,0.8752801237361771
54,2852,1.0298847276717424
53,3600,1.202737607061863
49,6694,1.0209769372429167
45,3896,1.0996135683464152
5,1882,1.0967460359845842
13,2622,1.0506166102630752
38,2543,1.1452174158766866
53,1428,1.2725664568798882
13,6472,1.0563487282821111
54,1135,0.9911590186612946
54,2732,1.1359538265636988
13,6198,1.1052913240024023
4,5717,1.0116373925203723
2,1174,1.0602795335331134
12,5241,1.229920243977436
40,2690,0.9500410492931094
40,795,1.0220267631645714
38,2650,1.0479345715471677
53,5358,1.1155924232942718
26,2615,1.1027827156441552
26,4704,1.071662639932973
8,5482,1.1765589288302831
13,4329,0.9168523967798267
45,749,1.0524887032806873
38,5887,1.246920821922166
28,3979,1.0369096975773573
5,717,1.1026691177061625
44,336,1.0850842201284
45,4924,1.1002123060503177
28,1784,1.1636844367853232
54,5723,0.9351486607587763
13,271,1.1747661488396781
5,2913,1.1699257365294866
47,1362,1.140540145869766
33,3004,0.9886559636465141
47,3422,1.019745856789606
38,3641,1.080690625522818
38,6163,0.977234714797565
54,1431,1.1295624588217055
15,1056,1.2196629696658678
4,1319,1.1363626521612917
54,823,1.2750299451207476
54,662,1.1048258106623376
4,2378,1.0410711281001568
40,204,1.0160900641764914
28,1862,1.1697930981005942
15,273,0.9861611133175237
4,4383,1.0051520488091878
49,5729,1.2216976386095797
13,4540,1.0430572557130031
15,4535,1.1981084059391702
13,417,0.9855193336095128
5,647,1.123249494603702
14,2758,1.3349598518439703
44,4101,0.9919412625687463
38,3284,1.1255174981696265
26,1806,1.2000441798674208
5,5489,1.170840741268226
13,6919,1.021967810312552
