PortOfLading,ShipmentOrigin,dist
62,82,1.197173352752413
74,110,1.202926339847701
118,50,1.254043704697064
249,78,1.2108706384897232
91,77,1.2029450003589903
48,7,1.2187620039497102
154,62,1.2021365463733673
170,60,1.1797001734375954
170,46,1.1434135538126742
36,100,1.2113306054047175
222,52,1.1983884807143892
126,43,1.1619506095136916
77,42,1.2023864792925971
138,94,1.162816462772233
108,110,1.2061964443751745
36,18,1.1687065267137118
249,62,1.2229216545820236
127,16,1.1554486685033356
240,62,1.2044916557414191
29,46,1.1721008228404182
245,27,1.1973870694637299
34,62,1.2154490053653717
205,71,1.205845343215125
214,80,1.2107961220400674
114,88,1.1937296156372343
222,17,1.189373356955392
115,107,1.133223029119628
91,108,1.2027327354465212
51,12,1.2031705432704516
230,18,1.2131731190851756
245,85,1.2224653299365724
222,25,1.1996964812278748
97,26,1.1557050091879708
77,47,1.2320781584296907
219,21,1.21531908426966
224,41,1.2397410869598389
242,1,1.2211986556649208
245,45,1.1343905052968435
129,109,1.2273599803447723
36,8,1.178412604544844
188,26,1.185397099171366
54,11,1.2217302662985665
54,6,1.1971865849835532
126,21,1.2221242913178034
129,61,1.2143616399594717
219,36,1.1649775643433844
149,1,1.1718044632247515
54,26,1.1702829354575701
249,18,1.224939546414784
59,34,1.1820064038038254
222,95,1.219818604843957
56,12,1.2025829468454634
48,74,1.1926819767270769
75,26,1.1889915093779564
135,36,1.1771067742790495
4,107,1.1764374024101667
31,71,1.2172246873378754
54,65,1.197785279580525
174,45,1.1252060575144631
144,104,1.210573605128697
145,71,1.190747959273202
238,110,1.1573600806295872
31,110,1.207538679242134
126,34,1.1892850143568856
205,18,1.1679809497935432
219,87,1.2235615296023232
149,70,1.180884838104248
3,3,1.1745317809815918
138,17,1.1969367883035116
114,8,1.188395343720913
143,48,1.2321318196398872
54,34,1.160815252257245
222,47,1.2362143525055476
48,17,1.1741880689348494
111,74,1.2055372510637556
129,42,1.2031628638505936
154,46,1.1946402011173112
54,14,1.205449172428676
37,101,1.2124300577810831
59,94,1.1777260601520538
129,45,1.1549369490572385
190,43,1.1743154930216926
59,110,1.175331718155316
236,16,1.1796515264681406
205,25,1.1906892082520895
41,50,1.17328998872212
59,10,1.2261977195739746
89,48,1.2012702258569854
48,6,1.2007556983402796
59,8,1.197739194546427
133,8,1.1799743601254054
41,36,1.1890933364629745
115,29,1.2207058433975493
222,2,1.2381250581571035
149,40,1.1827449106744357
48,106,1.1671726959092277
15,12,1.2238232961722784
129,29,1.223655328154564
115,111,1.2112542220524378
57,3,1.2003355941602163
128,18,1.199240883546216
135,99,1.1727241863097464
49,73,1.1956797093153
231,50,1.2333076085363115
100,37,1.2300133534840174
36,75,1.2039837198598045
242,94,1.2315147582973753
30,14,1.18853788290705
139,48,1.1778068372181483
126,73,1.212551772594452
59,107,1.149870406304087
149,50,1.1270013824105263
232,95,1.192541092634201
222,27,1.2062429189682007
240,37,1.2478903510740824
125,43,1.1627344829695565
144,8,1.1934811174869537
190,62,1.1883529014885426
214,17,1.2259676562888282
25,28,1.1810900185789381
219,25,1.1931142594133104
247,101,1.1796495680298125
91,82,1.1855017308677946
138,106,1.1843328539814268
121,104,1.202936936702047
114,46,1.1516327826040131
144,26,1.1815221458673477
56,10,1.1913812075342451
62,38,1.2115615478583746
238,107,1.1324845714760678
93,99,1.164453064756734
0,26,1.220906600356102
183,98,1.2135294015918459
249,43,1.2150739559105463
246,95,1.2160533113139016
0,106,1.2444856933185033
115,14,1.2162533785615648
121,82,1.20236082055739
91,94,1.1679004888449396
224,26,1.2089074392403876
23,12,1.2193633977855955
54,21,1.206854379602841
248,52,1.1729083103793008
126,11,1.2380053528717585
222,68,1.236288656081472
115,12,1.1389980085992388
188,107,1.1406246253422327
54,85,1.2176475035292762
205,33,1.2166609721524375
13,18,1.2538015214460236
144,29,1.2272192005600249
69,88,1.1991163513490133
115,61,1.208247802087239
137,77,1.1967994443007879
38,46,1.2605032537664687
8,46,1.2344471024615424
138,36,1.169284267084939
48,109,1.216552231992994
127,12,1.1366939331804002
205,38,1.2235374301671982
104,110,1.2166077313678605
249,14,1.2081717827490397
129,1,1.2053952451263155
231,106,1.2326680443116598
100,49,1.2404553379331316
115,93,1.1959383626069342
123,107,1.19903798188482
248,83,1.1620112561753817
137,18,1.2366266016449248
245,74,1.202095900263105
177,12,1.2463521574224745
122,88,1.2397799108709608
149,96,1.2155144193342753
69,111,1.2073280257838113
132,62,1.2355036927121026
25,40,1.201152456658227
135,45,1.151460702930178
59,71,1.2088056738887514
185,108,1.2116938850709371
91,101,1.1749906220606394
219,80,1.2058692574501038
115,106,1.182496335889612
78,110,1.1951592798743929
190,110,1.1805703938007355
102,107,1.1880771230374063
243,107,1.1957834575857436
137,40,1.218844653240272
173,99,1.2296930636678423
139,104,1.1717049734933036
74,43,1.197228776557105
121,50,1.243737714631217
62,22,1.211037169609751
129,27,1.2044240172420229
193,18,1.223505626831736
200,33,1.1889534486191613
125,46,1.166429164154189
91,10,1.2134227050202233
240,44,1.2412959401096617
10,107,1.1783410161733627
199,93,1.2082320600748062
8,107,1.2036429303033012
240,29,1.2530306833130973
221,110,1.202521869114467
190,46,1.1827026674790042
224,107,1.1926101871899195
214,110,1.2252895257302694
53,110,1.2332959089960371
203,112,1.2109812881265367
126,45,1.1460444363100188
29,43,1.1680051875965936
91,96,1.224212075982775
41,34,1.190871930548123
69,2,1.230621114373207
79,106,1.1811239400080271
133,86,1.228856235742569
54,95,1.206602611712047
13,99,1.2333797493151255
79,36,1.1763096302747726
100,16,1.1993552254778999
205,109,1.2222509213856287
97,4,1.17277349957398
21,110,1.2437396879707063
245,0,1.2276654754366194
91,1,1.1826879233121872
138,21,1.2088713773659296
62,16,1.192799144557544
16,73,1.202083716435092
188,43,1.1557775480406625
100,35,1.2303440677268165
115,71,1.2081202545336314
59,83,1.1890943880592073
221,99,1.2000549137592316
205,53,1.2390925479786736
91,38,1.2092786410025187
234,46,1.2407707571983337
55,80,1.1993756272963114
54,94,1.147094160850559
101,33,1.2312486469745636
91,95,1.2020448765584402
104,43,1.2201006093195506
106,18,1.2456877848931722
214,50,1.2229657066719872
81,45,1.1994952644620622
9,28,1.1897356126989638
8,12,1.2247819943087441
231,80,1.2334255469696862
29,93,1.21290608389037
224,105,1.2554582910878318
149,42,1.178330340555736
100,53,1.2455860376358032
167,107,1.1402765704052789
93,110,1.1735217890569143
59,109,1.2236255769218718
126,66,1.2058053335973196
245,111,1.2068875176565987
19,46,1.2460462812866484
147,16,1.2314812988042831
114,107,1.1344983891717024
215,81,1.1878055206366949
190,34,1.1959527393004723
245,25,1.1924566541399275
54,27,1.191203847527504
247,88,1.1942987782614571
126,106,1.1974678273711885
126,90,1.2240664618355888
127,57,1.2295726026807512
148,10,1.1854903910841261
237,50,1.2376308973346437
222,3,1.2200764800821031
170,106,1.1761814611298698
28,97,1.2126709095069341
112,107,1.1914402395486832
149,6,1.1910469319139207
100,106,1.2157531146492278
248,71,1.191099049789565
138,64,1.225472588624273
54,80,1.195762466107096
219,16,1.1538056257580007
91,29,1.2100391600813185
58,109,1.1964752737964903
238,46,1.153884525277785
157,73,1.2219677088516099
25,8,1.1829580696565765
219,23,1.2213318390505654
91,97,1.1938761536564146
133,25,1.183488245521273
138,8,1.1883871853351593
129,30,1.2240609675645828
240,80,1.23477746120521
127,111,1.2058324898992265
36,104,1.1913677901029587
195,94,1.2272282200200217
91,66,1.1866460485117776
205,45,1.1433157324790955
101,41,1.2267101683786936
89,107,1.1593174817306655
115,88,1.2046416231564112
48,22,1.2086784158434187
236,99,1.1689446834581239
170,79,1.174334007714476
91,41,1.2056347791637694
48,100,1.227201549070222
116,18,1.2606507475887025
162,36,1.2061471481408392
246,0,1.232012661440032
154,54,1.2291990114109856
205,43,1.1643182848181044
150,21,1.185444407963327
232,107,1.1180708211447512
90,12,1.2270886046545846
10,1,1.202093482017517
188,13,1.2147021612950735
128,107,1.1710692141205072
170,17,1.1832770864878381
246,17,1.1918346796716963
55,62,1.2153454891272955
91,15,1.2026872443301337
124,88,1.2240981778928213
97,104,1.1870662165539605
79,62,1.166352214557784
59,88,1.2113535702228546
138,50,1.1535180870975767
246,34,1.1781982923192638
174,78,1.1757687351533346
246,29,1.217663926737649
246,73,1.2034697128193719
149,76,1.199753844312259
148,62,1.1753903393234526
36,79,1.1765246742538042
152,93,1.2418003933770316
36,58,1.1977508557694299
245,8,1.1896805986762047
170,6,1.2052160395043237
30,34,1.226204269698688
91,91,1.2082984490053994
12,76,1.1938767560890742
33,25,1.1733140626123972
149,66,1.1696069432156426
150,103,1.1878130180495126
230,73,1.2243675546986716
115,73,1.2041601517370768
151,34,1.227967353803771
127,26,1.1782477178743906
36,34,1.1799106507429056
22,110,1.1783932128122874
219,70,1.1969461398465293
91,47,1.219253095132964
54,25,1.1824798562697
100,29,1.2373251489230566
27,43,1.2062393171446664
129,13,1.218707269855908
41,98,1.213672508086477
7,101,1.2504355779715948
36,80,1.1905822711331504
114,93,1.198100249682154
144,13,1.2101470061710902
219,57,1.2324277141264506
31,8,1.1959108135529928
47,97,1.1951482423714228
107,104,1.1966624749558312
138,48,1.2178045404808862
173,43,1.2301137415426118
144,70,1.196631676384381
54,8,1.1799086949654989
115,0,1.2357051904712404
59,62,1.1791184672287531
235,106,1.1612971893378667
111,38,1.2300179132393427
248,29,1.202131484236036
79,107,1.1404525094798632
54,103,1.2026484310626984
31,97,1.2069666513374873
137,28,1.194449202290603
248,61,1.190653654081481
248,14,1.1995064445904322
205,12,1.1502455728394645
2,104,1.1931965170162064
81,91,1.203097598893302
77,3,1.2158300940479552
242,36,1.248112855213029
127,60,1.182396544941834
162,99,1.1847000191254276
27,88,1.2002403948988234
91,36,1.1695267515523093
30,47,1.185543303045311
67,62,1.2465605650629317
245,103,1.2115330121346883
245,61,1.2046447971037455
62,71,1.208401192511831
222,82,1.2042149305343628
27,61,1.1957201659679413
230,106,1.2237523879323686
230,107,1.1882518657616206
62,108,1.2086328949247087
74,6,1.209223828145436
220,45,1.165736815759114
222,21,1.2196742338793618
22,18,1.1956827065774374
107,12,1.2333384943859917
245,80,1.2063663921185903
59,6,1.214869322521346
77,56,1.207678462777819
48,40,1.1971977629831858
198,17,1.215641907283238
31,94,1.2004009165934153
7,110,1.2569240033626556
33,12,1.1259675973228045
138,83,1.1849489190748759
126,12,1.15631151465433
149,80,1.1833913964884621
235,62,1.1515195199421473
27,94,1.1866188645362854
230,16,1.2112064425434386
242,98,1.2612485183136803
62,34,1.2102577217987605
